time,UNIFORM,G1_Espildora1979,G2_Espildora1979,G3_Espildora1979,G1_Benitez1985,G2_Benitez1985,G3_Benitez1985,G1_Varas1985,G2_Varas1985,G3_Varas1985,G4_Varas1985,SCS_I24,SCS_IA24,SCS_II6,SCS_II12,SCS_II24,SCS_II48,SCS_III24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.02,0.0095238095238095,0.0121904761904761,0.0141904761904761,0.0467854580265095,0.0130385684830633,0.0025292754050073,0.0363636377025037,0.0282070397643593,0.0257156701030927,0.022870736377025,0.00836,0.009600000000000001,0.00542,0.00518,0.004900000000000001,0.00476,0.0048000000000000004
0.04,0.02,0.0185714285714285,0.017347619047619,0.015095238095238002,0.04708848600883649,0.0133595228276877,0.0030297584683357,0.038787879234167905,0.028069013254786404,0.0260385567010309,0.023623578792341598,0.00836,0.011439999999999999,0.00548,0.005300000000000002,0.0051600000000000005,0.0057599999999999995,0.0048000000000000004
0.06,0.019999999999999997,0.025047619047619,0.0193333333333333,0.015228571428571404,0.04709575699558172,0.013740238586156098,0.0035651207658321006,0.040606060382916004,0.027965493372606703,0.026180721649484498,0.0241882106038291,0.008460000000000002,0.013279999999999997,0.0053999999999999986,0.005559999999999997,0.005379999999999998,0.0057599999999999995,0.004799999999999999
0.08,0.020000000000000004,0.033267142857142794,0.022053571428571395,0.016140714285714203,0.0468072709867452,0.014180715758468299,0.0041353622974963,0.04181818114874811,0.027896480117820296,0.026142164948453603,0.02456463181148741,0.008380000000000006,0.014280000000000001,0.005400000000000002,0.005600000000000001,0.005600000000000001,0.005760000000000005,0.004800000000000002
0.1,0.020000000000000004,0.0375709523809523,0.024260714285714205,0.015721190476190403,0.046223027982326914,0.014680954344624401,0.0047404830633284,0.0424242415316641,0.027861973490427003,0.025922886597938108,0.024752842415316598,0.00873999999999999,0.015200000000000012,0.005499999999999998,0.005660000000000002,0.005860000000000001,0.005760000000000001,0.004899999999999998
0.12,0.020000000000000004,0.041523809523809505,0.024647619047619,0.016,0.04534302798232692,0.0152409543446244,0.0053804830633284,0.042424241531664214,0.0278619734904271,0.02552288659793811,0.024752842415316598,0.009299999999999996,0.015359999999999999,0.005559999999999999,0.005999999999999995,0.006039999999999997,0.005759999999999994,0.00528
0.14,0.020000000000000004,0.0427380952380953,0.02345238095238099,0.0163809523809524,0.04416727098674522,0.0158607157584683,0.0060553622974963,0.04181818114874808,0.02789648011782031,0.02494216494845361,0.02456463181148741,0.010020000000000015,0.015360000000000013,0.00588000000000001,0.006000000000000012,0.006300000000000007,0.005760000000000008,0.005640000000000003
0.16,0.01999999999999999,0.03985714285714281,0.02091428571428569,0.017009523809523794,0.0426957569955817,0.016540238586156095,0.006765120765832102,0.04060606038291609,0.027965493372606787,0.02418072164948451,0.024188210603829086,0.010700000000000001,0.01604,0.0063,0.00614,0.006519999999999998,0.005759999999999994,0.0058999999999999955
0.18,0.01999999999999999,0.03640476190476177,0.017833333333333312,0.018414285714285605,0.04092848600883653,0.017279522827687716,0.007509758468335702,0.03878787923416782,0.02806901325478628,0.02323855670103081,0.023623578792341615,0.011259999999999978,0.017599999999999977,0.006559999999999996,0.006439999999999994,0.006839999999999999,0.007039999999999998,0.006339999999999998
