"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-104.67","50.43","REGINA RCS","4016699","2016-01-16","2016","01","16","","-24.1","","-34.6","","-29.4","","47.4","","0.0","","","M","","M","0.2","","7","","29","","33",""
"-104.67","50.43","REGINA RCS","4016699","2016-01-17","2016","01","17","","-20.6","","-29.7","","-25.2","","43.2","","0.0","","","M","","M","0.0","","7","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2016-01-18","2016","01","18","","-13.6","","-28.3","","-21.0","","39.0","","0.0","","","M","","M","0.0","","6","","14","","48",""
"-104.67","50.43","REGINA RCS","4016699","2016-01-19","2016","01","19","","-6.2","","-13.9","","-10.1","","28.1","","0.0","","","M","","M","0.0","","2","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2016-01-20","2016","01","20","","-6.5","","-15.9","","-11.2","","29.2","","0.0","","","M","","M","0.2","","3","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2016-01-21","2016","01","21","","-12.6","","-19.4","","-16.0","","34.0","","0.0","","","M","","M","0.7","","3","","14","","35",""
"-104.67","50.43","REGINA RCS","4016699","2016-01-22","2016","01","22","","-1.2","","-16.5","","-8.9","","26.9","","0.0","","","M","","M","0.0","","3","","13","","52",""
"-104.67","50.43","REGINA RCS","4016699","2016-01-23","2016","01","23","","3.5","","-7.7","","-2.1","","20.1","","0.0","","","M","","M","0.0","","3","","29","","65",""
"-104.67","50.43","REGINA RCS","4016699","2016-01-24","2016","01","24","","-4.3","","-7.5","","-5.9","","23.9","","0.0","","","M","","M","0.2","","3","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2016-01-25","2016","01","25","","-3.6","","-8.4","","-6.0","","24.0","","0.0","","","M","","M","0.2","","3","","31","","37",""
"-104.67","50.43","REGINA RCS","4016699","2016-01-26","2016","01","26","","-0.3","","-10.9","","-5.6","","23.6","","0.0","","","M","","M","0.0","","2","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2016-01-27","2016","01","27","","3.2","","-5.5","","-1.2","","19.2","","0.0","","","M","","M","0.0","","2","","32","","78",""
"-104.67","50.43","REGINA RCS","4016699","2016-01-28","2016","01","28","","3.4","","-10.0","","-3.3","","21.3","","0.0","","","M","","M","0.0","","0","T","15","","33",""
"-104.67","50.43","REGINA RCS","4016699","2016-01-29","2016","01","29","","4.3","","-2.2","","1.1","","16.9","","0.0","","","M","","M","0.0","","0","T","29","","56",""
"-104.67","50.43","REGINA RCS","4016699","2016-01-30","2016","01","30","","3.2","","-9.4","","-3.1","","21.1","","0.0","","","M","","M","0.0","","0","T","28","","32",""
"-104.67","50.43","REGINA RCS","4016699","2016-01-31","2016","01","31","","-0.6","","-10.2","","-5.4","","23.4","","0.0","","","M","","M","0.0","","0","T","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2016-02-01","2016","02","01","","-5.7","","-8.7","","-7.2","","25.2","","0.0","","","M","","M","0.2","","0","T","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2016-02-02","2016","02","02","","0.1","","-14.1","","-7.0","","25.0","","0.0","","","M","","M","0.0","","0","T","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2016-02-03","2016","02","03","","-3.7","","-7.5","","-5.6","","23.6","","0.0","","","M","","M","0.9","","0","T","30","","37",""
"-104.67","50.43","REGINA RCS","4016699","2016-02-04","2016","02","04","","-4.2","","-13.8","","-9.0","","27.0","","0.0","","","M","","M","0.0","","0","T","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2016-02-05","2016","02","05","","3.7","","-14.6","","-5.5","","23.5","","0.0","","","M","","M","0.0","","0","T","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2016-02-06","2016","02","06","","9.0","","-6.3","","1.4","","16.6","","0.0","","","M","","M","1.7","","0","T","31","","83",""
"-104.67","50.43","REGINA RCS","4016699","2016-02-07","2016","02","07","","0.9","","-5.5","","-2.3","","20.3","","0.0","","","M","","M","0.0","","0","T","33","","87",""
"-104.67","50.43","REGINA RCS","4016699","2016-02-08","2016","02","08","","-1.3","","-10.4","","-5.9","","23.9","","0.0","","","M","","M","0.2","","0","T","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2016-02-09","2016","02","09","","-0.8","","-7.2","","-4.0","","22.0","","0.0","","","M","","M","0.0","","0","T","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2016-02-10","2016","02","10","","-1.8","","-8.4","","-5.1","","23.1","","0.0","","","M","","M","0.0","","0","T","33","","37",""
"-104.67","50.43","REGINA RCS","4016699","2016-02-11","2016","02","11","","-6.3","","-14.0","","-10.2","","28.2","","0.0","","","M","","M","0.0","","0","T","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2016-02-12","2016","02","12","","-11.2","","-18.9","","-15.1","","33.1","","0.0","","","M","","M","0.2","","0","T","14","","44",""
"-104.67","50.43","REGINA RCS","4016699","2016-02-13","2016","02","13","","-4.8","","-12.9","","-8.9","","26.9","","0.0","","","M","","M","0.0","","0","T","14","","52",""
"-104.67","50.43","REGINA RCS","4016699","2016-02-14","2016","02","14","","4.9","","-6.7","","-0.9","","18.9","","0.0","","","M","","M","0.2","","0","T","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2016-02-15","2016","02","15","","2.1","","-8.6","","-3.3","","21.3","","0.0","","","M","","M","0.2","","0","T","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2016-02-16","2016","02","16","","0.8","","-5.0","","-2.1","","20.1","","0.0","","","M","","M","0.0","","0","T","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2016-02-17","2016","02","17","","4.6","","-5.2","","-0.3","","18.3","","0.0","","","M","","M","0.0","","0","T","14","","33",""
"-104.67","50.43","REGINA RCS","4016699","2016-02-18","2016","02","18","","0.2","","-1.2","","-0.5","","18.5","","0.0","","","M","","M","0.9","","0","T","15","","41",""
"-104.67","50.43","REGINA RCS","4016699","2016-02-19","2016","02","19","","4.3","","-5.4","","-0.6","","18.6","","0.0","","","M","","M","0.2","","0","T","33","","59",""
"-104.67","50.43","REGINA RCS","4016699","2016-02-20","2016","02","20","","-4.1","","-9.6","","-6.9","","24.9","","0.0","","","M","","M","0.5","","0","T","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2016-02-21","2016","02","21","","1.4","","-11.0","","-4.8","","22.8","","0.0","","","M","","M","0.2","","0","T","26","","32",""
"-104.67","50.43","REGINA RCS","4016699","2016-02-22","2016","02","22","","3.4","","-8.7","","-2.7","","20.7","","0.0","","","M","","M","0.2","","0","T","31","","43",""
"-104.67","50.43","REGINA RCS","4016699","2016-02-23","2016","02","23","","4.0","","-8.1","","-2.1","","20.1","","0.0","","","M","","M","0.0","","0","T","30","","35",""
"-104.67","50.43","REGINA RCS","4016699","2016-02-24","2016","02","24","","1.2","","-10.8","","-4.8","","22.8","","0.0","","","M","","M","0.0","","0","T","28","","46",""
"-104.67","50.43","REGINA RCS","4016699","2016-02-25","2016","02","25","","5.4","","-11.7","","-3.2","","21.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2016-02-26","2016","02","26","","13.2","","-6.6","","3.3","","14.7","","0.0","","","M","","M","0.0","","0","T","26","","37",""
"-104.67","50.43","REGINA RCS","4016699","2016-02-27","2016","02","27","","6.2","","-3.9","","1.2","","16.8","","0.0","","","M","","M","0.5","","0","T","10","","33",""
"-104.67","50.43","REGINA RCS","4016699","2016-02-28","2016","02","28","","8.1","","-15.0","","-3.5","","21.5","","0.0","","","M","","M","0.0","","0","T","29","","63",""
"-104.67","50.43","REGINA RCS","4016699","2016-02-29","2016","02","29","","-8.9","","-18.0","","-13.5","","31.5","","0.0","","","M","","M","0.2","","0","T","4","","39",""
"-104.67","50.43","REGINA RCS","4016699","2016-03-01","2016","03","01","","-0.6","","-14.7","","-7.7","","25.7","","0.0","","","M","","M","0.0","","0","T","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2016-03-02","2016","03","02","","0.4","","-8.8","","-4.2","","22.2","","0.0","","","M","","M","0.0","","0","T","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2016-03-03","2016","03","03","","3.2","","-5.4","","-1.1","","19.1","","0.0","","","M","","M","0.0","","0","T","18","","43",""
"-104.67","50.43","REGINA RCS","4016699","2016-03-04","2016","03","04","","1.1","","-5.7","","-2.3","","20.3","","0.0","","","M","","M","0.0","","0","T","31","","50",""
"-104.67","50.43","REGINA RCS","4016699","2016-03-05","2016","03","05","","17.3","","-4.7","","6.3","","11.7","","0.0","","","M","","M","0.0","","0","T","14","","41",""
"-104.67","50.43","REGINA RCS","4016699","2016-03-06","2016","03","06","","13.0","","-2.0","","5.5","","12.5","","0.0","","","M","","M","0.0","","0","T","12","","50",""
"-104.67","50.43","REGINA RCS","4016699","2016-03-07","2016","03","07","","6.0","","-2.5","","1.8","","16.2","","0.0","","","M","","M","3.9","","0","T","11","","46",""
"-104.67","50.43","REGINA RCS","4016699","2016-03-08","2016","03","08","","0.8","","-3.6","","-1.4","","19.4","","0.0","","","M","","M","0.0","","0","T","34","","44",""
"-104.67","50.43","REGINA RCS","4016699","2016-03-09","2016","03","09","","1.0","","-1.5","","-0.3","","18.3","","0.0","","","M","","M","1.4","","0","T","29","","37",""
"-104.67","50.43","REGINA RCS","4016699","2016-03-10","2016","03","10","","13.8","","-2.1","","5.9","","12.1","","0.0","","","M","","M","0.0","","0","T","18","","46",""
"-104.67","50.43","REGINA RCS","4016699","2016-03-11","2016","03","11","","14.8","","-0.5","","7.2","","10.8","","0.0","","","M","","M","0.0","","0","T","26","","52",""
"-104.67","50.43","REGINA RCS","4016699","2016-03-12","2016","03","12","","13.4","","-1.2","","6.1","","11.9","","0.0","","","M","","M","0.0","","0","T","14","","70",""
"-104.67","50.43","REGINA RCS","4016699","2016-03-13","2016","03","13","","12.9","","-2.1","","5.4","","12.6","","0.0","","","M","","M","0.0","","0","T","26","","57",""
"-104.67","50.43","REGINA RCS","4016699","2016-03-14","2016","03","14","","11.2","","-2.3","","4.5","","13.5","","0.0","","","M","","M","0.0","","0","T","27","","57",""
"-104.67","50.43","REGINA RCS","4016699","2016-03-15","2016","03","15","","3.3","","-4.1","","-0.4","","18.4","","0.0","","","M","","M","0.2","","0","T","29","","50",""
"-104.67","50.43","REGINA RCS","4016699","2016-03-16","2016","03","16","","0.2","","-8.5","","-4.2","","22.2","","0.0","","","M","","M","0.4","","0","T","32","","46",""
"-104.67","50.43","REGINA RCS","4016699","2016-03-17","2016","03","17","","-2.7","","-8.7","","-5.7","","23.7","","0.0","","","M","","M","0.0","","0","T","32","","43",""
"-104.67","50.43","REGINA RCS","4016699","2016-03-18","2016","03","18","","-2.1","","-8.0","","-5.1","","23.1","","0.0","","","M","","M","0.2","","0","T","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2016-03-19","2016","03","19","","1.9","","-6.2","","-2.2","","20.2","","0.0","","","M","","M","0.0","","0","T","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2016-03-20","2016","03","20","","8.7","","-7.0","","0.9","","17.1","","0.0","","","M","","M","0.0","","0","T","11","","43",""
"-104.67","50.43","REGINA RCS","4016699","2016-03-21","2016","03","21","","8.1","","-2.0","","3.1","","14.9","","0.0","","","M","","M","3.6","","0","T","11","","48",""
"-104.67","50.43","REGINA RCS","4016699","2016-03-22","2016","03","22","","-2.0","","-8.9","","-5.5","","23.5","","0.0","","","M","","M","3.5","","9","","10","","50",""
"-104.67","50.43","REGINA RCS","4016699","2016-03-23","2016","03","23","","0.1","","-12.0","","-6.0","","24.0","","0.0","","","M","","M","0.5","","8","","17","","32",""
"-104.67","50.43","REGINA RCS","4016699","2016-03-24","2016","03","24","","4.9","","-6.7","","-0.9","","18.9","","0.0","","","M","","M","0.0","","7","","4","","39",""
"-104.67","50.43","REGINA RCS","4016699","2016-03-25","2016","03","25","","0.4","","-8.1","","-3.9","","21.9","","0.0","","","M","","M","0.0","","3","","6","","35",""
"-104.67","50.43","REGINA RCS","4016699","2016-03-26","2016","03","26","","8.8","","-4.5","","2.2","","15.8","","0.0","","","M","","M","0.2","","2","","27","","35",""
"-104.67","50.43","REGINA RCS","4016699","2016-03-27","2016","03","27","","8.2","","-5.5","","1.4","","16.6","","0.0","","","M","","M","0.3","","0","T","10","","33",""
"-104.67","50.43","REGINA RCS","4016699","2016-03-28","2016","03","28","","8.5","","-2.2","","3.2","","14.8","","0.0","","","M","","M","0.0","","0","T","11","","39",""
"-104.67","50.43","REGINA RCS","4016699","2016-03-29","2016","03","29","","12.1","","-1.5","","5.3","","12.7","","0.0","","","M","","M","0.0","","0","T","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2016-03-30","2016","03","30","","8.0","","-3.2","","2.4","","15.6","","0.0","","","M","","M","4.8","","","","35","","44",""
"-104.67","50.43","REGINA RCS","4016699","2016-03-31","2016","03","31","","2.2","","-5.7","","-1.8","","19.8","","0.0","","","M","","M","0.4","","0","T","35","","48",""
"-104.67","50.43","REGINA RCS","4016699","2016-04-01","2016","04","01","","11.3","","-7.9","","1.7","","16.3","","0.0","","","M","","M","0.0","","","","31","","63",""
"-104.67","50.43","REGINA RCS","4016699","2016-04-02","2016","04","02","","22.3","","-4.9","","8.7","","9.3","","0.0","","","M","","M","0.0","","","","27","","41",""
"-104.67","50.43","REGINA RCS","4016699","2016-04-03","2016","04","03","","5.6","","-1.8","","1.9","","16.1","","0.0","","","M","","M","0.0","","","","34","","35",""
"-104.67","50.43","REGINA RCS","4016699","2016-04-04","2016","04","04","","10.3","","-6.7","","1.8","","16.2","","0.0","","","M","","M","0.0","","","","13","","52",""
"-104.67","50.43","REGINA RCS","4016699","2016-04-05","2016","04","05","","3.7","","-1.7","","1.0","","17.0","","0.0","","","M","","M","4.2","","","","12","","57",""
"-104.67","50.43","REGINA RCS","4016699","2016-04-06","2016","04","06","","13.2","","-1.9","","5.7","","12.3","","0.0","","","M","","M","1.4","","","","29","","67",""
"-104.67","50.43","REGINA RCS","4016699","2016-04-07","2016","04","07","","6.0","","-3.3","","1.4","","16.6","","0.0","","","M","","M","0.0","","","","34","","57",""
"-104.67","50.43","REGINA RCS","4016699","2016-04-08","2016","04","08","","7.3","","-6.3","","0.5","","17.5","","0.0","","","M","","M","0.0","","","","14","","56",""
"-104.67","50.43","REGINA RCS","4016699","2016-04-09","2016","04","09","","14.6","","-1.0","","6.8","","11.2","","0.0","","","M","","M","0.0","","","","31","","70",""
"-104.67","50.43","REGINA RCS","4016699","2016-04-10","2016","04","10","","0.0","","-9.5","","-4.8","","22.8","","0.0","","","M","","M","0.2","","","","34","","59",""
"-104.67","50.43","REGINA RCS","4016699","2016-04-11","2016","04","11","","8.8","","-12.6","","-1.9","","19.9","","0.0","","","M","","M","0.0","","","","18","","43",""
"-104.67","50.43","REGINA RCS","4016699","2016-04-12","2016","04","12","","19.8","","-0.1","","9.9","","8.1","","0.0","","","M","","M","0.9","","","","14","","39",""
"-104.67","50.43","REGINA RCS","4016699","2016-04-13","2016","04","13","","19.0","","2.1","","10.6","","7.4","","0.0","","","M","","M","0.9","","","","15","","41",""
"-104.67","50.43","REGINA RCS","4016699","2016-04-14","2016","04","14","","18.0","","-1.4","","8.3","","9.7","","0.0","","","M","","M","0.0","","","","5","","52",""
"-104.67","50.43","REGINA RCS","4016699","2016-04-15","2016","04","15","","9.1","","0.4","","4.8","","13.2","","0.0","","","M","","M","0.0","","","","4","","48",""
"-104.67","50.43","REGINA RCS","4016699","2016-04-16","2016","04","16","","10.7","","-2.1","","4.3","","13.7","","0.0","","","M","","M","0.0","","","","9","","33",""
"-104.67","50.43","REGINA RCS","4016699","2016-04-17","2016","04","17","","16.5","","-7.5","","4.5","","13.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2016-04-18","2016","04","18","","19.6","","-6.6","","6.5","","11.5","","0.0","","","M","","M","0.0","","","","7","","43",""
"-104.67","50.43","REGINA RCS","4016699","2016-04-19","2016","04","19","","22.2","","-2.8","","9.7","","8.3","","0.0","","","M","","M","0.0","","","","19","","39",""
"-104.67","50.43","REGINA RCS","4016699","2016-04-20","2016","04","20","","23.2","","0.6","","11.9","","6.1","","0.0","","","M","","M","0.0","","","","2","","48",""
"-104.67","50.43","REGINA RCS","4016699","2016-04-21","2016","04","21","","13.5","","-3.7","","4.9","","13.1","","0.0","","","M","","M","0.0","","","","11","","35",""
"-104.67","50.43","REGINA RCS","4016699","2016-04-22","2016","04","22","","16.6","","2.7","","9.7","","8.3","","0.0","","","M","","M","0.0","","","","13","","63",""
"-104.67","50.43","REGINA RCS","4016699","2016-04-23","2016","04","23","","11.8","","0.7","","6.3","","11.7","","0.0","","","M","","M","2.4","","","","8","","65",""
"-104.67","50.43","REGINA RCS","4016699","2016-04-24","2016","04","24","","7.1","","0.8","","4.0","","14.0","","0.0","","","M","","M","0.2","","","","8","","48",""
"-104.67","50.43","REGINA RCS","4016699","2016-04-25","2016","04","25","","12.8","","-0.8","","6.0","","12.0","","0.0","","","M","","M","0.0","","","","8","","44",""
"-104.67","50.43","REGINA RCS","4016699","2016-04-26","2016","04","26","","12.8","","1.2","","7.0","","11.0","","0.0","","","M","","M","0.0","","","","9","","33",""
"-104.67","50.43","REGINA RCS","4016699","2016-04-27","2016","04","27","","14.0","","4.4","","9.2","","8.8","","0.0","","","M","","M","0.0","","","","10","","37",""
"-104.67","50.43","REGINA RCS","4016699","2016-04-28","2016","04","28","","16.3","","1.9","","9.1","","8.9","","0.0","","","M","","M","0.0","","","","9","","39",""
"-104.67","50.43","REGINA RCS","4016699","2016-04-29","2016","04","29","","18.0","","0.0","","9.0","","9.0","","0.0","","","M","","M","0.0","","","","11","","44",""
"-104.67","50.43","REGINA RCS","4016699","2016-04-30","2016","04","30","","19.1","","0.0","","9.6","","8.4","","0.0","","","M","","M","0.0","","","","11","","39",""
"-104.67","50.43","REGINA RCS","4016699","2016-05-01","2016","05","01","","22.1","","-1.2","","10.5","","7.5","","0.0","","","M","","M","0.0","","","","30","","41",""
"-104.67","50.43","REGINA RCS","4016699","2016-05-02","2016","05","02","","23.7","","1.1","","12.4","","5.6","","0.0","","","M","","M","0.0","","","","34","","44",""
"-104.67","50.43","REGINA RCS","4016699","2016-05-03","2016","05","03","","27.1","","3.8","","15.5","","2.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2016-05-04","2016","05","04","","31.4","","7.0","","19.2","","0.0","","1.2","","","M","","M","0.0","","","","23","","52",""
"-104.67","50.43","REGINA RCS","4016699","2016-05-05","2016","05","05","","33.4","","7.4","","20.4","","0.0","","2.4","","","M","","M","0.0","","","","28","","61",""
"-104.67","50.43","REGINA RCS","4016699","2016-05-06","2016","05","06","","20.0","","5.6","","12.8","","5.2","","0.0","","","M","","M","0.0","","","","33","","54",""
"-104.67","50.43","REGINA RCS","4016699","2016-05-07","2016","05","07","","24.2","","0.4","","12.3","","5.7","","0.0","","","M","","M","0.0","","","","31","","33",""
"-104.67","50.43","REGINA RCS","4016699","2016-05-08","2016","05","08","","28.1","","4.1","","16.1","","1.9","","0.0","","","M","","M","0.0","","","","17","","65",""
"-104.67","50.43","REGINA RCS","4016699","2016-05-09","2016","05","09","","22.9","","6.8","","14.9","","3.1","","0.0","","","M","","M","1.1","","","","31","","61",""
"-104.67","50.43","REGINA RCS","4016699","2016-05-10","2016","05","10","","12.1","","7.3","","9.7","","8.3","","0.0","","","M","","M","29.5","","","","3","","52",""
"-104.67","50.43","REGINA RCS","4016699","2016-05-11","2016","05","11","","7.3","","0.5","","3.9","","14.1","","0.0","","","M","","M","2.6","","","","34","","59",""
"-104.67","50.43","REGINA RCS","4016699","2016-05-12","2016","05","12","","6.5","","-0.5","","3.0","","15.0","","0.0","","","M","","M","0.0","","","","32","","50",""
"-104.67","50.43","REGINA RCS","4016699","2016-05-13","2016","05","13","","10.6","","-2.0","","4.3","","13.7","","0.0","","","M","","M","0.0","","","","34","","54",""
"-104.67","50.43","REGINA RCS","4016699","2016-05-14","2016","05","14","","16.3","","-1.3","","7.5","","10.5","","0.0","","","M","","M","0.0","","","","35","","46",""
"-104.67","50.43","REGINA RCS","4016699","2016-05-15","2016","05","15","","20.3","","-0.5","","9.9","","8.1","","0.0","","","M","","M","0.0","","","","34","","43",""
"-104.67","50.43","REGINA RCS","4016699","2016-05-16","2016","05","16","","22.6","","-0.1","","11.3","","6.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2016-05-17","2016","05","17","","25.0","","4.3","","14.7","","3.3","","0.0","","","M","","M","0.0","","","","18","","59",""
"-104.67","50.43","REGINA RCS","4016699","2016-05-18","2016","05","18","","23.8","","9.8","","16.8","","1.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2016-05-19","2016","05","19","","28.5","","7.4","","18.0","","0.0","","0.0","","","M","","M","0.0","","","","21","","39",""
"-104.67","50.43","REGINA RCS","4016699","2016-05-20","2016","05","20","","27.8","","12.7","","20.3","","0.0","","2.3","","","M","","M","0.0","","","","11","","56",""
"-104.67","50.43","REGINA RCS","4016699","2016-05-21","2016","05","21","","28.0","","10.9","","19.5","","0.0","","1.5","","","M","","M","0.0","","","","14","","69",""
"-104.67","50.43","REGINA RCS","4016699","2016-05-22","2016","05","22","","24.1","","7.4","","15.8","","2.2","","0.0","","","M","","M","0.0","","","","21","","54",""
"-104.67","50.43","REGINA RCS","4016699","2016-05-23","2016","05","23","","15.3","","5.5","","10.4","","7.6","","0.0","","","M","","M","0.0","","","","22","","44",""
"-104.67","50.43","REGINA RCS","4016699","2016-05-24","2016","05","24","","18.6","","5.3","","12.0","","6.0","","0.0","","","M","","M","0.0","","","","21","","37",""
"-104.67","50.43","REGINA RCS","4016699","2016-05-25","2016","05","25","","13.2","","2.1","","7.7","","10.3","","0.0","","","M","","M","2.6","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2016-05-26","2016","05","26","","16.7","","9.5","","13.1","","4.9","","0.0","","","M","","M","12.3","","","","4","","33",""
"-104.67","50.43","REGINA RCS","4016699","2016-05-27","2016","05","27","","22.2","","7.0","","14.6","","3.4","","0.0","","","M","","M","0.0","","","","8","","43",""
"-104.67","50.43","REGINA RCS","4016699","2016-05-28","2016","05","28","","16.9","","8.1","","12.5","","5.5","","0.0","","","M","","M","4.2","","","","23","","33",""
"-104.67","50.43","REGINA RCS","4016699","2016-05-29","2016","05","29","","22.2","","5.7","","14.0","","4.0","","0.0","","","M","","M","0.2","","","","26","","41",""
"-104.67","50.43","REGINA RCS","4016699","2016-05-30","2016","05","30","","23.0","","6.0","","14.5","","3.5","","0.0","","","M","","M","9.2","","","","20","","33",""
"-104.67","50.43","REGINA RCS","4016699","2016-05-31","2016","05","31","","13.6","","6.2","","9.9","","8.1","","0.0","","","M","","M","11.8","","","","36","","46",""
"-104.67","50.43","REGINA RCS","4016699","2016-06-01","2016","06","01","","19.9","","3.3","","11.6","","6.4","","0.0","","","M","","M","0.2","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2016-06-02","2016","06","02","","25.4","","9.0","","17.2","","0.8","","0.0","","","M","","M","4.1","","","","24","","48",""
"-104.67","50.43","REGINA RCS","4016699","2016-06-03","2016","06","03","","22.8","","9.9","","16.4","","1.6","","0.0","","","M","","M","1.2","","","","29","","56",""
"-104.67","50.43","REGINA RCS","4016699","2016-06-04","2016","06","04","","27.0","","5.7","","16.4","","1.6","","0.0","","","M","","M","0.0","","","","30","","50",""
"-104.67","50.43","REGINA RCS","4016699","2016-06-05","2016","06","05","","23.9","","6.1","","15.0","","3.0","","0.0","","","M","","M","0.0","","","","33","","61",""
"-104.67","50.43","REGINA RCS","4016699","2016-06-06","2016","06","06","","21.4","","3.8","","12.6","","5.4","","0.0","","","M","","M","0.0","","","","","","<31",""
