"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-104.67","50.43","REGINA RCS","4016699","2011-06-08","2011","06","08","","18.8","","3.7","","11.3","","6.7","","0.0","","","M","","M","0.2","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2011-06-09","2011","06","09","","18.7","","5.2","","12.0","","6.0","","0.0","","","M","","M","0.0","","","","15","","33",""
"-104.67","50.43","REGINA RCS","4016699","2011-06-10","2011","06","10","","19.7","","4.6","","12.2","","5.8","","0.0","","","M","","M","0.0","","","","17","","33",""
"-104.67","50.43","REGINA RCS","4016699","2011-06-11","2011","06","11","","21.7","","7.9","","14.8","","3.2","","0.0","","","M","","M","0.0","","","","16","","52",""
"-104.67","50.43","REGINA RCS","4016699","2011-06-12","2011","06","12","","22.3","","12.5","","17.4","","0.6","","0.0","","","M","","M","0.2","","","","16","","43",""
"-104.67","50.43","REGINA RCS","4016699","2011-06-13","2011","06","13","","24.1","","12.0","","18.1","","0.0","","0.1","","","M","","M","10.5","","","","31","","48",""
"-104.67","50.43","REGINA RCS","4016699","2011-06-14","2011","06","14","","20.1","","11.4","","15.8","","2.2","","0.0","","","M","","M","3.8","","","","28","","39",""
"-104.67","50.43","REGINA RCS","4016699","2011-06-15","2011","06","15","","23.7","","9.5","","16.6","","1.4","","0.0","","","M","","M","0.2","","","","26","","35",""
"-104.67","50.43","REGINA RCS","4016699","2011-06-16","2011","06","16","","21.1","","9.2","","15.2","","2.8","","0.0","","","M","","M","9.4","","","","14","","35",""
"-104.67","50.43","REGINA RCS","4016699","2011-06-17","2011","06","17","","16.4","","11.1","","13.8","","4.2","","0.0","","","M","","M","45.6","","","","12","","80",""
"-104.67","50.43","REGINA RCS","4016699","2011-06-18","2011","06","18","","20.3","","10.6","","15.5","","2.5","","0.0","","","M","","M","5.6","","","","18","","74",""
"-104.67","50.43","REGINA RCS","4016699","2011-06-19","2011","06","19","","20.1","","11.7","","15.9","","2.1","","0.0","","","M","","M","9.4","","","","13","","32",""
"-104.67","50.43","REGINA RCS","4016699","2011-06-20","2011","06","20","","23.0","","14.4","","18.7","","0.0","","0.7","","","M","","M","0.2","","","","9","","39",""
"-104.67","50.43","REGINA RCS","4016699","2011-06-21","2011","06","21","","17.4","","13.7","","15.6","","2.4","","0.0","","","M","","M","27.4","","","","9","","46",""
"-104.67","50.43","REGINA RCS","4016699","2011-06-22","2011","06","22","","22.9","","11.2","","17.1","","0.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2011-06-23","2011","06","23","","24.3","","13.3","","18.8","","0.0","","0.8","","","M","","M","0.0","","","","15","","37",""
"-104.67","50.43","REGINA RCS","4016699","2011-06-24","2011","06","24","","24.1","","14.1","","19.1","","0.0","","1.1","","","M","","M","0.0","","","","24","","37",""
"-104.67","50.43","REGINA RCS","4016699","2011-06-25","2011","06","25","","21.6","","10.7","","16.2","","1.8","","0.0","","","M","","M","0.0","","","","29","","50",""
"-104.67","50.43","REGINA RCS","4016699","2011-06-26","2011","06","26","","20.9","","9.2","","15.1","","2.9","","0.0","","","M","","M","0.0","","","","30","","67",""
"-104.67","50.43","REGINA RCS","4016699","2011-06-27","2011","06","27","","20.2","","9.0","","14.6","","3.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2011-06-28","2011","06","28","","28.8","","13.3","","21.1","","0.0","","3.1","","","M","","M","0.0","","","","17","","43",""
"-104.67","50.43","REGINA RCS","4016699","2011-06-29","2011","06","29","","31.5","","18.4","","25.0","","0.0","","7.0","","","M","","M","5.1","","","","25","","85",""
"-104.67","50.43","REGINA RCS","4016699","2011-06-30","2011","06","30","","25.2","","15.0","","20.1","","0.0","","2.1","","","M","","M","0.2","","","","25","","52",""
"-104.67","50.43","REGINA RCS","4016699","2011-07-01","2011","07","01","","21.7","","10.6","","16.2","","1.8","","0.0","","","M","","M","0.0","","","","28","","50",""
"-104.67","50.43","REGINA RCS","4016699","2011-07-02","2011","07","02","","25.9","","7.3","","16.6","","1.4","","0.0","","","M","","M","0.0","","","","20","","32",""
"-104.67","50.43","REGINA RCS","4016699","2011-07-03","2011","07","03","","32.1","","16.4","","24.3","","0.0","","6.3","","","M","","M","5.4","","","","34","","65",""
"-104.67","50.43","REGINA RCS","4016699","2011-07-04","2011","07","04","","23.8","","15.2","","19.5","","0.0","","1.5","","","M","","M","0.0","","","","35","","41",""
"-104.67","50.43","REGINA RCS","4016699","2011-07-05","2011","07","05","","26.7","","14.5","","20.6","","0.0","","2.6","","","M","","M","0.8","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2011-07-06","2011","07","06","","27.5","","14.1","","20.8","","0.0","","2.8","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2011-07-07","2011","07","07","","29.5","","13.4","","21.5","","0.0","","3.5","","","M","","M","0.0","","","","16","","32",""
"-104.67","50.43","REGINA RCS","4016699","2011-07-08","2011","07","08","","26.6","","17.6","","22.1","","0.0","","4.1","","","M","","M","1.2","","","","14","","56",""
"-104.67","50.43","REGINA RCS","4016699","2011-07-09","2011","07","09","","24.1","","9.9","","17.0","","1.0","","0.0","","","M","","M","0.0","","","","24","","52",""
"-104.67","50.43","REGINA RCS","4016699","2011-07-10","2011","07","10","","22.6","","9.9","","16.3","","1.7","","0.0","","","M","","M","0.0","","","","31","","50",""
"-104.67","50.43","REGINA RCS","4016699","2011-07-11","2011","07","11","","19.5","","10.3","","14.9","","3.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2011-07-12","2011","07","12","","24.7","","11.3","","18.0","","0.0","","0.0","","","M","","M","0.0","","","","13","","54",""
"-104.67","50.43","REGINA RCS","4016699","2011-07-13","2011","07","13","","27.1","","15.5","","21.3","","0.0","","3.3","","","M","","M","0.0","","","","14","","57",""
"-104.67","50.43","REGINA RCS","4016699","2011-07-14","2011","07","14","","27.8","","17.9","","22.9","","0.0","","4.9","","","M","","M","0.0","","","","17","","44",""
"-104.67","50.43","REGINA RCS","4016699","2011-07-15","2011","07","15","","26.1","","15.7","","20.9","","0.0","","2.9","","","M","","M","0.0","","","","25","","44",""
"-104.67","50.43","REGINA RCS","4016699","2011-07-16","2011","07","16","","28.5","","11.7","","20.1","","0.0","","2.1","","","M","","M","0.0","","","","24","","41",""
"-104.67","50.43","REGINA RCS","4016699","2011-07-17","2011","07","17","","31.3","","17.0","","24.2","","0.0","","6.2","","","M","","M","0.0","","","","22","","32",""
"-104.67","50.43","REGINA RCS","4016699","2011-07-18","2011","07","18","","33.2","","17.3","","25.3","","0.0","","7.3","","","M","","M","0.0","","","","15","","50",""
"-104.67","50.43","REGINA RCS","4016699","2011-07-19","2011","07","19","","31.9","","21.9","","26.9","","0.0","","8.9","","","M","","M","0.0","","","","34","","69",""
"-104.67","50.43","REGINA RCS","4016699","2011-07-20","2011","07","20","","24.2","","12.9","","18.6","","0.0","","0.6","","","M","","M","35.5","","","","28","","83",""
"-104.67","50.43","REGINA RCS","4016699","2011-07-21","2011","07","21","","23.6","","10.1","","16.9","","1.1","","0.0","","","M","","M","0.0","","","","26","","41",""
"-104.67","50.43","REGINA RCS","4016699","2011-07-22","2011","07","22","","20.3","","12.3","","16.3","","1.7","","0.0","","","M","","M","0.0","","","","9","","52",""
"-104.67","50.43","REGINA RCS","4016699","2011-07-23","2011","07","23","","22.1","","11.0","","16.6","","1.4","","0.0","","","M","","M","0.8","","","","30","","33",""
"-104.67","50.43","REGINA RCS","4016699","2011-07-24","2011","07","24","","25.3","","8.5","","16.9","","1.1","","0.0","","","M","","M","0.3","","","","28","","32",""
"-104.67","50.43","REGINA RCS","4016699","2011-07-25","2011","07","25","","27.7","","10.7","","19.2","","0.0","","1.2","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2011-07-26","2011","07","26","","28.6","","15.4","","22.0","","0.0","","4.0","","","M","","M","0.3","","","","21","","56",""
"-104.67","50.43","REGINA RCS","4016699","2011-07-27","2011","07","27","","24.7","","12.4","","18.6","","0.0","","0.6","","","M","","M","0.0","","","","29","","52",""
"-104.67","50.43","REGINA RCS","4016699","2011-07-28","2011","07","28","","24.7","","9.6","","17.2","","0.8","","0.0","","","M","","M","0.0","","","","30","","48",""
"-104.67","50.43","REGINA RCS","4016699","2011-07-29","2011","07","29","","30.0","","9.2","","19.6","","0.0","","1.6","","","M","","M","0.0","","","","20","","48",""
"-104.67","50.43","REGINA RCS","4016699","2011-07-30","2011","07","30","","23.6","","11.5","","17.6","","0.4","","0.0","","","M","","M","9.2","","","","31","","115",""
"-104.67","50.43","REGINA RCS","4016699","2011-07-31","2011","07","31","","32.1","","13.3","","22.7","","0.0","","4.7","","","M","","M","0.0","","","","15","","44",""
"-104.67","50.43","REGINA RCS","4016699","2011-08-01","2011","08","01","","28.4","","15.0","","21.7","","0.0","","3.7","","","M","","M","0.0","","","","34","","39",""
"-104.67","50.43","REGINA RCS","4016699","2011-08-02","2011","08","02","","26.9","","8.8","","17.9","","0.1","","0.0","","","M","","M","0.0","","","","14","","39",""
"-104.67","50.43","REGINA RCS","4016699","2011-08-03","2011","08","03","","27.2","","13.4","","20.3","","0.0","","2.3","","","M","","M","0.0","","","","30","","33",""
"-104.67","50.43","REGINA RCS","4016699","2011-08-04","2011","08","04","","25.3","","11.5","","18.4","","0.0","","0.4","","","M","","M","0.0","","","","33","","33",""
"-104.67","50.43","REGINA RCS","4016699","2011-08-05","2011","08","05","","25.9","","11.5","","18.7","","0.0","","0.7","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2011-08-06","2011","08","06","","25.4","","13.9","","19.7","","0.0","","1.7","","","M","","M","1.3","","","","9","","54",""
"-104.67","50.43","REGINA RCS","4016699","2011-08-07","2011","08","07","","25.2","","10.8","","18.0","","0.0","","0.0","","","M","","M","0.0","","","","30","","44",""
"-104.67","50.43","REGINA RCS","4016699","2011-08-08","2011","08","08","","22.0","","9.6","","15.8","","2.2","","0.0","","","M","","M","0.9","","","","34","","61",""
"-104.67","50.43","REGINA RCS","4016699","2011-08-09","2011","08","09","","25.5","","6.7","","16.1","","1.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2011-08-10","2011","08","10","","27.6","","10.1","","18.9","","0.0","","0.9","","","M","","M","12.0","","","","25","","69",""
"-104.67","50.43","REGINA RCS","4016699","2011-08-11","2011","08","11","","26.0","","11.9","","19.0","","0.0","","1.0","","","M","","M","11.0","","","","3","","41",""
"-104.67","50.43","REGINA RCS","4016699","2011-08-12","2011","08","12","","21.8","","13.2","","17.5","","0.5","","0.0","","","M","","M","0.0","","","","7","","35",""
"-104.67","50.43","REGINA RCS","4016699","2011-08-13","2011","08","13","","26.3","","9.6","","18.0","","0.0","","0.0","","","M","","M","0.2","","","","18","","33",""
"-104.67","50.43","REGINA RCS","4016699","2011-08-14","2011","08","14","","30.4","","14.2","","22.3","","0.0","","4.3","","","M","","M","7.1","","","","24","","63",""
"-104.67","50.43","REGINA RCS","4016699","2011-08-15","2011","08","15","","24.3","","14.0","","19.2","","0.0","","1.2","","","M","","M","0.2","","","","26","","32",""
"-104.67","50.43","REGINA RCS","4016699","2011-08-16","2011","08","16","","21.5","","8.4","","15.0","","3.0","","0.0","","","M","","M","3.9","","","","30","","59",""
"-104.67","50.43","REGINA RCS","4016699","2011-08-17","2011","08","17","","26.3","","6.0","","16.2","","1.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2011-08-18","2011","08","18","","22.1","","8.8","","15.5","","2.5","","0.0","","","M","","M","0.0","","","","35","","59",""
"-104.67","50.43","REGINA RCS","4016699","2011-08-19","2011","08","19","","20.8","","5.5","","13.2","","4.8","","0.0","","","M","","M","0.0","","","","32","","39",""
"-104.67","50.43","REGINA RCS","4016699","2011-08-20","2011","08","20","","22.0","","5.8","","13.9","","4.1","","0.0","","","M","","M","0.0","","","","29","","35",""
"-104.67","50.43","REGINA RCS","4016699","2011-08-21","2011","08","21","","30.1","","8.7","","19.4","","0.0","","1.4","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2011-08-22","2011","08","22","","32.7","","11.5","","22.1","","0.0","","4.1","","","M","","M","0.0","","","","27","","39",""
"-104.67","50.43","REGINA RCS","4016699","2011-08-23","2011","08","23","","30.3","","11.9","","21.1","","0.0","","3.1","","","M","","M","0.3","","","","31","","69",""
"-104.67","50.43","REGINA RCS","4016699","2011-08-24","2011","08","24","","27.5","","6.3","","16.9","","1.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2011-08-25","2011","08","25","","30.0","","14.1","","22.1","","0.0","","4.1","","","M","","M","","M","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2011-08-26","2011","08","26","","23.3","","5.3","","14.3","","3.7","","0.0","","","M","","M","0.0","","7","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2011-08-27","2011","08","27","","27.8","","13.2","","20.5","","0.0","","2.5","","","M","","M","0.0","","","","15","","32",""
"-104.67","50.43","REGINA RCS","4016699","2011-08-28","2011","08","28","","29.4","","10.0","","19.7","","0.0","","1.7","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2011-08-29","2011","08","29","","32.4","","15.0","","23.7","","0.0","","5.7","","","M","","M","0.0","","","","22","","63",""
"-104.67","50.43","REGINA RCS","4016699","2011-08-30","2011","08","30","","29.4","","16.0","","22.7","","0.0","","4.7","","","M","","M","0.0","","","","18","","41",""
"-104.67","50.43","REGINA RCS","4016699","2011-08-31","2011","08","31","","22.0","","13.4","","17.7","","0.3","","0.0","","","M","","M","15.8","","","","1","","57",""
"-104.67","50.43","REGINA RCS","4016699","2011-09-01","2011","09","01","","18.2","","9.3","","13.8","","4.2","","0.0","","","M","","M","0.0","","","","36","","43",""
"-104.67","50.43","REGINA RCS","4016699","2011-09-02","2011","09","02","","20.5","","6.4","","13.5","","4.5","","0.0","","","M","","M","2.5","","","","28","","72",""
"-104.67","50.43","REGINA RCS","4016699","2011-09-03","2011","09","03","","18.0","","4.7","","11.4","","6.6","","0.0","","","M","","M","0.0","","","","33","","50",""
"-104.67","50.43","REGINA RCS","4016699","2011-09-04","2011","09","04","","22.0","","2.5","","12.3","","5.7","","0.0","","","M","","M","0.0","","","","19","","37",""
"-104.67","50.43","REGINA RCS","4016699","2011-09-05","2011","09","05","","28.5","","8.3","","18.4","","0.0","","0.4","","","M","","M","0.0","","","","13","","32",""
"-104.67","50.43","REGINA RCS","4016699","2011-09-06","2011","09","06","","29.5","","5.6","","17.6","","0.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2011-09-07","2011","09","07","","31.1","","8.8","","20.0","","0.0","","2.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2011-09-08","2011","09","08","","29.9","","10.2","","20.1","","0.0","","2.1","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2011-09-09","2011","09","09","","30.4","","10.1","","20.3","","0.0","","2.3","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2011-09-10","2011","09","10","","31.6","","9.4","","20.5","","0.0","","2.5","","","M","","M","0.2","","","","28","","32",""
"-104.67","50.43","REGINA RCS","4016699","2011-09-11","2011","09","11","","32.2","","9.1","","20.7","","0.0","","2.7","","","M","","M","0.0","","","","34","","56",""
"-104.67","50.43","REGINA RCS","4016699","2011-09-12","2011","09","12","","18.2","","6.4","","12.3","","5.7","","0.0","","","M","","M","0.3","","","","36","","57",""
"-104.67","50.43","REGINA RCS","4016699","2011-09-13","2011","09","13","","11.7","","-0.9","","5.4","","12.6","","0.0","","","M","","M","0.0","","","","36","","46",""
"-104.67","50.43","REGINA RCS","4016699","2011-09-14","2011","09","14","","12.6","","-5.2","","3.7","","14.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2011-09-15","2011","09","15","","18.9","","1.0","","10.0","","8.0","","0.0","","","M","","M","0.0","","","","15","","52",""
"-104.67","50.43","REGINA RCS","4016699","2011-09-16","2011","09","16","","17.0","","5.9","","11.5","","6.5","","0.0","","","M","","M","0.0","","","","14","","48",""
"-104.67","50.43","REGINA RCS","4016699","2011-09-17","2011","09","17","","21.0","","7.3","","14.2","","3.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2011-09-18","2011","09","18","","20.2","","4.8","","12.5","","5.5","","0.0","","","M","","M","0.0","","","","31","","57",""
"-104.67","50.43","REGINA RCS","4016699","2011-09-19","2011","09","19","","18.8","","3.1","","11.0","","7.0","","0.0","","","M","","M","9.5","","","","36","","50",""
"-104.67","50.43","REGINA RCS","4016699","2011-09-20","2011","09","20","","16.2","","3.4","","9.8","","8.2","","0.0","","","M","","M","3.8","","","","34","","44",""
"-104.67","50.43","REGINA RCS","4016699","2011-09-21","2011","09","21","","15.8","","1.7","","8.8","","9.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2011-09-22","2011","09","22","","24.2","","5.7","","15.0","","3.0","","0.0","","","M","","M","0.0","","","","17","","59",""
"-104.67","50.43","REGINA RCS","4016699","2011-09-23","2011","09","23","","28.5","","7.0","","17.8","","0.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2011-09-24","2011","09","24","","","M","10.1","E","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2011-09-25","2011","09","25","","30.1","","7.3","","18.7","","0.0","","0.7","","","M","","M","0.0","","6","","14","","32",""
"-104.67","50.43","REGINA RCS","4016699","2011-09-26","2011","09","26","","25.0","","7.6","","16.3","","1.7","","0.0","","","M","","M","0.0","","","","28","","48",""
"-104.67","50.43","REGINA RCS","4016699","2011-09-27","2011","09","27","","28.8","","5.9","","17.4","","0.6","","0.0","","","M","","M","0.5","","","","24","","41",""
"-104.67","50.43","REGINA RCS","4016699","2011-09-28","2011","09","28","","20.4","","6.5","","13.5","","4.5","","0.0","","","M","","M","0.0","","","","35","","54",""
"-104.67","50.43","REGINA RCS","4016699","2011-09-29","2011","09","29","","15.8","","2.3","","9.1","","8.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2011-09-30","2011","09","30","","22.7","","4.4","","13.6","","4.4","","0.0","","","M","","M","0.0","","","","15","","52",""
"-104.67","50.43","REGINA RCS","4016699","2011-10-01","2011","10","01","","22.9","","4.7","","13.8","","4.2","","0.0","","","M","","M","0.0","","","","9","","43",""
"-104.67","50.43","REGINA RCS","4016699","2011-10-02","2011","10","02","","19.4","","9.3","","14.4","","3.6","","0.0","","","M","","M","0.0","","","","11","","44",""
"-104.67","50.43","REGINA RCS","4016699","2011-10-03","2011","10","03","","23.3","","4.9","","14.1","","3.9","","0.0","","","M","","M","0.0","","","","10","","43",""
"-104.67","50.43","REGINA RCS","4016699","2011-10-04","2011","10","04","","23.2","","8.6","","15.9","","2.1","","0.0","","","M","","M","0.0","","","","13","","57",""
"-104.67","50.43","REGINA RCS","4016699","2011-10-05","2011","10","05","","23.1","","11.3","","17.2","","0.8","","0.0","","","M","","M","0.0","","","","13","","39",""
"-104.67","50.43","REGINA RCS","4016699","2011-10-06","2011","10","06","","23.5","","13.9","","18.7","","0.0","","0.7","","","M","","M","0.9","","","","15","","46",""
"-104.67","50.43","REGINA RCS","4016699","2011-10-07","2011","10","07","","","M","12.7","E","","M","","M","","M","","M","","M","18.2","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2011-10-08","2011","10","08","","13.1","","1.0","","7.1","","10.9","","0.0","","","M","","M","0.0","","","","32","","57",""
"-104.67","50.43","REGINA RCS","4016699","2011-10-09","2011","10","09","","14.3","","-1.4","","6.5","","11.5","","0.0","","","M","","M","0.0","","","","16","","41",""
"-104.67","50.43","REGINA RCS","4016699","2011-10-10","2011","10","10","","12.6","","4.6","","8.6","","9.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2011-10-11","2011","10","11","","17.3","","1.2","","9.3","","8.7","","0.0","","","M","","M","2.5","","","","30","","39",""
"-104.67","50.43","REGINA RCS","4016699","2011-10-12","2011","10","12","","10.3","","3.5","","6.9","","11.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2011-10-13","2011","10","13","","9.3","","2.0","","5.7","","12.3","","0.0","","","M","","M","1.6","","","","31","","46",""
"-104.67","50.43","REGINA RCS","4016699","2011-10-14","2011","10","14","","8.8","","-0.3","","4.3","","13.7","","0.0","","","M","","M","0.0","","","","32","","44",""
"-104.67","50.43","REGINA RCS","4016699","2011-10-15","2011","10","15","","11.4","","-3.7","","3.9","","14.1","","0.0","","","M","","M","0.2","","","","34","","48",""
"-104.67","50.43","REGINA RCS","4016699","2011-10-16","2011","10","16","","10.5","","-4.2","","3.2","","14.8","","0.0","","","M","","M","0.0","","","","30","","44",""
"-104.67","50.43","REGINA RCS","4016699","2011-10-17","2011","10","17","","9.9","","-4.8","","2.6","","15.4","","0.0","","","M","","M","0.0","","","","34","","41",""
"-104.67","50.43","REGINA RCS","4016699","2011-10-18","2011","10","18","","11.5","","-5.4","","3.1","","14.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2011-10-19","2011","10","19","","12.7","","-1.5","","5.6","","12.4","","0.0","","","M","","M","0.0","","","","15","","46",""
"-104.67","50.43","REGINA RCS","4016699","2011-10-20","2011","10","20","","16.6","","2.2","","9.4","","8.6","","0.0","","","M","","M","0.0","","","","28","","44",""
"-104.67","50.43","REGINA RCS","4016699","2011-10-21","2011","10","21","","12.0","","-1.4","","5.3","","12.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2011-10-22","2011","10","22","","14.3","","1.0","","7.7","","10.3","","0.0","","","M","","M","0.0","","","","33","","56",""
"-104.67","50.43","REGINA RCS","4016699","2011-10-23","2011","10","23","","15.0","","-3.7","","5.7","","12.3","","0.0","","","M","","M","0.8","","","","30","","44",""
"-104.67","50.43","REGINA RCS","4016699","2011-10-24","2011","10","24","","11.2","","-5.5","","2.9","","15.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2011-10-25","2011","10","25","","9.7","","-5.1","","2.3","","15.7","","0.0","","","M","","M","0.0","","","","32","","35",""
"-104.67","50.43","REGINA RCS","4016699","2011-10-26","2011","10","26","","8.4","","-7.2","","0.6","","17.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2011-10-27","2011","10","27","","9.7","","-3.8","","3.0","","15.0","","0.0","","","M","","M","0.0","","","","30","","59",""
"-104.67","50.43","REGINA RCS","4016699","2011-10-28","2011","10","28","","9.6","","-7.7","","1.0","","17.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2011-10-29","2011","10","29","","9.1","","-3.7","","2.7","","15.3","","0.0","","","M","","M","0.0","","","","30","","63",""
"-104.67","50.43","REGINA RCS","4016699","2011-10-30","2011","10","30","","8.8","","-6.8","","1.0","","17.0","","0.0","","","M","","M","0.0","","","","27","","32",""
"-104.67","50.43","REGINA RCS","4016699","2011-10-31","2011","10","31","","11.4","","-3.0","","4.2","","13.8","","0.0","","","M","","M","0.0","","","","31","","39",""
"-104.67","50.43","REGINA RCS","4016699","2011-11-01","2011","11","01","","6.5","","-6.8","","-0.2","","18.2","","0.0","","","M","","M","0.0","","","","30","","56",""
"-104.67","50.43","REGINA RCS","4016699","2011-11-02","2011","11","02","","9.1","","-8.0","","0.6","","17.4","","0.0","","","M","","M","0.0","","","","23","","52",""
"-104.67","50.43","REGINA RCS","4016699","2011-11-03","2011","11","03","","11.5","","-4.6","","3.5","","14.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2011-11-04","2011","11","04","","6.4","","-9.1","","-1.4","","19.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2011-11-05","2011","11","05","","1.9","","-8.8","","-3.5","","21.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2011-11-06","2011","11","06","","-1.4","","-3.5","","-2.5","","20.5","","0.0","","0.0","","","M","6.3","","4","","34","","54",""
"-104.67","50.43","REGINA RCS","4016699","2011-11-07","2011","11","07","","-2.9","","-14.6","","-8.8","","26.8","","0.0","","","M","","M","0.0","","1","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2011-11-08","2011","11","08","","1.1","","-13.5","","-6.2","","24.2","","0.0","","","M","","M","0.0","","1","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2011-11-09","2011","11","09","","-1.1","","-14.6","","-7.9","","25.9","","0.0","","","M","","M","0.0","","1","","31","","32",""
"-104.67","50.43","REGINA RCS","4016699","2011-11-10","2011","11","10","","2.4","","-14.8","","-6.2","","24.2","","0.0","","","M","","M","0.0","","1","","16","","43",""
"-104.67","50.43","REGINA RCS","4016699","2011-11-11","2011","11","11","","2.4","","-7.0","","-2.3","","20.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2011-11-12","2011","11","12","","1.4","","-3.5","","-1.1","","19.1","","0.0","","","M","","M","0.0","","","","31","","48",""
"-104.67","50.43","REGINA RCS","4016699","2011-11-13","2011","11","13","","1.6","","-6.6","","-2.5","","20.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2011-11-14","2011","11","14","","0.7","","-9.8","","-4.6","","22.6","","0.0","","","M","","M","0.0","","","","27","","37",""
"-104.67","50.43","REGINA RCS","4016699","2011-11-15","2011","11","15","","-2.9","","-10.3","","-6.6","","24.6","","0.0","","","M","","M","0.0","","","","30","","50",""
"-104.67","50.43","REGINA RCS","4016699","2011-11-16","2011","11","16","","-8.4","","-14.6","","-11.5","","29.5","","0.0","","","M","","M","0.0","","","","31","","54",""
"-104.67","50.43","REGINA RCS","4016699","2011-11-17","2011","11","17","","-6.0","","-14.2","","-10.1","","28.1","","0.0","","0.0","","","M","1.7","","","","11","","52",""
"-104.67","50.43","REGINA RCS","4016699","2011-11-18","2011","11","18","","-8.3","","-20.6","","-14.5","","32.5","","0.0","","","M","","M","0.2","","1","","7","","43",""
"-104.67","50.43","REGINA RCS","4016699","2011-11-19","2011","11","19","","-17.9","","-22.9","","-20.4","","38.4","","0.0","","","M","","M","0.2","","3","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2011-11-20","2011","11","20","","-11.8","","-24.1","","-18.0","","36.0","","0.0","","","M","","M","0.0","","2","","","","<31",""
