"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-104.67","50.43","REGINA RCS","4016699","2012-03-09","2012","03","09","","5.5","","-9.8","","-2.2","","20.2","","0.0","","","M","","M","0.0","","2","","15","","44",""
"-104.67","50.43","REGINA RCS","4016699","2012-03-10","2012","03","10","","7.3","","-5.5","","0.9","","17.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2012-03-11","2012","03","11","","8.5","","-2.6","","3.0","","15.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2012-03-12","2012","03","12","","7.8","","-1.3","","3.3","","14.7","","0.0","","","M","","M","0.0","","","","27","","41",""
"-104.67","50.43","REGINA RCS","4016699","2012-03-13","2012","03","13","","10.3","","-0.9","","4.7","","13.3","","0.0","","","M","","M","0.0","","","","27","","74",""
"-104.67","50.43","REGINA RCS","4016699","2012-03-14","2012","03","14","","8.1","","-1.3","","3.4","","14.6","","0.0","","","M","","M","0.0","","","","27","","67",""
"-104.67","50.43","REGINA RCS","4016699","2012-03-15","2012","03","15","","13.8","","-0.9","","6.5","","11.5","","0.0","","","M","","M","0.0","","","","15","","37",""
"-104.67","50.43","REGINA RCS","4016699","2012-03-16","2012","03","16","","16.9","","0.2","","8.6","","9.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2012-03-17","2012","03","17","","13.0","","-1.2","","5.9","","12.1","","0.0","","","M","","M","0.0","","","","10","","50",""
"-104.67","50.43","REGINA RCS","4016699","2012-03-18","2012","03","18","","8.8","","2.4","","5.6","","12.4","","0.0","","","M","","M","0.0","","","","11","","43",""
"-104.67","50.43","REGINA RCS","4016699","2012-03-19","2012","03","19","","16.4","","-0.8","","7.8","","10.2","","0.0","","","M","","M","0.0","","","","18","","76",""
"-104.67","50.43","REGINA RCS","4016699","2012-03-20","2012","03","20","","8.7","","-2.5","","3.1","","14.9","","0.0","","","M","","M","0.0","","","","26","","65",""
"-104.67","50.43","REGINA RCS","4016699","2012-03-21","2012","03","21","","11.1","","-1.3","","4.9","","13.1","","0.0","","","M","","M","0.0","","","","25","","48",""
"-104.67","50.43","REGINA RCS","4016699","2012-03-22","2012","03","22","","14.7","","-0.8","","7.0","","11.0","","0.0","","","M","","M","0.0","","","","12","","52",""
"-104.67","50.43","REGINA RCS","4016699","2012-03-23","2012","03","23","","6.3","","-5.0","","0.7","","17.3","","0.0","","","M","","M","0.0","","","","35","","44",""
"-104.67","50.43","REGINA RCS","4016699","2012-03-24","2012","03","24","","0.9","","-8.5","","-3.8","","21.8","","0.0","","","M","","M","0.0","","","","33","","41",""
"-104.67","50.43","REGINA RCS","4016699","2012-03-25","2012","03","25","","6.3","","-7.5","","-0.6","","18.6","","0.0","","","M","","M","0.0","","","","11","","46",""
"-104.67","50.43","REGINA RCS","4016699","2012-03-26","2012","03","26","","7.8","","-1.1","","3.4","","14.6","","0.0","","","M","","M","0.0","","","","13","","54",""
"-104.67","50.43","REGINA RCS","4016699","2012-03-27","2012","03","27","","2.2","","-4.2","","-1.0","","19.0","","0.0","","","M","","M","0.6","","","","33","","39",""
"-104.67","50.43","REGINA RCS","4016699","2012-03-28","2012","03","28","","5.9","","-5.4","","0.3","","17.7","","0.0","","","M","","M","0.2","","","","12","","63",""
"-104.67","50.43","REGINA RCS","4016699","2012-03-29","2012","03","29","","15.5","","0.5","","8.0","","10.0","","0.0","","","M","","M","0.2","","","","15","","59",""
"-104.67","50.43","REGINA RCS","4016699","2012-03-30","2012","03","30","","22.2","","1.1","","11.7","","6.3","","0.0","","","M","","M","0.2","","","","26","","65",""
"-104.67","50.43","REGINA RCS","4016699","2012-03-31","2012","03","31","","16.7","","-0.9","","7.9","","10.1","","0.0","","","M","","M","0.0","","","","11","","37",""
"-104.67","50.43","REGINA RCS","4016699","2012-04-01","2012","04","01","","19.3","","4.1","","11.7","","6.3","","0.0","","","M","","M","0.0","","","","13","","74",""
"-104.67","50.43","REGINA RCS","4016699","2012-04-02","2012","04","02","","13.1","","-1.2","","6.0","","12.0","","0.0","","","M","","M","0.0","","","","33","","43",""
"-104.67","50.43","REGINA RCS","4016699","2012-04-03","2012","04","03","","18.0","","-4.1","","7.0","","11.0","","0.0","","","M","","M","0.0","","","","20","","41",""
"-104.67","50.43","REGINA RCS","4016699","2012-04-04","2012","04","04","","18.2","","1.5","","9.9","","8.1","","0.0","","","M","","M","0.0","","","","14","","61",""
"-104.67","50.43","REGINA RCS","4016699","2012-04-05","2012","04","05","","15.7","","3.1","","9.4","","8.6","","0.0","","","M","","M","1.9","","","","13","","50",""
"-104.67","50.43","REGINA RCS","4016699","2012-04-06","2012","04","06","","3.6","","0.0","","1.8","","16.2","","0.0","","","M","","M","16.2","","","","33","","63",""
"-104.67","50.43","REGINA RCS","4016699","2012-04-07","2012","04","07","","4.1","","-3.6","","0.3","","17.7","","0.0","","","M","","M","2.0","","4","","32","","61",""
"-104.67","50.43","REGINA RCS","4016699","2012-04-08","2012","04","08","","3.0","","-5.3","","-1.2","","19.2","","0.0","","","M","","M","0.0","","","","31","","48",""
"-104.67","50.43","REGINA RCS","4016699","2012-04-09","2012","04","09","","2.9","","-7.0","","-2.1","","20.1","","0.0","","","M","","M","0.0","","","","31","","39",""
"-104.67","50.43","REGINA RCS","4016699","2012-04-10","2012","04","10","","6.7","","-9.0","","-1.2","","19.2","","0.0","","","M","","M","0.0","","","","12","","32",""
"-104.67","50.43","REGINA RCS","4016699","2012-04-11","2012","04","11","","11.8","","-3.6","","4.1","","13.9","","0.0","","","M","","M","0.0","","","","13","","57",""
"-104.67","50.43","REGINA RCS","4016699","2012-04-12","2012","04","12","","15.4","","3.1","","9.3","","8.7","","0.0","","","M","","M","0.0","","","","13","","80",""
"-104.67","50.43","REGINA RCS","4016699","2012-04-13","2012","04","13","","13.3","","4.1","","8.7","","9.3","","0.0","","","M","","M","0.0","","","","12","","50",""
"-104.67","50.43","REGINA RCS","4016699","2012-04-14","2012","04","14","","16.1","","-3.9","","6.1","","11.9","","0.0","","","M","","M","0.0","","","","28","","39",""
"-104.67","50.43","REGINA RCS","4016699","2012-04-15","2012","04","15","","6.1","","-4.4","","0.9","","17.1","","0.0","","","M","","M","0.2","","","","32","","35",""
"-104.67","50.43","REGINA RCS","4016699","2012-04-16","2012","04","16","","0.8","","-5.6","","-2.4","","20.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2012-04-17","2012","04","17","","6.5","","-3.7","","1.4","","16.6","","0.0","","","M","","M","2.2","","","","35","","35",""
"-104.67","50.43","REGINA RCS","4016699","2012-04-18","2012","04","18","","8.5","","-4.6","","2.0","","16.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2012-04-19","2012","04","19","","3.7","","0.7","","2.2","","15.8","","0.0","","","M","","M","0.9","","","","13","","33",""
"-104.67","50.43","REGINA RCS","4016699","2012-04-20","2012","04","20","","6.5","","2.5","","4.5","","13.5","","0.0","","","M","","M","3.8","","","","15","","48",""
"-104.67","50.43","REGINA RCS","4016699","2012-04-21","2012","04","21","","13.8","","-0.8","","6.5","","11.5","","0.0","","","M","","M","0.0","","","","32","","54",""
"-104.67","50.43","REGINA RCS","4016699","2012-04-22","2012","04","22","","21.2","","-3.8","","8.7","","9.3","","0.0","","","M","","M","0.2","","","","20","","37",""
"-104.67","50.43","REGINA RCS","4016699","2012-04-23","2012","04","23","","26.5","","4.0","","15.3","","2.7","","0.0","","","M","","M","0.0","","","","9","","41",""
"-104.67","50.43","REGINA RCS","4016699","2012-04-24","2012","04","24","","27.3","","7.0","","17.2","","0.8","","0.0","","","M","","M","0.0","","","","33","","46",""
"-104.67","50.43","REGINA RCS","4016699","2012-04-25","2012","04","25","","10.7","","1.3","","6.0","","12.0","","0.0","","","M","","M","0.0","","","","8","","46",""
"-104.67","50.43","REGINA RCS","4016699","2012-04-26","2012","04","26","","9.0","","-1.5","","3.8","","14.2","","0.0","","","M","","M","0.0","","","","12","","69",""
"-104.67","50.43","REGINA RCS","4016699","2012-04-27","2012","04","27","","4.9","","0.6","","2.8","","15.2","","0.0","","","M","","M","6.2","","","","12","","78",""
"-104.67","50.43","REGINA RCS","4016699","2012-04-28","2012","04","28","","9.4","","1.1","","5.3","","12.7","","0.0","","","M","","M","4.1","","","","12","","54",""
"-104.67","50.43","REGINA RCS","4016699","2012-04-29","2012","04","29","","8.5","","2.5","","5.5","","12.5","","0.0","","","M","","M","0.2","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2012-04-30","2012","04","30","","17.9","","0.7","","9.3","","8.7","","0.0","","","M","","M","7.5","","","","24","","44",""
"-104.67","50.43","REGINA RCS","4016699","2012-05-01","2012","05","01","","17.3","","5.7","","11.5","","6.5","","0.0","","","M","","M","0.2","","","","13","","32",""
"-104.67","50.43","REGINA RCS","4016699","2012-05-02","2012","05","02","","13.1","","3.4","","8.3","","9.7","","0.0","","","M","","M","0.8","","","","6","","43",""
"-104.67","50.43","REGINA RCS","4016699","2012-05-03","2012","05","03","","9.7","","4.1","","6.9","","11.1","","0.0","","","M","","M","0.5","","","","11","","41",""
"-104.67","50.43","REGINA RCS","4016699","2012-05-04","2012","05","04","","11.7","","4.9","","8.3","","9.7","","0.0","","","M","","M","15.6","","","","12","","41",""
"-104.67","50.43","REGINA RCS","4016699","2012-05-05","2012","05","05","","15.2","","6.8","","11.0","","7.0","","0.0","","","M","","M","9.6","","","","14","","37",""
"-104.67","50.43","REGINA RCS","4016699","2012-05-06","2012","05","06","","12.1","","4.9","","8.5","","9.5","","0.0","","","M","","M","9.6","","","","25","","57",""
"-104.67","50.43","REGINA RCS","4016699","2012-05-07","2012","05","07","","15.1","","4.3","","9.7","","8.3","","0.0","","","M","","M","0.2","","","","33","","61",""
"-104.67","50.43","REGINA RCS","4016699","2012-05-08","2012","05","08","","18.8","","1.7","","10.3","","7.7","","0.0","","","M","","M","0.0","","","","15","","39",""
"-104.67","50.43","REGINA RCS","4016699","2012-05-09","2012","05","09","","26.6","","7.0","","16.8","","1.2","","0.0","","","M","","M","0.0","","","","23","","46",""
"-104.67","50.43","REGINA RCS","4016699","2012-05-10","2012","05","10","","14.2","","1.6","","7.9","","10.1","","0.0","","","M","","M","3.6","","","","32","","50",""
"-104.67","50.43","REGINA RCS","4016699","2012-05-11","2012","05","11","","15.7","","-0.7","","7.5","","10.5","","0.0","","","M","","M","0.0","","","","27","","56",""
"-104.67","50.43","REGINA RCS","4016699","2012-05-12","2012","05","12","","21.6","","0.4","","11.0","","7.0","","0.0","","","M","","M","0.0","","","","27","","46",""
"-104.67","50.43","REGINA RCS","4016699","2012-05-13","2012","05","13","","25.5","","4.5","","15.0","","3.0","","0.0","","","M","","M","0.0","","","","29","","54",""
"-104.67","50.43","REGINA RCS","4016699","2012-05-14","2012","05","14","","24.4","","5.4","","14.9","","3.1","","0.0","","","M","","M","0.0","","","","34","","72",""
"-104.67","50.43","REGINA RCS","4016699","2012-05-15","2012","05","15","","20.6","","-0.3","","10.2","","7.8","","0.0","","","M","","M","0.0","","","","12","","44",""
"-104.67","50.43","REGINA RCS","4016699","2012-05-16","2012","05","16","","30.2","","10.1","","20.2","","0.0","","2.2","","","M","","M","0.0","","","","15","","56",""
"-104.67","50.43","REGINA RCS","4016699","2012-05-17","2012","05","17","","20.2","","7.0","","13.6","","4.4","","0.0","","","M","","M","0.0","","","","30","","56",""
"-104.67","50.43","REGINA RCS","4016699","2012-05-18","2012","05","18","","16.0","","7.8","","11.9","","6.1","","0.0","","","M","","M","1.5","","","","31","","33",""
"-104.67","50.43","REGINA RCS","4016699","2012-05-19","2012","05","19","","17.0","","4.1","","10.6","","7.4","","0.0","","","M","","M","0.5","","","","32","","44",""
"-104.67","50.43","REGINA RCS","4016699","2012-05-20","2012","05","20","","19.4","","-1.8","","8.8","","9.2","","0.0","","","M","","M","0.0","","","","29","","32",""
"-104.67","50.43","REGINA RCS","4016699","2012-05-21","2012","05","21","","22.2","","10.4","","16.3","","1.7","","0.0","","","M","","M","0.0","","","","21","","32",""
"-104.67","50.43","REGINA RCS","4016699","2012-05-22","2012","05","22","","16.5","","8.1","","12.3","","5.7","","0.0","","","M","","M","17.2","","","","11","","43",""
"-104.67","50.43","REGINA RCS","4016699","2012-05-23","2012","05","23","","12.9","","3.1","","8.0","","10.0","","0.0","","","M","","M","3.9","","","","26","","50",""
"-104.67","50.43","REGINA RCS","4016699","2012-05-24","2012","05","24","","","M","2.2","E","","M","","M","","M","","M","","M","2.4","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2012-05-25","2012","05","25","","13.1","","0.3","","6.7","","11.3","","0.0","","","M","","M","0.4","","","","5","","50",""
"-104.67","50.43","REGINA RCS","4016699","2012-05-26","2012","05","26","","11.8","","3.1","","7.5","","10.5","","0.0","","","M","","M","0.0","","","","13","","39",""
"-104.67","50.43","REGINA RCS","4016699","2012-05-27","2012","05","27","","8.4","","4.6","","6.5","","11.5","","0.0","","","M","","M","30.8","","","","5","","56",""
"-104.67","50.43","REGINA RCS","4016699","2012-05-28","2012","05","28","","9.0","","5.2","","7.1","","10.9","","0.0","","","M","","M","3.4","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2012-05-29","2012","05","29","","14.4","","1.1","","7.8","","10.2","","0.0","","","M","","M","0.2","","","","4","","33",""
"-104.67","50.43","REGINA RCS","4016699","2012-05-30","2012","05","30","","17.6","","3.5","","10.6","","7.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2012-05-31","2012","05","31","","20.9","","6.1","","13.5","","4.5","","0.0","","","M","","M","0.0","","","","26","","41",""
"-104.67","50.43","REGINA RCS","4016699","2012-06-01","2012","06","01","","23.5","","10.0","","16.8","","1.2","","0.0","","","M","","M","0.0","","","","28","","43",""
"-104.67","50.43","REGINA RCS","4016699","2012-06-02","2012","06","02","","27.0","","12.2","","19.6","","0.0","","1.6","","","M","","M","0.0","","","","22","","37",""
"-104.67","50.43","REGINA RCS","4016699","2012-06-03","2012","06","03","","23.2","","10.3","","16.8","","1.2","","0.0","","","M","","M","0.0","","","","30","","61",""
"-104.67","50.43","REGINA RCS","4016699","2012-06-04","2012","06","04","","26.8","","7.3","","17.1","","0.9","","0.0","","","M","","M","0.0","","","","7","","35",""
"-104.67","50.43","REGINA RCS","4016699","2012-06-05","2012","06","05","","29.4","","17.5","","23.5","","0.0","","5.5","","","M","","M","0.0","","","","12","","74",""
"-104.67","50.43","REGINA RCS","4016699","2012-06-06","2012","06","06","","27.1","","14.3","","20.7","","0.0","","2.7","","","M","","M","0.0","","","","11","","67",""
"-104.67","50.43","REGINA RCS","4016699","2012-06-07","2012","06","07","","20.6","","7.7","","14.2","","3.8","","0.0","","","M","","M","0.8","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2012-06-08","2012","06","08","","23.8","","7.5","","15.7","","2.3","","0.0","","","M","","M","0.0","","","","10","","33",""
