"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-104.67","50.43","REGINA RCS","4016699","2019-07-01 00:00","2019","07","01","00:00","13.0","","9.3","","78","","27","","10","","","","95.01","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-07-01 01:00","2019","07","01","01:00","12.1","","9.5","","84","","23","","8","","","","95.00","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-07-01 02:00","2019","07","01","02:00","11.3","","8.7","","84","","28","","10","","","","94.91","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-07-01 03:00","2019","07","01","03:00","10.9","","9.0","","88","","23","","1","","","","94.87","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-07-01 04:00","2019","07","01","04:00","10.7","","8.9","","89","","17","","4","","","","94.84","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-07-01 05:00","2019","07","01","05:00","9.1","","7.1","","88","","19","","4","","","","94.83","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-07-01 06:00","2019","07","01","06:00","11.0","","8.6","","85","","18","","8","","","","94.84","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-07-01 07:00","2019","07","01","07:00","14.4","","11.4","","83","","22","","6","","","","94.82","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-07-01 08:00","2019","07","01","08:00","18.2","","11.9","","67","","21","","9","","","","94.78","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-07-01 09:00","2019","07","01","09:00","20.7","","12.4","","59","","20","","11","","","","94.74","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-07-01 10:00","2019","07","01","10:00","22.2","","12.9","","55","","21","","23","","","","94.71","","25","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-07-01 11:00","2019","07","01","11:00","23.9","","11.6","","46","","22","","28","","","","94.63","","26","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-07-01 12:00","2019","07","01","12:00","25.2","","11.9","","44","","22","","28","","","","94.56","","27","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-07-01 13:00","2019","07","01","13:00","25.7","","10.6","","39","","23","","25","","","","94.47","","27","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-07-01 14:00","2019","07","01","14:00","26.2","","10.2","","37","","23","","26","","","","94.39","","28","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-07-01 15:00","2019","07","01","15:00","26.9","","10.4","","36","","22","","24","","","","94.30","","28","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-07-01 16:00","2019","07","01","16:00","27.2","","9.2","","32","","20","","24","","","","94.18","","28","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-07-01 17:00","2019","07","01","17:00","26.9","","10.7","","36","","20","","28","","","","94.06","","29","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-07-01 18:00","2019","07","01","18:00","23.0","","12.3","","51","","18","","16","","","","93.94","","25","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-07-01 19:00","2019","07","01","19:00","18.6","","12.4","","67","","30","","34","","","","94.09","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-07-01 20:00","2019","07","01","20:00","15.8","","14.3","","91","","5","","17","","","","94.04","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-07-01 21:00","2019","07","01","21:00","15.6","","13.2","","85","","13","","13","","","","94.02","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-07-01 22:00","2019","07","01","22:00","14.4","","12.4","","88","","19","","12","","","","94.14","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-07-01 23:00","2019","07","01","23:00","13.0","","10.7","","86","","21","","4","","","","94.15","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-07-02 00:00","2019","07","02","00:00","12.5","","10.8","","90","","24","","11","","","","94.17","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-07-02 01:00","2019","07","02","01:00","13.5","","12.0","","91","","33","","16","","","","94.26","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-07-02 02:00","2019","07","02","02:00","11.0","","8.9","","87","","34","","34","","","","94.39","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-07-02 03:00","2019","07","02","03:00","9.4","","7.2","","86","","35","","30","","","","94.46","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-07-02 04:00","2019","07","02","04:00","9.4","","6.3","","81","","35","","29","","","","94.51","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-07-02 05:00","2019","07","02","05:00","8.7","","6.1","","83","","32","","20","","","","94.60","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-07-02 06:00","2019","07","02","06:00","7.8","","4.2","","78","","33","","21","","","","94.68","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-07-02 07:00","2019","07","02","07:00","8.7","","4.8","","76","","33","","18","","","","94.71","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-07-02 08:00","2019","07","02","08:00","10.0","","5.1","","72","","32","","21","","","","94.75","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-07-02 09:00","2019","07","02","09:00","12.0","","5.9","","66","","32","","22","","","","94.74","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-07-02 10:00","2019","07","02","10:00","13.4","","4.2","","54","","31","","25","","","","94.76","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-07-02 11:00","2019","07","02","11:00","14.1","","5.6","","57","","31","","23","","","","94.71","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-07-02 12:00","2019","07","02","12:00","15.9","","7.2","","56","","31","","22","","","","94.68","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-07-02 13:00","2019","07","02","13:00","15.9","","5.9","","52","","31","","24","","","","94.67","","","","","","NA"
