"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-104.67","50.43","REGINA RCS","4016699","2019-08-02 04:00","2019","08","02","04:00","14.9","","11.5","","80","","14","","22","","","","94.83","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-02 05:00","2019","08","02","05:00","14.9","","11.5","","80","","13","","21","","","","94.84","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-02 06:00","2019","08","02","06:00","14.6","","11.4","","82","","14","","16","","","","94.87","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-02 07:00","2019","08","02","07:00","16.2","","12.1","","77","","14","","15","","","","94.88","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-02 08:00","2019","08","02","08:00","18.1","","13.2","","73","","12","","20","","","","94.92","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-02 09:00","2019","08","02","09:00","20.4","","14.3","","68","","12","","27","","","","94.89","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-02 10:00","2019","08","02","10:00","23.6","","15.7","","61","","14","","19","","","","94.89","","28","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-02 11:00","2019","08","02","11:00","26.1","","16.4","","55","","14","","24","","","","94.85","","31","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-02 12:00","2019","08","02","12:00","28.5","","16.3","","48","","15","","25","","","","94.84","","33","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-02 13:00","2019","08","02","13:00","29.5","","15.5","","43","","18","","25","","","","94.85","","34","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-02 14:00","2019","08","02","14:00","30.2","","15.1","","40","","17","","14","","","","94.86","","34","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-02 15:00","2019","08","02","15:00","31.2","","13.0","","33","","21","","12","","","","94.81","","34","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-02 16:00","2019","08","02","16:00","31.4","","13.7","","34","","15","","18","","","","94.69","","35","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-02 17:00","2019","08","02","17:00","33.0","","13.0","","30","","16","","21","","","","94.65","","36","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-02 18:00","2019","08","02","18:00","32.6","","13.1","","31","","17","","18","","","","94.64","","35","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-02 19:00","2019","08","02","19:00","30.7","","13.9","","36","","18","","14","","","","94.62","","34","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-02 20:00","2019","08","02","20:00","27.8","","15.2","","46","","18","","14","","","","94.61","","32","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-02 21:00","2019","08","02","21:00","27.1","","14.1","","45","","16","","17","","","","94.63","","31","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-02 22:00","2019","08","02","22:00","24.7","","16.6","","61","","15","","18","","","","94.65","","30","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-02 23:00","2019","08","02","23:00","22.7","","16.3","","67","","16","","19","","","","94.63","","28","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-03 00:00","2019","08","03","00:00","22.2","","16.5","","70","","15","","18","","","","94.64","","27","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-03 01:00","2019","08","03","01:00","21.5","","16.8","","75","","14","","18","","","","94.64","","27","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-03 02:00","2019","08","03","02:00","20.0","","16.6","","81","","14","","17","","","","94.63","","25","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-03 03:00","2019","08","03","03:00","19.4","","16.0","","81","","13","","21","","","","94.58","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-03 04:00","2019","08","03","04:00","18.9","","15.6","","81","","14","","24","","","","94.53","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-03 05:00","2019","08","03","05:00","18.5","","15.6","","83","","14","","16","","","","94.54","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-03 06:00","2019","08","03","06:00","18.6","","15.6","","83","","14","","18","","","","94.52","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-03 07:00","2019","08","03","07:00","19.2","","15.7","","80","","15","","14","","","","94.56","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-03 08:00","2019","08","03","08:00","21.2","","16.5","","75","","16","","14","","","","94.55","","26","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-03 09:00","2019","08","03","09:00","21.1","","16.8","","77","","23","","8","","","","94.53","","26","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-03 10:00","2019","08","03","10:00","23.3","","17.4","","70","","6","","6","","","","94.52","","29","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-03 11:00","2019","08","03","11:00","24.8","","17.7","","65","","17","","16","","","","94.54","","31","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-03 12:00","2019","08","03","12:00","26.5","","16.1","","53","","14","","18","","","","94.40","","31","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-03 13:00","2019","08","03","13:00","29.0","","13.4","","38","","17","","19","","","","94.45","","32","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-03 14:00","2019","08","03","14:00","30.4","","12.0","","32","","17","","24","","","","94.40","","33","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-03 15:00","2019","08","03","15:00","31.4","","13.3","","33","","18","","22","","","","94.33","","34","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-03 16:00","2019","08","03","16:00","32.8","","11.9","","28","","19","","20","","","","94.24","","35","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-03 17:00","2019","08","03","17:00","31.6","","9.1","","25","","30","","19","","","","94.22","","32","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-03 18:00","2019","08","03","18:00","30.9","","12.1","","32","","34","","29","","","","94.30","","33","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-03 19:00","2019","08","03","19:00","27.8","","14.4","","44","","33","","30","","","","94.41","","31","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-03 20:00","2019","08","03","20:00","25.1","","15.2","","54","","33","","24","","","","94.50","","29","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-03 21:00","2019","08","03","21:00","21.6","","13.8","","61","","33","","14","","","","94.61","","25","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-03 22:00","2019","08","03","22:00","19.7","","13.7","","68","","34","","15","","","","94.69","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-03 23:00","2019","08","03","23:00","17.3","","13.1","","76","","36","","7","","","","94.72","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-04 00:00","2019","08","04","00:00","15.4","","12.4","","82","","34","","10","","","","94.75","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-04 01:00","2019","08","04","01:00","13.7","","11.8","","88","","25","","16","","","","94.80","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-04 02:00","2019","08","04","02:00","12.0","","9.9","","87","","26","","9","","","","94.83","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-04 03:00","2019","08","04","03:00","11.2","","9.3","","88","","31","","10","","","","94.84","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-04 04:00","2019","08","04","04:00","11.2","","9.4","","89","","30","","11","","","","94.85","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-04 05:00","2019","08","04","05:00","11.4","","9.4","","87","","31","","10","","","","94.86","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-04 06:00","2019","08","04","06:00","10.0","","7.8","","86","","27","","6","","","","94.94","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-04 07:00","2019","08","04","07:00","13.2","","11.1","","87","","30","","11","","","","94.96","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-04 08:00","2019","08","04","08:00","15.7","","10.8","","73","","33","","19","","","","94.98","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-04 09:00","2019","08","04","09:00","17.5","","9.8","","61","","34","","24","","","","94.98","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-04 10:00","2019","08","04","10:00","19.4","","9.5","","53","","34","","17","","","","95.01","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-04 11:00","2019","08","04","11:00","21.3","","9.2","","46","","32","","15","","","","95.01","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-04 12:00","2019","08","04","12:00","22.3","","8.4","","41","","32","","17","","","","94.98","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-04 13:00","2019","08","04","13:00","23.6","","6.3","","33","","33","","22","","","","94.93","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-04 14:00","2019","08","04","14:00","25.0","","6.8","","31","","33","","17","","","","94.90","","25","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-04 15:00","2019","08","04","15:00","25.3","","6.8","","31","","31","","15","","","","94.86","","25","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-04 16:00","2019","08","04","16:00","25.4","","6.2","","29","","31","","13","","","","94.81","","25","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-04 17:00","2019","08","04","17:00","26.0","","6.5","","29","","32","","18","","","","94.78","","26","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-04 18:00","2019","08","04","18:00","25.4","","7.0","","31","","32","","11","","","","94.75","","25","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-04 19:00","2019","08","04","19:00","24.7","","6.8","","32","","32","","15","","","","94.73","","25","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-04 20:00","2019","08","04","20:00","20.8","","9.1","","47","","35","","12","","","","94.74","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-04 21:00","2019","08","04","21:00","19.6","","8.7","","49","","34","","9","","","","94.76","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-04 22:00","2019","08","04","22:00","15.5","","8.9","","65","","30","","3","","","","94.78","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-04 23:00","2019","08","04","23:00","13.5","","8.6","","72","","26","","8","","","","94.76","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-05 00:00","2019","08","05","00:00","12.1","","7.6","","74","","28","","8","","","","94.74","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-05 01:00","2019","08","05","01:00","11.0","","7.1","","76","","30","","8","","","","94.76","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-05 02:00","2019","08","05","02:00","9.2","","6.0","","80","","25","","9","","","","94.76","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-05 03:00","2019","08","05","03:00","9.3","","6.1","","80","","30","","6","","","","94.75","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-05 04:00","2019","08","05","04:00","9.0","","6.1","","82","","28","","7","","","","94.75","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-05 05:00","2019","08","05","05:00","8.3","","5.9","","85","","30","","7","","","","94.78","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-05 06:00","2019","08","05","06:00","9.0","","6.6","","85","","31","","10","","","","94.81","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-05 07:00","2019","08","05","07:00","11.9","","8.9","","82","","29","","6","","","","94.87","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-05 08:00","2019","08","05","08:00","16.1","","10.7","","71","","31","","13","","","","94.90","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-05 09:00","2019","08","05","09:00","19.3","","11.6","","61","","28","","12","","","","94.92","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-05 10:00","2019","08","05","10:00","22.5","","11.8","","51","","29","","18","","","","94.90","","25","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-05 11:00","2019","08","05","11:00","24.2","","9.9","","40","","30","","22","","","","94.87","","25","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-05 12:00","2019","08","05","12:00","25.2","","7.5","","32","","32","","18","","","","94.84","","25","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-05 13:00","2019","08","05","13:00","26.0","","7.9","","32","","28","","14","","","","94.80","","26","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-05 14:00","2019","08","05","14:00","26.5","","7.4","","30","","32","","16","","","","94.76","","27","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-05 15:00","2019","08","05","15:00","26.6","","7.0","","29","","31","","13","","","","94.71","","27","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-05 16:00","2019","08","05","16:00","27.4","","7.3","","28","","32","","14","","","","94.65","","28","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-05 17:00","2019","08","05","17:00","27.5","","6.7","","27","","31","","14","","","","94.59","","27","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-05 18:00","2019","08","05","18:00","27.6","","6.9","","27","","31","","14","","","","94.52","","28","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-05 19:00","2019","08","05","19:00","27.0","","7.6","","29","","30","","9","","","","94.48","","27","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-05 20:00","2019","08","05","20:00","23.5","","10.3","","43","","28","","3","","","","94.46","","25","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-05 21:00","2019","08","05","21:00","20.7","","9.7","","49","","","","0","","","","94.49","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-05 22:00","2019","08","05","22:00","19.8","","10.6","","55","","13","","10","","","","94.47","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-05 23:00","2019","08","05","23:00","16.3","","10.4","","68","","17","","9","","","","94.42","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-06 00:00","2019","08","06","00:00","15.9","","10.8","","72","","17","","13","","","","94.37","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-06 01:00","2019","08","06","01:00","13.8","","10.1","","78","","18","","11","","","","94.35","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-06 02:00","2019","08","06","02:00","12.5","","9.3","","81","","21","","10","","","","94.33","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-06 03:00","2019","08","06","03:00","12.6","","9.7","","82","","26","","5","","","","94.31","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-06 04:00","2019","08","06","04:00","12.7","","8.9","","78","","29","","4","","","","94.29","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-06 05:00","2019","08","06","05:00","12.3","","9.0","","80","","29","","1","","","","94.29","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-06 06:00","2019","08","06","06:00","10.6","","7.5","","81","","23","","5","","","","94.32","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-06 07:00","2019","08","06","07:00","13.2","","9.6","","79","","27","","5","","","","94.33","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-06 08:00","2019","08","06","08:00","17.2","","10.8","","66","","34","","13","","","","94.35","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-06 09:00","2019","08","06","09:00","19.4","","12.1","","63","","36","","21","","","","94.38","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-06 10:00","2019","08","06","10:00","21.8","","12.9","","57","","35","","25","","","","94.40","","25","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-06 11:00","2019","08","06","11:00","23.1","","12.9","","53","","35","","26","","","","94.42","","26","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-06 12:00","2019","08","06","12:00","23.3","","12.3","","50","","34","","28","","","","94.43","","26","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-06 13:00","2019","08","06","13:00","23.1","","12.5","","51","","34","","28","","","","94.45","","26","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-06 14:00","2019","08","06","14:00","23.9","","10.9","","44","","34","","25","","","","94.43","","26","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-06 15:00","2019","08","06","15:00","24.3","","10.5","","42","","33","","24","","","","94.41","","26","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-06 16:00","2019","08","06","16:00","24.0","","10.9","","44","","34","","23","","","","94.41","","26","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-06 17:00","2019","08","06","17:00","21.3","","11.7","","54","","32","","30","","","","94.47","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-06 18:00","2019","08","06","18:00","20.7","","12.1","","58","","34","","26","","","","94.49","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-06 19:00","2019","08","06","19:00","18.0","","12.6","","70","","35","","22","","","","94.52","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-06 20:00","2019","08","06","20:00","18.0","","12.7","","71","","33","","15","","","","94.55","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-06 21:00","2019","08","06","21:00","16.4","","9.9","","66","","34","","13","","","","94.64","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-06 22:00","2019","08","06","22:00","15.2","","10.0","","71","","32","","13","","","","94.68","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-06 23:00","2019","08","06","23:00","14.8","","9.9","","72","","33","","12","","","","94.71","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-07 00:00","2019","08","07","00:00","14.0","","8.3","","68","","1","","15","","","","94.72","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-07 01:00","2019","08","07","01:00","11.7","","7.0","","73","","36","","10","","","","94.79","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-07 02:00","2019","08","07","02:00","9.5","","6.4","","81","","34","","11","","","","94.81","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-07 03:00","2019","08","07","03:00","8.1","","5.1","","81","","33","","8","","","","94.84","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-07 04:00","2019","08","07","04:00","5.3","","3.3","","87","","27","","11","","","","94.87","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-07 05:00","2019","08","07","05:00","4.9","","3.2","","89","","27","","11","","","","94.91","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-07 06:00","2019","08","07","06:00","5.4","","3.5","","88","","30","","8","","","","94.92","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-07 07:00","2019","08","07","07:00","8.3","","6.3","","87","","32","","4","","","","94.93","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-07 08:00","2019","08","07","08:00","11.2","","6.5","","73","","31","","14","","","","94.95","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-07 09:00","2019","08","07","09:00","13.0","","5.5","","61","","33","","14","","","","94.95","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-07 10:00","2019","08","07","10:00","15.0","","4.8","","50","","32","","23","","","","94.92","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-07 11:00","2019","08","07","11:00","16.9","","5.2","","46","","32","","25","","","","94.91","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-07 12:00","2019","08","07","12:00","17.2","","4.6","","43","","31","","25","","","","94.86","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-07 13:00","2019","08","07","13:00","18.2","","3.0","","36","","32","","25","","","","94.83","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-07 14:00","2019","08","07","14:00","19.3","","2.8","","33","","31","","24","","","","94.79","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-07 15:00","2019","08","07","15:00","20.9","","4.2","","33","","32","","26","","","","94.76","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-07 16:00","2019","08","07","16:00","21.0","","3.5","","32","","33","","24","","","","94.76","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-07 17:00","2019","08","07","17:00","20.8","","2.7","","30","","32","","22","","","","94.75","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-07 18:00","2019","08","07","18:00","20.6","","2.9","","31","","34","","20","","","","94.72","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-07 19:00","2019","08","07","19:00","19.5","","2.7","","33","","34","","16","","","","94.73","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-07 20:00","2019","08","07","20:00","16.3","","4.4","","45","","34","","12","","","","94.72","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-07 21:00","2019","08","07","21:00","13.9","","3.9","","51","","33","","6","","","","94.75","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-07 22:00","2019","08","07","22:00","10.1","","4.5","","68","","25","","7","","","","94.78","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-07 23:00","2019","08","07","23:00","9.8","","4.5","","69","","26","","8","","","","94.80","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-08 00:00","2019","08","08","00:00","8.5","","3.9","","73","","25","","8","","","","94.81","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-08 01:00","2019","08","08","01:00","8.4","","3.9","","73","","34","","1","","","","94.84","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-08 02:00","2019","08","08","02:00","6.5","","2.2","","74","","23","","4","","","","94.84","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-08-08 03:00","2019","08","08","03:00","7.7","","2.8","","71","","","","0","","","","94.85","","","","","","NA"
