"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-104.67","50.43","REGINA RCS","4016699","2019-04-03 14:00","2019","04","03","14:00","6.8","","-8.5","","33","","16","","28","","","","94.80","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-03 15:00","2019","04","03","15:00","8.1","","-8.3","","30","","16","","29","","","","94.71","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-03 16:00","2019","04","03","16:00","8.8","","-7.5","","31","","16","","25","","","","94.66","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-03 17:00","2019","04","03","17:00","9.3","","-6.1","","33","","15","","29","","","","94.60","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-03 18:00","2019","04","03","18:00","7.6","","-5.6","","39","","14","","29","","","","94.57","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-03 19:00","2019","04","03","19:00","6.1","","-4.1","","48","","13","","26","","","","94.53","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-03 20:00","2019","04","03","20:00","5.4","","-3.6","","52","","13","","28","","","","94.48","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-03 21:00","2019","04","03","21:00","4.7","","-3.5","","55","","14","","28","","","","94.45","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-03 22:00","2019","04","03","22:00","4.1","","-3.2","","59","","13","","32","","","","94.41","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-03 23:00","2019","04","03","23:00","4.3","","-3.9","","55","","14","","34","","","","94.33","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-04 00:00","2019","04","04","00:00","3.6","","-3.8","","58","","15","","35","","","","94.30","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-04 01:00","2019","04","04","01:00","3.4","","-3.3","","62","","15","","29","","","","94.28","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-04 02:00","2019","04","04","02:00","3.1","","-1.6","","71","","14","","26","","","","94.24","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-04 03:00","2019","04","04","03:00","2.4","","-0.4","","82","","14","","25","","","","94.16","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-04 04:00","2019","04","04","04:00","2.3","","0.3","","87","","14","","24","","","","94.07","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-04 05:00","2019","04","04","05:00","2.3","","0.5","","88","","15","","23","","","","94.02","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-04 06:00","2019","04","04","06:00","2.0","","0.4","","89","","15","","21","","","","93.96","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-04 07:00","2019","04","04","07:00","1.9","","0.3","","90","","15","","19","","","","93.93","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-04 08:00","2019","04","04","08:00","3.4","","1.5","","88","","16","","16","","","","93.91","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-04 09:00","2019","04","04","09:00","6.3","","3.0","","80","","19","","14","","","","93.90","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-04 10:00","2019","04","04","10:00","9.3","","4.1","","70","","25","","17","","","","93.90","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-04 11:00","2019","04","04","11:00","11.1","","3.9","","61","","25","","15","","","","93.89","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-04 12:00","2019","04","04","12:00","14.0","","1.9","","44","","28","","20","","","","93.89","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-04 13:00","2019","04","04","13:00","15.3","","-0.3","","34","","30","","25","","","","93.89","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-04 14:00","2019","04","04","14:00","16.2","","-3.7","","25","","30","","31","","","","93.89","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-04 15:00","2019","04","04","15:00","16.8","","-4.0","","24","","31","","30","","","","93.91","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-04 16:00","2019","04","04","16:00","17.3","","-3.6","","24","","32","","27","","","","93.95","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-04 17:00","2019","04","04","17:00","14.9","","-2.0","","31","","35","","25","","","","94.02","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-04 18:00","2019","04","04","18:00","13.6","","-2.0","","34","","36","","26","","","","94.09","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-04 19:00","2019","04","04","19:00","11.4","","0.3","","47","","36","","21","","","","94.13","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-04 20:00","2019","04","04","20:00","8.2","","2.0","","65","","2","","18","","","","94.21","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-04 21:00","2019","04","04","21:00","5.4","","1.3","","75","","2","","25","","","","94.31","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-04 22:00","2019","04","04","22:00","4.0","","1.0","","80","","5","","18","","","","94.40","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-04 23:00","2019","04","04","23:00","4.2","","1.1","","81","","4","","21","","","","94.44","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-05 00:00","2019","04","05","00:00","4.2","","1.0","","79","","7","","19","","","","94.45","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-05 01:00","2019","04","05","01:00","3.1","","0.5","","83","","8","","9","","","","94.49","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-05 02:00","2019","04","05","02:00","3.5","","0.5","","81","","36","","8","","","","94.56","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-05 03:00","2019","04","05","03:00","2.9","","0.4","","83","","36","","10","","","","94.58","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-05 04:00","2019","04","05","04:00","2.7","","0.2","","84","","3","","11","","","","94.59","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-05 05:00","2019","04","05","05:00","2.7","","0.2","","84","","3","","12","","","","94.63","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-05 06:00","2019","04","05","06:00","2.6","","0.2","","84","","4","","10","","","","94.66","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-05 07:00","2019","04","05","07:00","2.5","","-0.1","","83","","7","","14","","","","94.70","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-05 08:00","2019","04","05","08:00","2.0","","-0.8","","82","","8","","16","","","","94.72","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-05 09:00","2019","04","05","09:00","2.4","","-0.6","","80","","10","","12","","","","94.74","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-05 10:00","2019","04","05","10:00","3.1","","-0.7","","76","","10","","10","","","","94.77","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-05 11:00","2019","04","05","11:00","4.3","","-1.0","","69","","10","","11","","","","94.76","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-05 12:00","2019","04","05","12:00","4.7","","-1.7","","63","","7","","13","","","","94.77","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-05 13:00","2019","04","05","13:00","5.9","","-1.2","","60","","12","","15","","","","94.74","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-05 14:00","2019","04","05","14:00","6.3","","-0.6","","61","","10","","16","","","","94.69","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-05 15:00","2019","04","05","15:00","5.7","","-1.0","","62","","9","","17","","","","94.68","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-05 16:00","2019","04","05","16:00","6.2","","-0.7","","61","","9","","15","","","","94.62","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-05 17:00","2019","04","05","17:00","6.8","","-0.5","","60","","10","","20","","","","94.59","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-05 18:00","2019","04","05","18:00","6.1","","-0.8","","62","","9","","21","","","","94.59","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-05 19:00","2019","04","05","19:00","4.7","","-1.1","","66","","10","","22","","","","94.60","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-05 20:00","2019","04","05","20:00","3.6","","-1.5","","70","","10","","23","","","","94.58","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-05 21:00","2019","04","05","21:00","3.0","","-1.6","","72","","11","","25","","","","94.59","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-05 22:00","2019","04","05","22:00","2.5","","-1.5","","75","","12","","24","","","","94.58","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-05 23:00","2019","04","05","23:00","2.1","","-1.3","","78","","13","","25","","","","94.53","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-06 00:00","2019","04","06","00:00","1.5","","-1.5","","81","","13","","27","","","","94.51","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-06 01:00","2019","04","06","01:00","1.2","","-1.5","","82","","13","","24","","","","94.51","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-06 02:00","2019","04","06","02:00","1.2","","-1.4","","83","","12","","23","","","","94.47","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-06 03:00","2019","04","06","03:00","1.1","","-1.0","","86","","11","","19","","","","94.42","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-06 04:00","2019","04","06","04:00","0.9","","-1.0","","87","","12","","24","","","","94.36","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-06 05:00","2019","04","06","05:00","0.9","","-0.8","","88","","13","","27","","","","94.32","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-06 06:00","2019","04","06","06:00","0.7","","-0.8","","89","","13","","31","","","","94.26","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-06 07:00","2019","04","06","07:00","0.5","","-1.0","","90","","13","","34","","","","94.20","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-06 08:00","2019","04","06","08:00","0.3","","-1.1","","90","","13","","36","","","","94.17","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-06 09:00","2019","04","06","09:00","0.4","","-1.0","","91","","12","","41","","","","94.06","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-06 10:00","2019","04","06","10:00","1.1","","-0.6","","89","","14","","33","","","","94.11","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-06 11:00","2019","04","06","11:00","1.3","","-0.5","","88","","14","","31","","","","94.08","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-06 12:00","2019","04","06","12:00","2.0","","0.0","","87","","14","","31","","","","94.01","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-06 13:00","2019","04","06","13:00","2.5","","0.6","","87","","15","","28","","","","93.96","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-06 14:00","2019","04","06","14:00","3.0","","1.1","","87","","15","","27","","","","93.91","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-06 15:00","2019","04","06","15:00","3.6","","1.7","","87","","14","","24","","","","93.86","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-06 16:00","2019","04","06","16:00","3.8","","2.0","","88","","14","","25","","","","93.81","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-06 17:00","2019","04","06","17:00","4.3","","2.5","","88","","15","","25","","","","93.84","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-06 18:00","2019","04","06","18:00","4.3","","2.7","","90","","14","","27","","","","93.78","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-06 19:00","2019","04","06","19:00","3.8","","2.4","","91","","14","","26","","","","93.82","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-06 20:00","2019","04","06","20:00","3.9","","2.5","","91","","14","","27","","","","93.76","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-06 21:00","2019","04","06","21:00","4.0","","2.7","","91","","14","","25","","","","93.76","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-06 22:00","2019","04","06","22:00","4.4","","3.1","","91","","15","","27","","","","93.74","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-06 23:00","2019","04","06","23:00","4.7","","3.4","","91","","16","","23","","","","93.75","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-07 00:00","2019","04","07","00:00","4.6","","3.4","","92","","16","","12","","","","93.75","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-07 01:00","2019","04","07","01:00","2.8","","1.6","","92","","18","","13","","","","93.78","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-07 02:00","2019","04","07","02:00","0.5","","-0.6","","92","","20","","13","","","","93.73","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-07 03:00","2019","04","07","03:00","2.1","","-1.1","","80","","22","","15","","","","93.72","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-07 04:00","2019","04","07","04:00","1.5","","-2.0","","78","","23","","18","","","","93.77","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-07 05:00","2019","04","07","05:00","1.3","","-2.2","","78","","24","","17","","","","93.81","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-07 06:00","2019","04","07","06:00","0.9","","-2.2","","80","","25","","15","","","","93.86","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-07 07:00","2019","04","07","07:00","0.1","","-2.5","","82","","26","","13","","","","93.90","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-07 08:00","2019","04","07","08:00","2.6","","-0.9","","78","","28","","15","","","","93.90","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-07 09:00","2019","04","07","09:00","4.9","","0.3","","72","","27","","15","","","","93.90","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-07 10:00","2019","04","07","10:00","7.6","","1.5","","65","","27","","14","","","","93.92","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-07 11:00","2019","04","07","11:00","9.8","","1.4","","56","","27","","12","","","","93.92","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-07 12:00","2019","04","07","12:00","11.9","","1.7","","50","","25","","16","","","","93.90","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-07 13:00","2019","04","07","13:00","13.2","","-0.4","","39","","22","","14","","","","93.87","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-07 14:00","2019","04","07","14:00","15.2","","-1.9","","31","","25","","23","","","","93.82","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-07 15:00","2019","04","07","15:00","15.7","","-3.5","","26","","27","","16","","","","93.76","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-07 16:00","2019","04","07","16:00","15.3","","-5.7","","23","","27","","13","","","","93.70","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-07 17:00","2019","04","07","17:00","15.8","","-7.4","","20","","28","","20","","","","93.68","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-07 18:00","2019","04","07","18:00","14.5","","-6.9","","22","","27","","23","","","","93.70","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-07 19:00","2019","04","07","19:00","12.1","","-4.9","","30","","26","","14","","","","93.74","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-07 20:00","2019","04","07","20:00","10.2","","-4.0","","37","","25","","17","","","","93.75","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-07 21:00","2019","04","07","21:00","8.4","","-2.6","","46","","27","","14","","","","93.78","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-07 22:00","2019","04","07","22:00","3.8","","-3.9","","57","","26","","17","","","","93.79","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-07 23:00","2019","04","07","23:00","2.4","","-3.9","","63","","26","","14","","","","93.80","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-08 00:00","2019","04","08","00:00","1.2","","-3.7","","70","","27","","14","","","","93.87","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-04-08 01:00","2019","04","08","01:00","-0.1","","-5.1","","69","","29","","8","","","","93.89","","","","-3","","NA"
