"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-104.67","50.43","REGINA RCS","4016699","2019-12-01 00:00","2019","12","01","00:00","-9.5","","-11.4","","86","","29","","6","","","","95.28","","","","-13","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-12-01 01:00","2019","12","01","01:00","-9.6","","-11.5","","86","","30","","5","","","","95.25","","","","-12","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-12-01 02:00","2019","12","01","02:00","-9.6","","-11.5","","86","","28","","5","","","","95.25","","","","-12","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-12-01 03:00","2019","12","01","03:00","-9.8","","-11.7","","86","","23","","4","","","","95.23","","","","-12","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-12-01 04:00","2019","12","01","04:00","-10.2","","-12.2","","86","","20","","5","","","","95.17","","","","-13","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-12-01 05:00","2019","12","01","05:00","-11.1","","-13.1","","85","","20","","8","","","","95.14","","","","-16","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-12-01 06:00","2019","12","01","06:00","-11.2","","-13.2","","85","","17","","10","","","","95.10","","","","-17","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-12-01 07:00","2019","12","01","07:00","-10.5","","-12.5","","85","","18","","11","","","","95.08","","","","-16","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-12-01 08:00","2019","12","01","08:00","-10.4","","-12.4","","85","","17","","12","","","","95.05","","","","-16","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-12-01 09:00","2019","12","01","09:00","-11.4","","-13.5","","85","","16","","12","","","","95.01","","","","-18","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-12-01 10:00","2019","12","01","10:00","-10.2","","-12.2","","85","","17","","13","","","","95.00","","","","-16","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-12-01 11:00","2019","12","01","11:00","-9.7","","-11.6","","86","","16","","15","","","","94.99","","","","-16","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-12-01 12:00","2019","12","01","12:00","-8.7","","-10.6","","86","","15","","15","","","","94.90","","","","-15","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-12-01 13:00","2019","12","01","13:00","-7.9","","-9.7","","86","","16","","16","","","","94.81","","","","-14","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-12-01 14:00","2019","12","01","14:00","-6.8","","-8.6","","87","","15","","17","","","","94.75","","","","-13","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-12-01 15:00","2019","12","01","15:00","-6.2","","-7.9","","88","","18","","21","","","","94.75","","","","-13","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-12-01 16:00","2019","12","01","16:00","-6.8","","-8.5","","87","","15","","18","","","","94.68","","","","-13","","NA"
