"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-104.67","50.43","REGINA RCS","4016699","2009-01-11","2009","01","11","","-6.4","","-17.2","","-11.8","","29.8","","0.0","","","M","","M","3.1","","21","","2","","46",""
"-104.67","50.43","REGINA RCS","4016699","2009-01-12","2009","01","12","","-10.9","","-21.5","","-16.2","","34.2","","0.0","","0.0","","","M","0.7","","26","","2","","52",""
"-104.67","50.43","REGINA RCS","4016699","2009-01-13","2009","01","13","","-17.6","","-27.9","","-22.8","","40.8","","0.0","","","M","","M","1.0","","44","","12","","52",""
"-104.67","50.43","REGINA RCS","4016699","2009-01-14","2009","01","14","","-24.7","","-41.0","","-32.9","","50.9","","0.0","","","M","","M","0.3","","40","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2009-01-15","2009","01","15","","-14.9","","-40.3","","-27.6","","45.6","","0.0","","","M","","M","0.2","","40","","14","","32",""
"-104.67","50.43","REGINA RCS","4016699","2009-01-16","2009","01","16","","-0.2","","-16.6","","-8.4","","26.4","","0.0","","","M","","M","0.3","","48","","31","","56",""
"-104.67","50.43","REGINA RCS","4016699","2009-01-17","2009","01","17","","-2.6","","-9.7","","-6.2","","24.2","","0.0","","","M","","M","0.0","","35","","30","","50",""
"-104.67","50.43","REGINA RCS","4016699","2009-01-18","2009","01","18","","0.6","","-6.2","","-2.8","","20.8","","0.0","","","M","","M","0.0","","34","","32","","39",""
"-104.67","50.43","REGINA RCS","4016699","2009-01-19","2009","01","19","","-2.4","","-14.4","","-8.4","","26.4","","0.0","","","M","","M","0.0","","33","","33","","35",""
"-104.67","50.43","REGINA RCS","4016699","2009-01-20","2009","01","20","","-4.9","","-17.7","","-11.3","","29.3","","0.0","","","M","","M","0.0","","32","","30","","32",""
"-104.67","50.43","REGINA RCS","4016699","2009-01-21","2009","01","21","","-7.2","","-18.9","","-13.1","","31.1","","0.0","","","M","","M","0.4","","31","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2009-01-22","2009","01","22","","-9.9","","-21.5","","-15.7","","33.7","","0.0","","","M","","M","0.2","","32","","36","","54",""
"-104.67","50.43","REGINA RCS","4016699","2009-01-23","2009","01","23","","-21.3","","-32.0","","-26.7","","44.7","","0.0","","","M","","M","0.0","","32","","32","","37",""
"-104.67","50.43","REGINA RCS","4016699","2009-01-24","2009","01","24","","-24.8","","-34.9","","-29.9","","47.9","","0.0","","","M","","M","0.0","","32","","28","","33",""
"-104.67","50.43","REGINA RCS","4016699","2009-01-25","2009","01","25","","-23.8","","-33.4","","-28.6","","46.6","","0.0","","","M","","M","0.2","","32","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2009-01-26","2009","01","26","","-23.7","","-35.6","","-29.7","","47.7","","0.0","","","M","","M","0.2","","31","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2009-01-27","2009","01","27","","-6.2","","-30.1","","-18.2","","36.2","","0.0","","","M","","M","0.3","","32","","24","","41",""
"-104.67","50.43","REGINA RCS","4016699","2009-01-28","2009","01","28","","-4.6","","-10.9","","-7.8","","25.8","","0.0","","","M","","M","0.4","","32","","34","","46",""
"-104.67","50.43","REGINA RCS","4016699","2009-01-29","2009","01","29","","-5.7","","-17.9","","-11.8","","29.8","","0.0","","","M","","M","0.3","","32","","30","","39",""
"-104.67","50.43","REGINA RCS","4016699","2009-01-30","2009","01","30","","1.7","","-5.7","","-2.0","","20.0","","0.0","","0.0","","","M","0.5","","31","","28","","44",""
"-104.67","50.43","REGINA RCS","4016699","2009-01-31","2009","01","31","","2.0","","-8.8","","-3.4","","21.4","","0.0","","","M","","M","0.0","","31","","30","","76",""
"-104.67","50.43","REGINA RCS","4016699","2009-02-01","2009","02","01","","-7.4","","-24.5","","-16.0","","34.0","","0.0","","","M","","M","0.0","","32","","30","","61",""
"-104.67","50.43","REGINA RCS","4016699","2009-02-02","2009","02","02","","-18.9","","-31.5","","-25.2","","43.2","","0.0","","","M","","M","0.0","","32","","13","","44",""
"-104.67","50.43","REGINA RCS","4016699","2009-02-03","2009","02","03","","-12.5","","-19.0","","-15.8","","33.8","","0.0","","","M","","M","0.0","","32","","13","","41",""
"-104.67","50.43","REGINA RCS","4016699","2009-02-04","2009","02","04","","1.7","","-13.8","","-6.1","","24.1","","0.0","","","M","","M","0.0","","32","","14","","43",""
"-104.67","50.43","REGINA RCS","4016699","2009-02-05","2009","02","05","","-0.6","","-13.9","","-7.3","","25.3","","0.0","","","M","","M","0.0","","32","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2009-02-06","2009","02","06","","-0.5","","-10.7","","-5.6","","23.6","","0.0","","","M","","M","0.0","","32","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2009-02-07","2009","02","07","","-4.7","","-13.3","","-9.0","","27.0","","0.0","","","M","","M","0.0","","31","","6","","35",""
"-104.67","50.43","REGINA RCS","4016699","2009-02-08","2009","02","08","","-3.4","","-13.3","","-8.4","","26.4","","0.0","","","M","","M","0.0","","31","","12","","43",""
"-104.67","50.43","REGINA RCS","4016699","2009-02-09","2009","02","09","","-1.0","","-7.9","","-4.5","","22.5","","0.0","","","M","","M","0.0","","31","","12","","43",""
"-104.67","50.43","REGINA RCS","4016699","2009-02-10","2009","02","10","","-3.4","","-6.0","","-4.7","","22.7","","0.0","","","M","","M","0.0","","32","","32","","54",""
"-104.67","50.43","REGINA RCS","4016699","2009-02-11","2009","02","11","","-5.4","","-13.0","","-9.2","","27.2","","0.0","","","M","","M","0.0","","32","","32","","50",""
"-104.67","50.43","REGINA RCS","4016699","2009-02-12","2009","02","12","","-11.1","","-23.7","","-17.4","","35.4","","0.0","","","M","","M","0.0","","32","","29","","41",""
"-104.67","50.43","REGINA RCS","4016699","2009-02-13","2009","02","13","","-18.1","","-28.2","","-23.2","","41.2","","0.0","","","M","","M","0.0","","31","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2009-02-14","2009","02","14","","-18.8","","-30.3","","-24.6","","42.6","","0.0","","","M","","M","0.0","","32","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2009-02-15","2009","02","15","","-15.5","","-29.1","","-22.3","","40.3","","0.0","","","M","","M","0.0","","32","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2009-02-16","2009","02","16","","-13.4","","-24.1","","-18.8","","36.8","","0.0","","","M","","M","0.0","","32","","15","","37",""
"-104.67","50.43","REGINA RCS","4016699","2009-02-17","2009","02","17","","-10.9","","-17.7","","-14.3","","32.3","","0.0","","","M","","M","0.0","","32","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2009-02-18","2009","02","18","","-15.6","","-26.4","","-21.0","","39.0","","0.0","","","M","","M","0.5","","32","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2009-02-19","2009","02","19","","-11.7","","-23.9","","-17.8","","35.8","","0.0","","","M","","M","0.0","","31","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2009-02-20","2009","02","20","","-9.9","","-20.9","","-15.4","","33.4","","0.0","","","M","","M","0.4","","33","","31","","43",""
"-104.67","50.43","REGINA RCS","4016699","2009-02-21","2009","02","21","","-9.0","","-20.5","","-14.8","","32.8","","0.0","","","M","","M","0.4","","32","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2009-02-22","2009","02","22","","-10.6","","-15.8","","-13.2","","31.2","","0.0","","","M","","M","0.0","","32","","14","","48",""
"-104.67","50.43","REGINA RCS","4016699","2009-02-23","2009","02","23","","-7.1","","-16.6","","-11.9","","29.9","","0.0","","","M","","M","0.0","","44","","14","","48",""
"-104.67","50.43","REGINA RCS","4016699","2009-02-24","2009","02","24","","-10.3","","-22.1","","-16.2","","34.2","","0.0","","0.0","","","M","4.4","","37","","7","","32",""
"-104.67","50.43","REGINA RCS","4016699","2009-02-25","2009","02","25","","-19.0","","-28.6","","-23.8","","41.8","","0.0","","","M","","M","0.8","","45","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2009-02-26","2009","02","26","","-19.2","","-32.0","","-25.6","","43.6","","0.0","","","M","","M","0.3","","51","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2009-02-27","2009","02","27","","-14.8","","-31.6","","-23.2","","41.2","","0.0","","","M","","M","0.0","","50","","13","","35",""
"-104.67","50.43","REGINA RCS","4016699","2009-02-28","2009","02","28","","-17.4","","-29.7","","-23.6","","41.6","","0.0","","","M","","M","0.0","","46","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2009-03-01","2009","03","01","","-11.5","","-28.0","","-19.8","","37.8","","0.0","","","M","","M","0.0","","48","","15","","52",""
"-104.67","50.43","REGINA RCS","4016699","2009-03-02","2009","03","02","","-9.6","","-15.6","","-12.6","","30.6","","0.0","","","M","","M","0.0","","43","","13","","52",""
"-104.67","50.43","REGINA RCS","4016699","2009-03-03","2009","03","03","","-4.9","","-12.4","","-8.7","","26.7","","0.0","","","M","","M","0.0","","","","13","","44",""
"-104.67","50.43","REGINA RCS","4016699","2009-03-04","2009","03","04","","2.3","","-9.8","","-3.8","","21.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2009-03-05","2009","03","05","","-1.5","","-14.6","","-8.1","","26.1","","0.0","","","M","","M","0.0","","","","28","","69",""
"-104.67","50.43","REGINA RCS","4016699","2009-03-06","2009","03","06","","-14.5","","-26.7","","-20.6","","38.6","","0.0","","","M","","M","0.0","","","","31","","61",""
"-104.67","50.43","REGINA RCS","4016699","2009-03-07","2009","03","07","","-7.4","","-26.6","","-17.0","","35.0","","0.0","","","M","","M","0.0","","","","14","","52",""
"-104.67","50.43","REGINA RCS","4016699","2009-03-08","2009","03","08","","-11.0","","-21.3","","-16.2","","34.2","","0.0","","","M","","M","0.0","","","","31","","57",""
"-104.67","50.43","REGINA RCS","4016699","2009-03-09","2009","03","09","","-21.3","","-29.8","","-25.6","","43.6","","0.0","","","M","","M","0.0","","","","34","","37",""
"-104.67","50.43","REGINA RCS","4016699","2009-03-10","2009","03","10","","-23.2","","-32.5","","-27.9","","45.9","","0.0","","","M","","M","0.0","","","","33","","32",""
"-104.67","50.43","REGINA RCS","4016699","2009-03-11","2009","03","11","","-19.0","","-36.0","","-27.5","","45.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2009-03-12","2009","03","12","","-10.1","","-29.5","","-19.8","","37.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2009-03-13","2009","03","13","","1.9","","-16.0","","-7.1","","25.1","","0.0","","","M","","M","0.0","","77","","24","","35",""
"-104.67","50.43","REGINA RCS","4016699","2009-03-14","2009","03","14","","3.5","","-11.3","","-3.9","","21.9","","0.0","","","M","","M","0.0","","77","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2009-03-15","2009","03","15","","2.7","","-5.8","","-1.6","","19.6","","0.0","","","M","","M","0.0","","76","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2009-03-16","2009","03","16","","3.1","","-10.5","","-3.7","","21.7","","0.0","","","M","","M","0.0","","74","","25","","57",""
"-104.67","50.43","REGINA RCS","4016699","2009-03-17","2009","03","17","","-6.0","","-15.8","","-10.9","","28.9","","0.0","","","M","","M","0.0","","74","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2009-03-18","2009","03","18","","-8.7","","-19.7","","-14.2","","32.2","","0.0","","","M","","M","0.0","","74","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2009-03-19","2009","03","19","","-0.3","","-13.4","","-6.9","","24.9","","0.0","","","M","","M","0.0","","74","","14","","44",""
"-104.67","50.43","REGINA RCS","4016699","2009-03-20","2009","03","20","","3.7","","-7.9","","-2.1","","20.1","","0.0","","","M","","M","0.0","","","","13","","33",""
"-104.67","50.43","REGINA RCS","4016699","2009-03-21","2009","03","21","","0.3","","-2.6","","-1.2","","19.2","","0.0","","","M","","M","0.0","","","","14","","59",""
"-104.67","50.43","REGINA RCS","4016699","2009-03-22","2009","03","22","","1.7","","0.2","","1.0","","17.0","","0.0","","","M","","M","0.4","","","","13","","61",""
"-104.67","50.43","REGINA RCS","4016699","2009-03-23","2009","03","23","","0.4","","-6.1","","-2.9","","20.9","","0.0","","","M","","M","1.0","","63","","32","","72",""
"-104.67","50.43","REGINA RCS","4016699","2009-03-24","2009","03","24","","-5.6","","-11.4","","-8.5","","26.5","","0.0","","","M","","M","0.0","","64","","34","","46",""
"-104.67","50.43","REGINA RCS","4016699","2009-03-25","2009","03","25","","-7.5","","-10.2","","-8.9","","26.9","","0.0","","","M","","M","0.8","","64","","35","","41",""
"-104.67","50.43","REGINA RCS","4016699","2009-03-26","2009","03","26","","-5.9","","-15.8","","-10.9","","28.9","","0.0","","","M","","M","0.0","","64","","33","","35",""
"-104.67","50.43","REGINA RCS","4016699","2009-03-27","2009","03","27","","-5.0","","-16.7","","-10.9","","28.9","","0.0","","","M","","M","0.0","","65","","13","","44",""
"-104.67","50.43","REGINA RCS","4016699","2009-03-28","2009","03","28","","1.4","","-15.3","","-7.0","","25.0","","0.0","","","M","","M","0.3","","65","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2009-03-29","2009","03","29","","1.9","","-16.3","","-7.2","","25.2","","0.0","","","M","","M","0.0","","64","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2009-03-30","2009","03","30","","1.8","","-12.9","","-5.6","","23.6","","0.0","","","M","","M","0.0","","63","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2009-03-31","2009","03","31","","0.8","","-9.6","","-4.4","","22.4","","0.0","","","M","","M","0.0","","61","","13","","37",""
"-104.67","50.43","REGINA RCS","4016699","2009-04-01","2009","04","01","","1.4","","-11.3","","-5.0","","23.0","","0.0","","","M","","M","0.0","","58","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2009-04-02","2009","04","02","","1.8","","-9.2","","-3.7","","21.7","","0.0","","","M","","M","0.0","","54","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2009-04-03","2009","04","03","","1.8","","-5.2","","-1.7","","19.7","","0.0","","","M","","M","0.0","","52","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2009-04-04","2009","04","04","","0.9","","-6.3","","-2.7","","20.7","","0.0","","","M","","M","0.0","","49","","36","","32",""
"-104.67","50.43","REGINA RCS","4016699","2009-04-05","2009","04","05","","2.3","","-7.4","","-2.6","","20.6","","0.0","","","M","","M","0.0","","47","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2009-04-06","2009","04","06","","2.1","","-7.5","","-2.7","","20.7","","0.0","","","M","","M","0.0","","41","","16","","46",""
"-104.67","50.43","REGINA RCS","4016699","2009-04-07","2009","04","07","","9.6","","-5.0","","2.3","","15.7","","0.0","","","M","","M","0.0","","","","33","","44",""
"-104.67","50.43","REGINA RCS","4016699","2009-04-08","2009","04","08","","6.3","","-4.5","","0.9","","17.1","","0.0","","","M","","M","0.0","","32","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2009-04-09","2009","04","09","","6.6","","-2.7","","2.0","","16.0","","0.0","","","M","","M","0.0","","28","","13","","37",""
"-104.67","50.43","REGINA RCS","4016699","2009-04-10","2009","04","10","","4.3","","-1.3","","1.5","","16.5","","0.0","","","M","","M","0.0","","21","","15","","54",""
"-104.67","50.43","REGINA RCS","4016699","2009-04-11","2009","04","11","","8.3","","-1.0","","3.7","","14.3","","0.0","","","M","","M","0.0","","15","","14","","48",""
"-104.67","50.43","REGINA RCS","4016699","2009-04-12","2009","04","12","","11.3","","-0.5","","5.4","","12.6","","0.0","","","M","","M","0.0","","2","","30","","33",""
"-104.67","50.43","REGINA RCS","4016699","2009-04-13","2009","04","13","","16.5","","-0.8","","7.9","","10.1","","0.0","","","M","","M","0.2","","","","13","","41",""
"-104.67","50.43","REGINA RCS","4016699","2009-04-14","2009","04","14","","15.5","","-0.2","","7.7","","10.3","","0.0","","","M","","M","1.1","","","","36","","35",""
"-104.67","50.43","REGINA RCS","4016699","2009-04-15","2009","04","15","","8.1","","1.8","","5.0","","13.0","","0.0","","","M","","M","6.7","","","","2","","44",""
"-104.67","50.43","REGINA RCS","4016699","2009-04-16","2009","04","16","","3.1","","0.3","","1.7","","16.3","","0.0","","","M","","M","9.3","","","","33","","39",""
"-104.67","50.43","REGINA RCS","4016699","2009-04-17","2009","04","17","","6.9","","0.2","","3.6","","14.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2009-04-18","2009","04","18","","10.7","","0.9","","5.8","","12.2","","0.0","","","M","","M","0.7","","","","28","","50",""
"-104.67","50.43","REGINA RCS","4016699","2009-04-19","2009","04","19","","13.5","","0.1","","6.8","","11.2","","0.0","","","M","","M","0.0","","","","31","","56",""
"-104.67","50.43","REGINA RCS","4016699","2009-04-20","2009","04","20","","16.5","","-3.1","","6.7","","11.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2009-04-21","2009","04","21","","15.2","","-0.3","","7.5","","10.5","","0.0","","","M","","M","0.0","","","","35","","37",""
"-104.67","50.43","REGINA RCS","4016699","2009-04-22","2009","04","22","","24.3","","3.1","","13.7","","4.3","","0.0","","","M","","M","0.0","","","","15","","59",""
"-104.67","50.43","REGINA RCS","4016699","2009-04-23","2009","04","23","","7.5","","-5.3","","1.1","","16.9","","0.0","","","M","","M","0.0","","","","33","","52",""
"-104.67","50.43","REGINA RCS","4016699","2009-04-24","2009","04","24","","7.2","","-10.0","","-1.4","","19.4","","0.0","","","M","","M","0.0","","","","29","","52",""
"-104.67","50.43","REGINA RCS","4016699","2009-04-25","2009","04","25","","12.8","","-8.3","","2.3","","15.7","","0.0","","","M","","M","0.0","","","","30","","32",""
"-104.67","50.43","REGINA RCS","4016699","2009-04-26","2009","04","26","","11.6","","2.0","","6.8","","11.2","","0.0","","","M","","M","0.0","","","","2","","37",""
"-104.67","50.43","REGINA RCS","4016699","2009-04-27","2009","04","27","","9.1","","-5.2","","2.0","","16.0","","0.0","","","M","","M","0.0","","","","4","","46",""
"-104.67","50.43","REGINA RCS","4016699","2009-04-28","2009","04","28","","3.7","","0.1","","1.9","","16.1","","0.0","","","M","","M","7.2","","1","","5","","52",""
"-104.67","50.43","REGINA RCS","4016699","2009-04-29","2009","04","29","","5.3","","0.5","","2.9","","15.1","","0.0","","","M","","M","0.8","","","","6","","57",""
"-104.67","50.43","REGINA RCS","4016699","2009-04-30","2009","04","30","","11.4","","-1.9","","4.8","","13.2","","0.0","","","M","","M","0.0","","","","34","","43",""
"-104.67","50.43","REGINA RCS","4016699","2009-05-01","2009","05","01","","14.3","","-1.9","","6.2","","11.8","","0.0","","","M","","M","0.0","","","","31","","61",""
"-104.67","50.43","REGINA RCS","4016699","2009-05-02","2009","05","02","","14.0","","-4.4","","4.8","","13.2","","0.0","","","M","","M","0.0","","","","35","","48",""
"-104.67","50.43","REGINA RCS","4016699","2009-05-03","2009","05","03","","19.7","","-5.8","","7.0","","11.0","","0.0","","","M","","M","0.0","","","","25","","39",""
"-104.67","50.43","REGINA RCS","4016699","2009-05-04","2009","05","04","","22.3","","5.7","","14.0","","4.0","","0.0","","","M","","M","2.2","","","","18","","46",""
"-104.67","50.43","REGINA RCS","4016699","2009-05-05","2009","05","05","","","M","1.1","E","","M","","M","","M","","M","","M","","M","","","","M","","M"
"-104.67","50.43","REGINA RCS","4016699","2009-05-06","2009","05","06","","17.3","E","","M","","M","","M","","M","","M","","M","0.3","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2009-05-07","2009","05","07","","9.3","","-4.0","","2.7","","15.3","","0.0","","","M","","M","0.0","","","","2","","35",""
"-104.67","50.43","REGINA RCS","4016699","2009-05-08","2009","05","08","","4.3","","-5.3","","-0.5","","18.5","","0.0","","","M","","M","0.0","","","","36","","39",""
"-104.67","50.43","REGINA RCS","4016699","2009-05-09","2009","05","09","","12.5","","-4.9","","3.8","","14.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2009-05-10","2009","05","10","","16.6","","-1.2","","7.7","","10.3","","0.0","","","M","","M","0.0","","","","1","","33",""
"-104.67","50.43","REGINA RCS","4016699","2009-05-11","2009","05","11","","21.5","","0.3","","10.9","","7.1","","0.0","","","M","","M","0.0","","","","18","","44",""
"-104.67","50.43","REGINA RCS","4016699","2009-05-12","2009","05","12","","22.1","","5.8","","14.0","","4.0","","0.0","","","M","","M","0.0","","","","23","","48",""
"-104.67","50.43","REGINA RCS","4016699","2009-05-13","2009","05","13","","11.2","","-1.4","","4.9","","13.1","","0.0","","","M","","M","7.0","","","","34","","63",""
"-104.67","50.43","REGINA RCS","4016699","2009-05-14","2009","05","14","","11.1","","-4.1","","3.5","","14.5","","0.0","","","M","","M","0.3","","","","12","","54",""
"-104.67","50.43","REGINA RCS","4016699","2009-05-15","2009","05","15","","7.9","","-2.4","","2.8","","15.2","","0.0","","","M","","M","0.2","","","","35","","46",""
"-104.67","50.43","REGINA RCS","4016699","2009-05-16","2009","05","16","","18.3","","-2.3","","8.0","","10.0","","0.0","","","M","","M","0.0","","","","23","","39",""
"-104.67","50.43","REGINA RCS","4016699","2009-05-17","2009","05","17","","24.6","","4.9","","14.8","","3.2","","0.0","","","M","","M","0.0","","","","28","","50",""
"-104.67","50.43","REGINA RCS","4016699","2009-05-18","2009","05","18","","10.4","","3.3","","6.9","","11.1","","0.0","","","M","","M","0.0","","","","1","","52",""
"-104.67","50.43","REGINA RCS","4016699","2009-05-19","2009","05","19","","14.3","","0.9","","7.6","","10.4","","0.0","","","M","","M","0.0","","","","12","","67",""
"-104.67","50.43","REGINA RCS","4016699","2009-05-20","2009","05","20","","11.0","","-3.3","","3.9","","14.1","","0.0","","","M","","M","0.0","","","","30","","52",""
"-104.67","50.43","REGINA RCS","4016699","2009-05-21","2009","05","21","","16.9","","-6.0","","5.5","","12.5","","0.0","","","M","","M","0.0","","","","27","","50",""
"-104.67","50.43","REGINA RCS","4016699","2009-05-22","2009","05","22","","11.3","","-1.9","","4.7","","13.3","","0.0","","","M","","M","0.0","","","","32","","48",""
"-104.67","50.43","REGINA RCS","4016699","2009-05-23","2009","05","23","","20.6","","-4.3","","8.2","","9.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2009-05-24","2009","05","24","","24.9","","6.1","","15.5","","2.5","","0.0","","","M","","M","0.9","","","","17","","59",""
"-104.67","50.43","REGINA RCS","4016699","2009-05-25","2009","05","25","","17.7","","7.7","","12.7","","5.3","","0.0","","","M","","M","14.0","","","","34","","43",""
"-104.67","50.43","REGINA RCS","4016699","2009-05-26","2009","05","26","","22.9","","2.8","","12.9","","5.1","","0.0","","","M","","M","0.0","","","","18","","35",""
"-104.67","50.43","REGINA RCS","4016699","2009-05-27","2009","05","27","","23.1","","11.4","","17.3","","0.7","","0.0","","","M","","M","0.0","","","","31","","61",""
"-104.67","50.43","REGINA RCS","4016699","2009-05-28","2009","05","28","","22.0","","6.2","","14.1","","3.9","","0.0","","","M","","M","0.4","","","","29","","56",""
"-104.67","50.43","REGINA RCS","4016699","2009-05-29","2009","05","29","","23.0","","3.4","","13.2","","4.8","","0.0","","","M","","M","0.0","","","","32","","70",""
"-104.67","50.43","REGINA RCS","4016699","2009-05-30","2009","05","30","","30.7","","2.0","","16.4","","1.6","","0.0","","","M","","M","0.0","","","","19","","56",""
"-104.67","50.43","REGINA RCS","4016699","2009-05-31","2009","05","31","","23.4","","8.0","","15.7","","2.3","","0.0","","","M","","M","0.0","","","","30","","61",""
"-104.67","50.43","REGINA RCS","4016699","2009-06-01","2009","06","01","","17.1","","-0.1","","8.5","","9.5","","0.0","","","M","","M","0.0","","","","34","","59",""
"-104.67","50.43","REGINA RCS","4016699","2009-06-02","2009","06","02","","19.0","","-2.7","","8.2","","9.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2009-06-03","2009","06","03","","24.7","","1.3","","13.0","","5.0","","0.0","","","M","","M","0.0","","","","29","","56",""
"-104.67","50.43","REGINA RCS","4016699","2009-06-04","2009","06","04","","19.3","","3.5","","11.4","","6.6","","0.0","","","M","","M","0.0","","","","33","","61",""
"-104.67","50.43","REGINA RCS","4016699","2009-06-05","2009","06","05","","12.0","","-1.0","","5.5","","12.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2009-06-06","2009","06","06","","11.2","","3.9","","7.6","","10.4","","0.0","","","M","","M","5.4","","","","7","","37",""
"-104.67","50.43","REGINA RCS","4016699","2009-06-07","2009","06","07","","9.8","","3.9","","6.9","","11.1","","0.0","","","M","","M","9.7","","","","13","","35",""
