"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-104.67","50.43","REGINA RCS","4016699","2013-06-07","2013","06","07","","25.5","","5.2","","15.4","","2.6","","0.0","","","M","","M","0.0","","","","23","","41",""
"-104.67","50.43","REGINA RCS","4016699","2013-06-08","2013","06","08","","16.4","","12.1","","14.3","","3.7","","0.0","","","M","","M","7.2","","","","30","","44",""
"-104.67","50.43","REGINA RCS","4016699","2013-06-09","2013","06","09","","22.4","","6.1","","14.3","","3.7","","0.0","","","M","","M","3.9","","","","24","","37",""
"-104.67","50.43","REGINA RCS","4016699","2013-06-10","2013","06","10","","21.8","","4.8","","13.3","","4.7","","0.0","","","M","","M","0.0","","","","27","","46",""
"-104.67","50.43","REGINA RCS","4016699","2013-06-11","2013","06","11","","21.6","","2.9","","12.3","","5.7","","0.0","","","M","","M","0.0","","","","32","","33",""
"-104.67","50.43","REGINA RCS","4016699","2013-06-12","2013","06","12","","24.4","","6.6","","15.5","","2.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2013-06-13","2013","06","13","","23.2","","14.4","","18.8","","0.0","","0.8","","","M","","M","0.0","","","","17","","54",""
"-104.67","50.43","REGINA RCS","4016699","2013-06-14","2013","06","14","","19.7","","11.3","","15.5","","2.5","","0.0","","","M","","M","12.8","","","","25","","65",""
"-104.67","50.43","REGINA RCS","4016699","2013-06-15","2013","06","15","","20.2","","8.7","","14.5","","3.5","","0.0","","","M","","M","1.2","","","","29","","69",""
"-104.67","50.43","REGINA RCS","4016699","2013-06-16","2013","06","16","","18.0","","11.6","","14.8","","3.2","","0.0","","","M","","M","3.4","","","","33","","48",""
"-104.67","50.43","REGINA RCS","4016699","2013-06-17","2013","06","17","","21.5","","7.7","","14.6","","3.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2013-06-18","2013","06","18","","27.1","","10.1","","18.6","","0.0","","0.6","","","M","","M","0.0","","","","18","","33",""
"-104.67","50.43","REGINA RCS","4016699","2013-06-19","2013","06","19","","24.8","","14.7","","19.8","","0.0","","1.8","","","M","","M","5.6","","","","30","","72",""
"-104.67","50.43","REGINA RCS","4016699","2013-06-20","2013","06","20","","20.9","","12.9","","16.9","","1.1","","0.0","","","M","","M","32.1","","","","5","","76",""
"-104.67","50.43","REGINA RCS","4016699","2013-06-21","2013","06","21","","22.4","","10.6","","16.5","","1.5","","0.0","","","M","","M","0.9","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2013-06-22","2013","06","22","","23.4","","13.0","","18.2","","0.0","","0.2","","","M","","M","1.1","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2013-06-23","2013","06","23","","21.7","","11.6","","16.7","","1.3","","0.0","","","M","","M","0.0","","","","28","","39",""
"-104.67","50.43","REGINA RCS","4016699","2013-06-24","2013","06","24","","26.3","","8.4","","17.4","","0.6","","0.0","","","M","","M","0.0","","","","10","","32",""
"-104.67","50.43","REGINA RCS","4016699","2013-06-25","2013","06","25","","","M","16.2","E","","M","","M","","M","","M","","M","3.8","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2013-06-26","2013","06","26","","25.4","","11.9","","18.7","","0.0","","0.7","","","M","","M","0.0","","","","30","","59",""
"-104.67","50.43","REGINA RCS","4016699","2013-06-27","2013","06","27","","26.6","","11.8","","19.2","","0.0","","1.2","","","M","","M","0.4","","","","30","","43",""
"-104.67","50.43","REGINA RCS","4016699","2013-06-28","2013","06","28","","26.6","","10.9","","18.8","","0.0","","0.8","","","M","","M","0.0","","","","31","","48",""
"-104.67","50.43","REGINA RCS","4016699","2013-06-29","2013","06","29","","23.9","","10.5","","17.2","","0.8","","0.0","","","M","","M","","M","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2013-06-30","2013","06","30","","26.9","","12.9","","19.9","","0.0","","1.9","","","M","","M","0.0","","","","15","","37",""
"-104.67","50.43","REGINA RCS","4016699","2013-07-01","2013","07","01","","29.7","","16.3","","23.0","","0.0","","5.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2013-07-02","2013","07","02","","31.1","","14.8","","23.0","","0.0","","5.0","","","M","","M","0.0","","","","14","","32",""
"-104.67","50.43","REGINA RCS","4016699","2013-07-03","2013","07","03","","34.2","","16.3","","25.3","","0.0","","7.3","","","M","","M","","M","","","33","E","46","E"
"-104.67","50.43","REGINA RCS","4016699","2013-07-04","2013","07","04","","27.4","","12.8","","20.1","","0.0","","2.1","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2013-07-05","2013","07","05","","24.6","","16.9","","20.8","","0.0","","2.8","","","M","","M","1.3","","","","14","","33",""
"-104.67","50.43","REGINA RCS","4016699","2013-07-06","2013","07","06","","22.9","","13.8","","18.4","","0.0","","0.4","","","M","","M","11.8","","","","29","","52",""
"-104.67","50.43","REGINA RCS","4016699","2013-07-07","2013","07","07","","24.0","","10.9","","17.5","","0.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2013-07-08","2013","07","08","","22.0","","13.1","","17.6","","0.4","","0.0","","","M","","M","0.7","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2013-07-09","2013","07","09","","22.1","","13.6","","17.9","","0.1","","0.0","","","M","","M","0.2","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2013-07-10","2013","07","10","","27.8","","11.8","","19.8","","0.0","","1.8","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2013-07-11","2013","07","11","","29.3","","15.2","","22.3","","0.0","","4.3","","","M","","M","0.0","","","","15","","46",""
"-104.67","50.43","REGINA RCS","4016699","2013-07-12","2013","07","12","","24.4","","15.8","","20.1","","0.0","","2.1","","","M","","M","0.2","","","","29","","63",""
"-104.67","50.43","REGINA RCS","4016699","2013-07-13","2013","07","13","","22.4","","8.9","","15.7","","2.3","","0.0","","","M","","M","8.0","","","","34","","70",""
"-104.67","50.43","REGINA RCS","4016699","2013-07-14","2013","07","14","","21.3","","5.6","","13.5","","4.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2013-07-15","2013","07","15","","26.5","","12.2","","19.4","","0.0","","1.4","","","M","","M","0.0","","","","14","","52",""
"-104.67","50.43","REGINA RCS","4016699","2013-07-16","2013","07","16","","23.0","","10.6","","16.8","","1.2","","0.0","","","M","","M","0.0","","","","29","","33",""
"-104.67","50.43","REGINA RCS","4016699","2013-07-17","2013","07","17","","23.4","","8.5","","16.0","","2.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2013-07-18","2013","07","18","","26.7","","13.9","","20.3","","0.0","","2.3","","","M","","M","0.0","","","","31","","76",""
"-104.67","50.43","REGINA RCS","4016699","2013-07-19","2013","07","19","","27.5","","12.1","","19.8","","0.0","","1.8","","","M","","M","4.6","","","","1","","67",""
"-104.67","50.43","REGINA RCS","4016699","2013-07-20","2013","07","20","","20.8","","10.9","","15.9","","2.1","","0.0","","","M","","M","0.0","","","","14","","32",""
"-104.67","50.43","REGINA RCS","4016699","2013-07-21","2013","07","21","","23.5","","13.2","","18.4","","0.0","","0.4","","","M","","M","5.8","","","","33","","61",""
"-104.67","50.43","REGINA RCS","4016699","2013-07-22","2013","07","22","","21.2","","9.6","","15.4","","2.6","","0.0","","","M","","M","0.6","","","","35","","33",""
"-104.67","50.43","REGINA RCS","4016699","2013-07-23","2013","07","23","","23.3","","8.2","","15.8","","2.2","","0.0","","","M","","M","9.2","","","","36","","54",""
"-104.67","50.43","REGINA RCS","4016699","2013-07-24","2013","07","24","","22.6","","9.3","","16.0","","2.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2013-07-25","2013","07","25","","19.4","","7.1","","13.3","","4.7","","0.0","","","M","","M","0.0","","","","2","","44",""
"-104.67","50.43","REGINA RCS","4016699","2013-07-26","2013","07","26","","19.8","","4.6","","12.2","","5.8","","0.0","","","M","","M","0.0","","","","11","","32",""
"-104.67","50.43","REGINA RCS","4016699","2013-07-27","2013","07","27","","20.9","","7.0","","14.0","","4.0","","0.0","","","M","","M","0.0","","","","14","","48",""
"-104.67","50.43","REGINA RCS","4016699","2013-07-28","2013","07","28","","21.7","","11.1","","16.4","","1.6","","0.0","","","M","","M","0.0","","","","14","","41",""
"-104.67","50.43","REGINA RCS","4016699","2013-07-29","2013","07","29","","21.8","","8.3","","15.1","","2.9","","0.0","","","M","","M","0.0","","","","31","","39",""
"-104.67","50.43","REGINA RCS","4016699","2013-07-30","2013","07","30","","21.7","","6.5","","14.1","","3.9","","0.0","","","M","","M","0.0","","","","34","","65",""
"-104.67","50.43","REGINA RCS","4016699","2013-07-31","2013","07","31","","23.4","","4.4","","13.9","","4.1","","0.0","","","M","","M","0.0","","","","30","","41",""
"-104.67","50.43","REGINA RCS","4016699","2013-08-01","2013","08","01","","24.8","","5.3","","15.1","","2.9","","0.0","","","M","","M","0.0","","","","32","","33",""
"-104.67","50.43","REGINA RCS","4016699","2013-08-02","2013","08","02","","22.4","","8.9","","15.7","","2.3","","0.0","","","M","","M","0.0","","","","11","","33",""
"-104.67","50.43","REGINA RCS","4016699","2013-08-03","2013","08","03","","23.9","","9.3","","16.6","","1.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2013-08-04","2013","08","04","","22.8","","12.9","","17.9","","0.1","","0.0","","","M","","M","0.0","","","","13","","32",""
"-104.67","50.43","REGINA RCS","4016699","2013-08-05","2013","08","05","","25.7","","8.7","","17.2","","0.8","","0.0","","","M","","M","3.2","","","","2","E","33","E"
"-104.67","50.43","REGINA RCS","4016699","2013-08-06","2013","08","06","","18.4","","9.7","","14.1","","3.9","","0.0","","","M","","M","13.5","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2013-08-07","2013","08","07","","18.8","","4.5","","11.7","","6.3","","0.0","","","M","","M","1.6","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2013-08-08","2013","08","08","","19.1","","7.5","","13.3","","4.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2013-08-09","2013","08","09","","19.8","","4.3","","12.1","","5.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2013-08-10","2013","08","10","","20.0","","8.5","","14.3","","3.7","","0.0","","","M","","M","3.5","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2013-08-11","2013","08","11","","22.8","","6.0","","14.4","","3.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2013-08-12","2013","08","12","","24.6","","9.2","","16.9","","1.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2013-08-13","2013","08","13","","24.6","","12.4","","18.5","","0.0","","0.5","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2013-08-14","2013","08","14","","25.1","","13.5","","19.3","","0.0","","1.3","","","M","","M","0.0","","","","11","","32",""
"-104.67","50.43","REGINA RCS","4016699","2013-08-15","2013","08","15","","28.2","","11.6","","19.9","","0.0","","1.9","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2013-08-16","2013","08","16","","34.3","","15.5","","24.9","","0.0","","6.9","","","M","","M","0.0","","","","23","","32",""
"-104.67","50.43","REGINA RCS","4016699","2013-08-17","2013","08","17","","28.8","","13.2","","21.0","","0.0","","3.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2013-08-18","2013","08","18","","30.5","","13.2","","21.9","","0.0","","3.9","","","M","","M","0.2","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2013-08-19","2013","08","19","","31.0","","11.5","","21.3","","0.0","","3.3","","","M","","M","0.3","","","","27","","35",""
"-104.67","50.43","REGINA RCS","4016699","2013-08-20","2013","08","20","","24.8","","15.7","","20.3","","0.0","","2.3","","","M","","M","0.0","","","","3","","37",""
"-104.67","50.43","REGINA RCS","4016699","2013-08-21","2013","08","21","","24.1","","8.4","","16.3","","1.7","","0.0","","","M","","M","0.0","","","","31","","41",""
"-104.67","50.43","REGINA RCS","4016699","2013-08-22","2013","08","22","","28.0","","5.9","","17.0","","1.0","","0.0","","","M","","M","0.0","","","","17","","39",""
"-104.67","50.43","REGINA RCS","4016699","2013-08-23","2013","08","23","","27.4","","13.0","","20.2","","0.0","","2.2","","","M","","M","0.0","","","","12","","33",""
"-104.67","50.43","REGINA RCS","4016699","2013-08-24","2013","08","24","","31.0","","13.3","","22.2","","0.0","","4.2","","","M","","M","0.0","","","","28","","33",""
"-104.67","50.43","REGINA RCS","4016699","2013-08-25","2013","08","25","","32.3","","10.3","","21.3","","0.0","","3.3","","","M","","M","0.2","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2013-08-26","2013","08","26","","31.1","","13.9","","22.5","","0.0","","4.5","","","M","","M","0.0","","","","19","","33",""
"-104.67","50.43","REGINA RCS","4016699","2013-08-27","2013","08","27","","32.3","","15.9","","24.1","","0.0","","6.1","","","M","","M","0.0","","","","30","","32",""
"-104.67","50.43","REGINA RCS","4016699","2013-08-28","2013","08","28","","34.7","","13.9","","24.3","","0.0","","6.3","","","M","","M","0.0","","","","36","","46",""
"-104.67","50.43","REGINA RCS","4016699","2013-08-29","2013","08","29","","30.9","","14.3","","22.6","","0.0","","4.6","","","M","","M","0.0","","","","34","","41",""
"-104.67","50.43","REGINA RCS","4016699","2013-08-30","2013","08","30","","32.3","","14.9","","23.6","","0.0","","5.6","","","M","","M","0.0","","","","28","","46",""
"-104.67","50.43","REGINA RCS","4016699","2013-08-31","2013","08","31","","21.4","","10.1","","15.8","","2.2","","0.0","","","M","","M","1.7","","","","30","","44",""
"-104.67","50.43","REGINA RCS","4016699","2013-09-01","2013","09","01","","22.1","","12.9","","17.5","","0.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2013-09-02","2013","09","02","","32.8","","10.2","","21.5","","0.0","","3.5","","","M","","M","0.0","","","","14","","33",""
"-104.67","50.43","REGINA RCS","4016699","2013-09-03","2013","09","03","","24.0","","14.0","","19.0","","0.0","","1.0","","","M","","M","0.0","","","","4","","32",""
"-104.67","50.43","REGINA RCS","4016699","2013-09-04","2013","09","04","","26.5","","14.5","","20.5","","0.0","","2.5","","","M","","M","0.3","","","","12","","39",""
"-104.67","50.43","REGINA RCS","4016699","2013-09-05","2013","09","05","","34.1","","12.5","","23.3","","0.0","","5.3","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2013-09-06","2013","09","06","","27.8","","14.6","","21.2","","0.0","","3.2","","","M","","M","0.0","","","","5","","39",""
"-104.67","50.43","REGINA RCS","4016699","2013-09-07","2013","09","07","","22.8","","15.3","","19.1","","0.0","","1.1","","","M","","M","0.0","","","","10","","35",""
"-104.67","50.43","REGINA RCS","4016699","2013-09-08","2013","09","08","","21.0","","14.1","","17.6","","0.4","","0.0","","","M","","M","0.8","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2013-09-09","2013","09","09","","21.5","","12.7","","17.1","","0.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2013-09-10","2013","09","10","","25.9","","8.4","","17.2","","0.8","","0.0","","","M","","M","0.0","","","","31","","41",""
"-104.67","50.43","REGINA RCS","4016699","2013-09-11","2013","09","11","","22.9","","4.7","","13.8","","4.2","","0.0","","","M","","M","0.0","","","","35","","50",""
"-104.67","50.43","REGINA RCS","4016699","2013-09-12","2013","09","12","","25.7","","2.1","","13.9","","4.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2013-09-13","2013","09","13","","32.0","","7.8","","19.9","","0.0","","1.9","","","M","","M","0.0","","","","24","","41",""
"-104.67","50.43","REGINA RCS","4016699","2013-09-14","2013","09","14","","22.0","","10.3","","16.2","","1.8","","0.0","","","M","","M","0.0","","","","4","","44",""
"-104.67","50.43","REGINA RCS","4016699","2013-09-15","2013","09","15","","20.8","","4.2","","12.5","","5.5","","0.0","","","M","","M","0.0","","","","16","","35",""
"-104.67","50.43","REGINA RCS","4016699","2013-09-16","2013","09","16","","26.8","","6.4","","16.6","","1.4","","0.0","","","M","","M","0.0","","","","16","","59",""
"-104.67","50.43","REGINA RCS","4016699","2013-09-17","2013","09","17","","28.7","","12.0","","20.4","","0.0","","2.4","","","M","","M","0.2","","","","29","","44",""
"-104.67","50.43","REGINA RCS","4016699","2013-09-18","2013","09","18","","18.9","","9.2","","14.1","","3.9","","0.0","","","M","","M","17.9","","","","34","","39",""
"-104.67","50.43","REGINA RCS","4016699","2013-09-19","2013","09","19","","12.3","","1.8","","7.1","","10.9","","0.0","","","M","","M","7.9","","","","32","","48",""
"-104.67","50.43","REGINA RCS","4016699","2013-09-20","2013","09","20","","18.3","","-1.5","","8.4","","9.6","","0.0","","","M","","M","0.0","","","","14","","33",""
"-104.67","50.43","REGINA RCS","4016699","2013-09-21","2013","09","21","","23.6","","5.9","","14.8","","3.2","","0.0","","","M","","M","0.0","","","","15","","50",""
"-104.67","50.43","REGINA RCS","4016699","2013-09-22","2013","09","22","","23.0","","7.7","","15.4","","2.6","","0.0","","","M","","M","0.0","","","","14","","35",""
"-104.67","50.43","REGINA RCS","4016699","2013-09-23","2013","09","23","","21.3","","6.2","","13.8","","4.2","","0.0","","","M","","M","0.0","","","","24","","39",""
"-104.67","50.43","REGINA RCS","4016699","2013-09-24","2013","09","24","","21.0","","4.7","","12.9","","5.1","","0.0","","","M","","M","","M","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2013-09-25","2013","09","25","","16.5","","8.9","","12.7","","5.3","","0.0","","","M","","M","3.8","","","","7","","44",""
"-104.67","50.43","REGINA RCS","4016699","2013-09-26","2013","09","26","","10.4","","8.2","","9.3","","8.7","","0.0","","","M","","M","10.7","","","","29","","61",""
"-104.67","50.43","REGINA RCS","4016699","2013-09-27","2013","09","27","","13.9","","3.6","","8.8","","9.2","","0.0","","","M","","M","0.0","","","","30","","33",""
"-104.67","50.43","REGINA RCS","4016699","2013-09-28","2013","09","28","","17.6","","-0.7","","8.5","","9.5","","0.0","","","M","","M","0.0","","","","30","","37",""
"-104.67","50.43","REGINA RCS","4016699","2013-09-29","2013","09","29","","23.2","","5.9","","14.6","","3.4","","0.0","","","M","","M","0.0","","","","25","","78",""
"-104.67","50.43","REGINA RCS","4016699","2013-09-30","2013","09","30","","19.2","","3.2","","11.2","","6.8","","0.0","","","M","","M","0.0","","","","28","","63",""
"-104.67","50.43","REGINA RCS","4016699","2013-10-01","2013","10","01","","17.2","","2.7","","10.0","","8.0","","0.0","","","M","","M","0.0","","","","27","","65",""
"-104.67","50.43","REGINA RCS","4016699","2013-10-02","2013","10","02","","14.0","","-2.4","","5.8","","12.2","","0.0","","","M","","M","0.0","","","","27","","50",""
"-104.67","50.43","REGINA RCS","4016699","2013-10-03","2013","10","03","","5.9","","-0.7","","2.6","","15.4","","0.0","","","M","","M","0.0","","","","36","","32",""
"-104.67","50.43","REGINA RCS","4016699","2013-10-04","2013","10","04","","10.1","","-6.5","","1.8","","16.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2013-10-05","2013","10","05","","13.7","","-6.3","","3.7","","14.3","","0.0","","","M","","M","0.0","","","","18","","33",""
"-104.67","50.43","REGINA RCS","4016699","2013-10-06","2013","10","06","","18.2","","-1.3","","8.5","","9.5","","0.0","","","M","","M","0.0","","","","33","","35",""
"-104.67","50.43","REGINA RCS","4016699","2013-10-07","2013","10","07","","25.3","","4.2","","14.8","","3.2","","0.0","","","M","","M","0.0","","","","16","","41",""
"-104.67","50.43","REGINA RCS","4016699","2013-10-08","2013","10","08","","17.5","","3.8","","10.7","","7.3","","0.0","","","M","","M","0.0","","","","26","","39",""
"-104.67","50.43","REGINA RCS","4016699","2013-10-09","2013","10","09","","12.1","","-1.6","","5.3","","12.7","","0.0","","","M","","M","0.0","","","","33","","33",""
"-104.67","50.43","REGINA RCS","4016699","2013-10-10","2013","10","10","","18.3","","4.4","","11.4","","6.6","","0.0","","","M","","M","0.0","","","","17","","52",""
"-104.67","50.43","REGINA RCS","4016699","2013-10-11","2013","10","11","","11.2","","1.1","","6.2","","11.8","","0.0","","","M","","M","0.0","","","","35","","61",""
"-104.67","50.43","REGINA RCS","4016699","2013-10-12","2013","10","12","","11.1","","-4.2","","3.5","","14.5","","0.0","","","M","","M","0.0","","","","30","","54",""
"-104.67","50.43","REGINA RCS","4016699","2013-10-13","2013","10","13","","10.3","","-5.3","","2.5","","15.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2013-10-14","2013","10","14","","12.4","","-7.9","","2.3","","15.7","","0.0","","","M","","M","0.0","","","","32","","39",""
"-104.67","50.43","REGINA RCS","4016699","2013-10-15","2013","10","15","","13.3","","-6.8","","3.3","","14.7","","0.0","","","M","","M","0.0","","","","25","","39",""
"-104.67","50.43","REGINA RCS","4016699","2013-10-16","2013","10","16","","11.0","","-2.1","","4.5","","13.5","","0.0","","","M","","M","0.0","","","","33","","43",""
"-104.67","50.43","REGINA RCS","4016699","2013-10-17","2013","10","17","","8.8","","-8.4","","0.2","","17.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2013-10-18","2013","10","18","","10.3","","1.2","","5.8","","12.2","","0.0","","","M","","M","0.0","","","","33","","48",""
"-104.67","50.43","REGINA RCS","4016699","2013-10-19","2013","10","19","","10.7","","1.4","","6.1","","11.9","","0.0","","","M","","M","1.8","","","","35","","56",""
"-104.67","50.43","REGINA RCS","4016699","2013-10-20","2013","10","20","","","M","-1.8","E","","M","","M","","M","","M","","M","","M","","","","M","","M"
"-104.67","50.43","REGINA RCS","4016699","2013-10-21","2013","10","21","","","M","","M","","M","","M","","M","","M","","M","2.1","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2013-10-22","2013","10","22","","1.6","","-2.6","","-0.5","","18.5","","0.0","","","M","","M","0.3","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2013-10-23","2013","10","23","","6.2","","-5.8","","0.2","","17.8","","0.0","","","M","","M","0.2","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2013-10-24","2013","10","24","","5.0","","-6.9","","-1.0","","19.0","","0.0","","","M","","M","0.0","","","","17","","32",""
"-104.67","50.43","REGINA RCS","4016699","2013-10-25","2013","10","25","","9.9","","-6.0","","2.0","","16.0","","0.0","","","M","","M","0.0","","","","33","","61",""
"-104.67","50.43","REGINA RCS","4016699","2013-10-26","2013","10","26","","14.6","","-10.0","","2.3","","15.7","","0.0","","","M","","M","0.0","","","","24","","39",""
"-104.67","50.43","REGINA RCS","4016699","2013-10-27","2013","10","27","","3.7","","-7.2","","-1.8","","19.8","","0.0","","","M","","M","0.0","","","","6","","43",""
"-104.67","50.43","REGINA RCS","4016699","2013-10-28","2013","10","28","","-2.9","","-12.3","","-7.6","","25.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2013-10-29","2013","10","29","","5.2","","-12.2","","-3.5","","21.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2013-10-30","2013","10","30","","7.6","","-6.0","","0.8","","17.2","","0.0","","","M","","M","0.0","","","","20","","32",""
"-104.67","50.43","REGINA RCS","4016699","2013-10-31","2013","10","31","","11.0","","-5.0","","3.0","","15.0","","0.0","","","M","","M","0.0","","","","30","","43",""
"-104.67","50.43","REGINA RCS","4016699","2013-11-01","2013","11","01","","9.7","","-4.0","","2.9","","15.1","","0.0","","","M","","M","0.7","","","","34","","44",""
"-104.67","50.43","REGINA RCS","4016699","2013-11-02","2013","11","02","","12.6","","-7.6","","2.5","","15.5","","0.0","","","M","","M","0.0","","","","13","","39",""
"-104.67","50.43","REGINA RCS","4016699","2013-11-03","2013","11","03","","6.3","","1.1","","3.7","","14.3","","0.0","","","M","","M","0.0","","","","12","","46",""
"-104.67","50.43","REGINA RCS","4016699","2013-11-04","2013","11","04","","1.1","","-8.4","","-3.7","","21.7","","0.0","","","M","","M","0.7","","","","30","","63",""
"-104.67","50.43","REGINA RCS","4016699","2013-11-05","2013","11","05","","-5.8","","-12.0","","-8.9","","26.9","","0.0","","","M","","M","0.0","","","","29","","41",""
"-104.67","50.43","REGINA RCS","4016699","2013-11-06","2013","11","06","","-0.5","","-18.5","","-9.5","","27.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2013-11-07","2013","11","07","","5.3","","-9.4","","-2.1","","20.1","","0.0","","","M","","M","0.0","","","","14","","32",""
"-104.67","50.43","REGINA RCS","4016699","2013-11-08","2013","11","08","","5.0","","-1.8","","1.6","","16.4","","0.0","","","M","","M","0.0","","","","30","","48",""
"-104.67","50.43","REGINA RCS","4016699","2013-11-09","2013","11","09","","-1.2","","-6.0","","-3.6","","21.6","","0.0","","","M","","M","0.0","","","","32","","54",""
"-104.67","50.43","REGINA RCS","4016699","2013-11-10","2013","11","10","","-2.3","","-19.5","","-10.9","","28.9","","0.0","","","M","","M","0.0","","","","2","","43",""
"-104.67","50.43","REGINA RCS","4016699","2013-11-11","2013","11","11","","-2.8","","-21.4","","-12.1","","30.1","","0.0","","","M","","M","0.2","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2013-11-12","2013","11","12","","9.7","","-12.4","","-1.4","","19.4","","0.0","","","M","","M","0.0","","","","19","","33",""
"-104.67","50.43","REGINA RCS","4016699","2013-11-13","2013","11","13","","9.4","","-2.4","","3.5","","14.5","","0.0","","","M","","M","2.0","","","","29","","35",""
"-104.67","50.43","REGINA RCS","4016699","2013-11-14","2013","11","14","","1.8","","-1.9","","-0.1","","18.1","","0.0","","","M","","M","0.7","","","","30","","37",""
"-104.67","50.43","REGINA RCS","4016699","2013-11-15","2013","11","15","","5.3","","-4.3","","0.5","","17.5","","0.0","","","M","","M","2.0","","","","26","","41",""
"-104.67","50.43","REGINA RCS","4016699","2013-11-16","2013","11","16","","0.3","","-6.2","","-3.0","","21.0","","0.0","","","M","","M","2.4","","","","6","","52",""
"-104.67","50.43","REGINA RCS","4016699","2013-11-17","2013","11","17","","-6.2","","-14.5","","-10.4","","28.4","","0.0","","0.0","","","M","1.7","","5","","7","","37",""
"-104.67","50.43","REGINA RCS","4016699","2013-11-18","2013","11","18","","-3.1","","-17.9","","-10.5","","28.5","","0.0","","","M","","M","0.2","","6","","14","","44",""
"-104.67","50.43","REGINA RCS","4016699","2013-11-19","2013","11","19","","-4.3","","-14.0","","-9.2","","27.2","","0.0","","","M","","M","0.0","","5","","29","","48",""
