"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-104.67","50.43","REGINA RCS","4016699","2014-02-20","2014","02","20","","-12.9","","-25.7","","-19.3","","37.3","","0.0","","","M","","M","0.2","","19","","4","","41",""
"-104.67","50.43","REGINA RCS","4016699","2014-02-21","2014","02","21","","-18.1","","-30.5","","-24.3","","42.3","","0.0","","","M","","M","0.0","","19","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2014-02-22","2014","02","22","","-13.8","","-28.5","","-21.2","","39.2","","0.0","","","M","","M","0.0","","18","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2014-02-23","2014","02","23","","-20.7","","-32.5","","-26.6","","44.6","","0.0","","","M","","M","0.0","","18","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2014-02-24","2014","02","24","","-21.9","","-35.6","","-28.8","","46.8","","0.0","","","M","","M","0.2","","18","","28","","37",""
"-104.67","50.43","REGINA RCS","4016699","2014-02-25","2014","02","25","","-21.5","","-32.6","","-27.1","","45.1","","0.0","","","M","","M","0.0","","18","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2014-02-26","2014","02","26","","-14.6","","-29.6","","-22.1","","40.1","","0.0","","","M","","M","0.0","","18","","33","","46",""
"-104.67","50.43","REGINA RCS","4016699","2014-02-27","2014","02","27","","-16.1","","-30.4","","-23.3","","41.3","","0.0","","","M","","M","0.0","","18","","16","","35",""
"-104.67","50.43","REGINA RCS","4016699","2014-02-28","2014","02","28","","-18.4","","-32.7","","-25.6","","43.6","","0.0","","","M","","M","0.0","","18","","34","","56",""
"-104.67","50.43","REGINA RCS","4016699","2014-03-01","2014","03","01","","-27.5","","-38.8","","-33.2","","51.2","","0.0","","","M","","M","0.0","","18","","30","","35",""
"-104.67","50.43","REGINA RCS","4016699","2014-03-02","2014","03","02","","-22.9","","-35.9","","-29.4","","47.4","","0.0","","","M","","M","0.0","","18","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2014-03-03","2014","03","03","","-15.9","","-26.7","","-21.3","","39.3","","0.0","","","M","","M","1.1","","18","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2014-03-04","2014","03","04","","-13.9","","-19.1","","-16.5","","34.5","","0.0","","","M","","M","0.2","","18","","13","","39",""
"-104.67","50.43","REGINA RCS","4016699","2014-03-05","2014","03","05","","-7.9","","-14.1","","-11.0","","29.0","","0.0","","","M","","M","6.3","","18","","14","","32",""
"-104.67","50.43","REGINA RCS","4016699","2014-03-06","2014","03","06","","-10.9","","-22.7","","-16.8","","34.8","","0.0","","","M","","M","3.7","","25","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2014-03-07","2014","03","07","","-16.2","","-30.1","","-23.2","","41.2","","0.0","","","M","","M","0.2","","31","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2014-03-08","2014","03","08","","1.6","","-19.4","","-8.9","","26.9","","0.0","","","M","","M","0.0","","30","","24","","33",""
"-104.67","50.43","REGINA RCS","4016699","2014-03-09","2014","03","09","","3.0","","-7.3","","-2.2","","20.2","","0.0","","","M","","M","0.0","","29","","25","","33",""
"-104.67","50.43","REGINA RCS","4016699","2014-03-10","2014","03","10","","1.7","","-10.1","","-4.2","","22.2","","0.0","","","M","","M","0.0","","25","","30","","35",""
"-104.67","50.43","REGINA RCS","4016699","2014-03-11","2014","03","11","","-0.7","","-14.1","","-7.4","","25.4","","0.0","","","M","","M","0.0","","22","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2014-03-12","2014","03","12","","2.1","","-14.4","","-6.2","","24.2","","0.0","","","M","","M","0.0","","22","","28","","43",""
"-104.67","50.43","REGINA RCS","4016699","2014-03-13","2014","03","13","","2.0","","-3.4","","-0.7","","18.7","","0.0","","","M","","M","0.0","","22","","32","","54",""
"-104.67","50.43","REGINA RCS","4016699","2014-03-14","2014","03","14","","0.5","","-7.8","","-3.7","","21.7","","0.0","","","M","","M","0.0","","19","","31","","46",""
"-104.67","50.43","REGINA RCS","4016699","2014-03-15","2014","03","15","","-6.4","","-12.4","","-9.4","","27.4","","0.0","","","M","","M","0.0","","19","","13","","43",""
"-104.67","50.43","REGINA RCS","4016699","2014-03-16","2014","03","16","","3.0","","-6.6","","-1.8","","19.8","","0.0","","","M","","M","0.0","","19","","14","","46",""
"-104.67","50.43","REGINA RCS","4016699","2014-03-17","2014","03","17","","2.1","","-6.7","","-2.3","","20.3","","0.0","","","M","","M","0.0","","16","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2014-03-18","2014","03","18","","0.7","","-5.7","","-2.5","","20.5","","0.0","","","M","","M","0.0","","15","","34","","50",""
"-104.67","50.43","REGINA RCS","4016699","2014-03-19","2014","03","19","","3.3","","-11.0","","-3.9","","21.9","","0.0","","","M","","M","0.0","","14","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2014-03-20","2014","03","20","","0.9","","-6.2","","-2.7","","20.7","","0.0","","","M","","M","2.3","","14","","1","","57",""
"-104.67","50.43","REGINA RCS","4016699","2014-03-21","2014","03","21","","-6.2","","-18.8","","-12.5","","30.5","","0.0","","","M","","M","0.0","","14","","2","","65",""
"-104.67","50.43","REGINA RCS","4016699","2014-03-22","2014","03","22","","-10.8","","-24.5","","-17.7","","35.7","","0.0","","","M","","M","0.0","","14","","34","","32",""
"-104.67","50.43","REGINA RCS","4016699","2014-03-23","2014","03","23","","-9.2","","-21.9","","-15.6","","33.6","","0.0","","","M","","M","0.0","","14","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2014-03-24","2014","03","24","","-10.6","","-18.8","","-14.7","","32.7","","0.0","","","M","","M","0.0","","14","","32","","50",""
"-104.67","50.43","REGINA RCS","4016699","2014-03-25","2014","03","25","","-7.1","","-21.9","","-14.5","","32.5","","0.0","","","M","","M","0.0","","13","","11","","33",""
"-104.67","50.43","REGINA RCS","4016699","2014-03-26","2014","03","26","","-3.6","","-8.8","","-6.2","","24.2","","0.0","","","M","","M","0.0","","13","","7","","41",""
"-104.67","50.43","REGINA RCS","4016699","2014-03-27","2014","03","27","","-6.0","","-16.0","","-11.0","","29.0","","0.0","","","M","","M","0.0","","13","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2014-03-28","2014","03","28","","-3.9","","-18.5","","-11.2","","29.2","","0.0","","","M","","M","0.0","","13","","14","","35",""
"-104.67","50.43","REGINA RCS","4016699","2014-03-29","2014","03","29","","5.3","","-9.9","","-2.3","","20.3","","0.0","","","M","","M","0.0","","13","","14","","41",""
"-104.67","50.43","REGINA RCS","4016699","2014-03-30","2014","03","30","","-1.9","","-12.0","","-7.0","","25.0","","0.0","","","M","","M","0.0","","12","","4","","43",""
"-104.67","50.43","REGINA RCS","4016699","2014-03-31","2014","03","31","","-9.1","","-17.7","","-13.4","","31.4","","0.0","","","M","","M","0.0","","12","","5","","37",""
"-104.67","50.43","REGINA RCS","4016699","2014-04-01","2014","04","01","","-3.0","","-14.0","","-8.5","","26.5","","0.0","","","M","","M","0.0","","12","","13","","32",""
"-104.67","50.43","REGINA RCS","4016699","2014-04-02","2014","04","02","","0.8","","-12.6","","-5.9","","23.9","","0.0","","","M","","M","0.0","","11","","13","","37",""
"-104.67","50.43","REGINA RCS","4016699","2014-04-03","2014","04","03","","-1.0","","-7.0","","-4.0","","22.0","","0.0","","","M","","M","0.6","","11","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2014-04-04","2014","04","04","","4.0","","-7.5","","-1.8","","19.8","","0.0","","","M","","M","0.0","","12","","14","","54",""
"-104.67","50.43","REGINA RCS","4016699","2014-04-05","2014","04","05","","7.3","","-6.7","","0.3","","17.7","","0.0","","","M","","M","0.0","","4","","9","","32",""
"-104.67","50.43","REGINA RCS","4016699","2014-04-06","2014","04","06","","7.7","","-4.9","","1.4","","16.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2014-04-07","2014","04","07","","9.2","","-1.3","","4.0","","14.0","","0.0","","","M","","M","0.0","","0","T","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2014-04-08","2014","04","08","","15.6","","-1.6","","7.0","","11.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2014-04-09","2014","04","09","","10.6","","0.5","","5.6","","12.4","","0.0","","","M","","M","0.0","","","","32","","67",""
"-104.67","50.43","REGINA RCS","4016699","2014-04-10","2014","04","10","","10.7","","-0.3","","5.2","","12.8","","0.0","","","M","","M","0.0","","","","29","","50",""
"-104.67","50.43","REGINA RCS","4016699","2014-04-11","2014","04","11","","9.2","","-4.0","","2.6","","15.4","","0.0","","","M","","M","5.8","","","","12","","44",""
"-104.67","50.43","REGINA RCS","4016699","2014-04-12","2014","04","12","","3.9","","-4.6","","-0.4","","18.4","","0.0","","","M","","M","0.2","","","","33","","63",""
"-104.67","50.43","REGINA RCS","4016699","2014-04-13","2014","04","13","","1.1","","-8.7","","-3.8","","21.8","","0.0","","","M","","M","0.2","","","","1","","37",""
"-104.67","50.43","REGINA RCS","4016699","2014-04-14","2014","04","14","","-0.2","","-11.6","","-5.9","","23.9","","0.0","","","M","","M","0.0","","","","14","","39",""
"-104.67","50.43","REGINA RCS","4016699","2014-04-15","2014","04","15","","4.3","","-4.3","","0.0","","18.0","","0.0","","","M","","M","0.0","","","","11","","56",""
"-104.67","50.43","REGINA RCS","4016699","2014-04-16","2014","04","16","","-0.4","","-6.4","","-3.4","","21.4","","0.0","","","M","","M","0.0","","","","9","","43",""
"-104.67","50.43","REGINA RCS","4016699","2014-04-17","2014","04","17","","6.0","","-5.5","","0.3","","17.7","","0.0","","","M","","M","0.0","","","","13","","56",""
"-104.67","50.43","REGINA RCS","4016699","2014-04-18","2014","04","18","","3.7","","0.0","","1.9","","16.1","","0.0","","","M","","M","6.1","","","","12","","70",""
"-104.67","50.43","REGINA RCS","4016699","2014-04-19","2014","04","19","","5.2","","-2.1","","1.6","","16.4","","0.0","","","M","","M","0.2","","","","32","","54",""
"-104.67","50.43","REGINA RCS","4016699","2014-04-20","2014","04","20","","12.3","","-2.8","","4.8","","13.2","","0.0","","","M","","M","0.9","","","","34","","44",""
"-104.67","50.43","REGINA RCS","4016699","2014-04-21","2014","04","21","","13.4","","0.3","","6.9","","11.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2014-04-22","2014","04","22","","20.3","","1.9","","11.1","","6.9","","0.0","","","M","","M","0.0","","","","13","","61",""
"-104.67","50.43","REGINA RCS","4016699","2014-04-23","2014","04","23","","10.5","","6.0","","8.3","","9.7","","0.0","","","M","","M","20.2","","","","13","","61",""
"-104.67","50.43","REGINA RCS","4016699","2014-04-24","2014","04","24","","12.5","","0.6","","6.6","","11.4","","0.0","","","M","","M","1.1","","","","32","","41",""
"-104.67","50.43","REGINA RCS","4016699","2014-04-25","2014","04","25","","13.1","","-2.2","","5.5","","12.5","","0.0","","","M","","M","0.2","","","","13","","32",""
"-104.67","50.43","REGINA RCS","4016699","2014-04-26","2014","04","26","","12.7","","1.9","","7.3","","10.7","","0.0","","","M","","M","2.7","","","","10","","63",""
"-104.67","50.43","REGINA RCS","4016699","2014-04-27","2014","04","27","","4.7","","0.1","","2.4","","15.6","","0.0","","","M","","M","8.2","","","","10","","54",""
"-104.67","50.43","REGINA RCS","4016699","2014-04-28","2014","04","28","","3.8","","0.2","","2.0","","16.0","","0.0","","","M","","M","11.7","","4","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2014-04-29","2014","04","29","","8.8","","0.3","","4.6","","13.4","","0.0","","","M","","M","4.3","","1","","34","","46",""
"-104.67","50.43","REGINA RCS","4016699","2014-04-30","2014","04","30","","14.4","","0.0","","7.2","","10.8","","0.0","","","M","","M","0.0","","0","T","35","","59",""
"-104.67","50.43","REGINA RCS","4016699","2014-05-01","2014","05","01","","21.8","","-2.3","","9.8","","8.2","","0.0","","","M","","M","0.0","","","","36","","57",""
"-104.67","50.43","REGINA RCS","4016699","2014-05-02","2014","05","02","","15.2","","1.2","","8.2","","9.8","","0.0","","","M","","M","1.8","","","","33","","57",""
"-104.67","50.43","REGINA RCS","4016699","2014-05-03","2014","05","03","","5.5","","-1.1","","2.2","","15.8","","0.0","","","M","","M","0.0","","","","34","","46",""
"-104.67","50.43","REGINA RCS","4016699","2014-05-04","2014","05","04","","7.0","","0.0","","3.5","","14.5","","0.0","","","M","","M","0.0","","","","16","","33",""
"-104.67","50.43","REGINA RCS","4016699","2014-05-05","2014","05","05","","14.1","","1.3","","7.7","","10.3","","0.0","","","M","","M","0.0","","","","16","","32",""
"-104.67","50.43","REGINA RCS","4016699","2014-05-06","2014","05","06","","12.3","","0.9","","6.6","","11.4","","0.0","","","M","","M","0.0","","","","35","","54",""
"-104.67","50.43","REGINA RCS","4016699","2014-05-07","2014","05","07","","9.6","","-3.9","","2.9","","15.1","","0.0","","","M","","M","0.0","","","","31","","41",""
"-104.67","50.43","REGINA RCS","4016699","2014-05-08","2014","05","08","","14.7","","-5.3","","4.7","","13.3","","0.0","","","M","","M","0.0","","","","16","","35",""
"-104.67","50.43","REGINA RCS","4016699","2014-05-09","2014","05","09","","22.2","","-0.6","","10.8","","7.2","","0.0","","","M","","M","0.0","","","","29","","61",""
"-104.67","50.43","REGINA RCS","4016699","2014-05-10","2014","05","10","","12.4","","2.7","","7.6","","10.4","","0.0","","","M","","M","0.2","","","","36","","50",""
"-104.67","50.43","REGINA RCS","4016699","2014-05-11","2014","05","11","","13.3","","-1.1","","6.1","","11.9","","0.0","","","M","","M","0.0","","","","33","","44",""
"-104.67","50.43","REGINA RCS","4016699","2014-05-12","2014","05","12","","13.5","","-5.0","","4.3","","13.7","","0.0","","","M","","M","0.0","","","","32","","52",""
"-104.67","50.43","REGINA RCS","4016699","2014-05-13","2014","05","13","","12.8","","-5.1","","3.9","","14.1","","0.0","","","M","","M","0.0","","","","34","","63",""
"-104.67","50.43","REGINA RCS","4016699","2014-05-14","2014","05","14","","15.0","","-7.8","","3.6","","14.4","","0.0","","","M","","M","0.0","","","","35","","33",""
"-104.67","50.43","REGINA RCS","4016699","2014-05-15","2014","05","15","","19.3","","-1.4","","9.0","","9.0","","0.0","","","M","","M","0.4","","","","24","","44",""
"-104.67","50.43","REGINA RCS","4016699","2014-05-16","2014","05","16","","18.1","","4.2","","11.2","","6.8","","0.0","","","M","","M","0.2","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2014-05-17","2014","05","17","","19.4","","-0.2","","9.6","","8.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2014-05-18","2014","05","18","","22.2","","5.5","","13.9","","4.1","","0.0","","","M","","M","0.6","","","","11","","54",""
"-104.67","50.43","REGINA RCS","4016699","2014-05-19","2014","05","19","","10.8","","6.8","","8.8","","9.2","","0.0","","","M","","M","9.7","","","","8","","50",""
"-104.67","50.43","REGINA RCS","4016699","2014-05-20","2014","05","20","","17.2","","5.6","","11.4","","6.6","","0.0","","","M","","M","0.0","","","","35","","35",""
"-104.67","50.43","REGINA RCS","4016699","2014-05-21","2014","05","21","","24.0","","2.8","","13.4","","4.6","","0.0","","","M","","M","0.0","","","","15","","37",""
"-104.67","50.43","REGINA RCS","4016699","2014-05-22","2014","05","22","","29.3","","8.0","","18.7","","0.0","","0.7","","","M","","M","0.0","","","","23","","50",""
"-104.67","50.43","REGINA RCS","4016699","2014-05-23","2014","05","23","","32.8","","10.1","","21.5","","0.0","","3.5","","","M","","M","0.0","","","","20","","44",""
"-104.67","50.43","REGINA RCS","4016699","2014-05-24","2014","05","24","","29.2","","10.2","","19.7","","0.0","","1.7","","","M","","M","0.0","","","","30","","39",""
"-104.67","50.43","REGINA RCS","4016699","2014-05-25","2014","05","25","","23.6","","11.1","","17.4","","0.6","","0.0","","","M","","M","0.0","","","","13","","33",""
"-104.67","50.43","REGINA RCS","4016699","2014-05-26","2014","05","26","","25.0","","11.5","","18.3","","0.0","","0.3","","","M","","M","6.8","","","","14","","52",""
"-104.67","50.43","REGINA RCS","4016699","2014-05-27","2014","05","27","","23.6","","10.7","","17.2","","0.8","","0.0","","","M","","M","0.0","","","","32","","44",""
"-104.67","50.43","REGINA RCS","4016699","2014-05-28","2014","05","28","","27.6","","10.2","","18.9","","0.0","","0.9","","","M","","M","0.0","","","","13","","65",""
"-104.67","50.43","REGINA RCS","4016699","2014-05-29","2014","05","29","","21.9","","8.0","","15.0","","3.0","","0.0","","","M","","M","4.6","","","","13","","59",""
"-104.67","50.43","REGINA RCS","4016699","2014-05-30","2014","05","30","","24.0","","5.0","","14.5","","3.5","","0.0","","","M","","M","0.0","","","","27","","52",""
"-104.67","50.43","REGINA RCS","4016699","2014-05-31","2014","05","31","","25.4","","5.9","","15.7","","2.3","","0.0","","","M","","M","12.9","","","","18","","44",""
"-104.67","50.43","REGINA RCS","4016699","2014-06-01","2014","06","01","","14.4","","10.1","","12.3","","5.7","","0.0","","","M","","M","6.7","","","","7","","44",""
"-104.67","50.43","REGINA RCS","4016699","2014-06-02","2014","06","02","","19.2","","9.0","","14.1","","3.9","","0.0","","","M","","M","0.2","","","","","","<31",""
"-104.67","50.43","REGINA RCS","4016699","2014-06-03","2014","06","03","","24.1","","7.0","","15.6","","2.4","","0.0","","","M","","M","0.0","","","","27","","37",""
"-104.67","50.43","REGINA RCS","4016699","2014-06-04","2014","06","04","","22.5","","12.1","","17.3","","0.7","","0.0","","","M","","M","6.7","","","","32","","48",""
"-104.67","50.43","REGINA RCS","4016699","2014-06-05","2014","06","05","","20.2","","6.0","","13.1","","4.9","","0.0","","","M","","M","0.2","","","","27","","69",""
"-104.67","50.43","REGINA RCS","4016699","2014-06-06","2014","06","06","","15.9","","1.1","","8.5","","9.5","","0.0","","","M","","M","0.0","","","","29","","46",""
"-104.67","50.43","REGINA RCS","4016699","2014-06-07","2014","06","07","","20.3","","1.8","","11.1","","6.9","","0.0","","","M","","M","0.0","","","","24","","56",""
