"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-104.67","50.43","REGINA RCS","4016699","2019-01-01 14:00","2019","01","01","14:00","-11.8","","-16.0","","71","","18","","26","","","","94.06","","","","-21","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-01 15:00","2019","01","01","15:00","-10.8","","-13.9","","77","","19","","23","","","","93.90","","","","-19","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-01 16:00","2019","01","01","16:00","-8.8","","-10.8","","85","","22","","22","","","","93.80","","","","-17","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-01 17:00","2019","01","01","17:00","-7.5","","-9.7","","84","","24","","21","","","","93.72","","","","-15","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-01 18:00","2019","01","01","18:00","-5.3","","-7.9","","82","","26","","28","","","","93.66","","","","-13","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-01 19:00","2019","01","01","19:00","-3.8","","-6.2","","84","","28","","28","","","","93.62","","","","-11","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-01 20:00","2019","01","01","20:00","-2.6","","-5.3","","81","","29","","32","","","","93.61","","","","-10","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-01 21:00","2019","01","01","21:00","-3.1","","-6.0","","80","","29","","32","","","","93.58","","","","-11","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-01 22:00","2019","01","01","22:00","-6.0","","-8.6","","82","","28","","26","","","","93.56","","","","-14","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-01 23:00","2019","01","01","23:00","-5.7","","-8.3","","82","","28","","30","","","","93.51","","","","-14","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-02 00:00","2019","01","02","00:00","-4.8","","-7.2","","83","","29","","29","","","","93.52","","","","-13","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-02 01:00","2019","01","02","01:00","-5.6","","-8.2","","82","","29","","23","","","","93.56","","","","-13","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-02 02:00","2019","01","02","02:00","-6.9","","-9.6","","81","","28","","14","","","","93.61","","","","-13","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-02 03:00","2019","01","02","03:00","-9.4","","-11.6","","84","","29","","20","","","","93.66","","","","-17","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-02 04:00","2019","01","02","04:00","-10.1","","-12.6","","82","","28","","20","","","","93.69","","","","-18","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-02 05:00","2019","01","02","05:00","-10.0","","-12.3","","84","","28","","20","","","","93.68","","","","-18","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-02 06:00","2019","01","02","06:00","-11.9","","-13.9","","85","","30","","18","","","","93.68","","","","-20","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-02 07:00","2019","01","02","07:00","-13.1","","-15.0","","86","","28","","5","","","","93.71","","","","-16","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-02 08:00","2019","01","02","08:00","-14.7","","-17.0","","82","","26","","10","","","","93.71","","","","-21","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-02 09:00","2019","01","02","09:00","-14.1","","-16.4","","82","","27","","10","","","","93.76","","","","-20","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-02 10:00","2019","01","02","10:00","-12.9","","-15.0","","84","","24","","6","","","","93.73","","","","-17","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-02 11:00","2019","01","02","11:00","-9.8","","-11.8","","86","","20","","6","","","","93.68","","","","-13","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-02 12:00","2019","01","02","12:00","-4.5","","-6.0","","89","","23","","11","","","","93.62","","","","-9","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-02 13:00","2019","01","02","13:00","-3.2","","-6.2","","80","","19","","6","","","","93.53","","","","-6","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-02 14:00","2019","01","02","14:00","-1.9","","-5.2","","78","","20","","12","","","","93.46","","","","-6","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-02 15:00","2019","01","02","15:00","-1.6","","-4.5","","80","","19","","8","","","","93.47","","","","-5","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-02 16:00","2019","01","02","16:00","-1.1","","-3.9","","82","","21","","10","","","","93.38","","","","-5","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-02 17:00","2019","01","02","17:00","2.3","","-1.3","","77","","25","","20","","","","93.33","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-02 18:00","2019","01","02","18:00","2.6","","-1.5","","74","","24","","32","","","","93.29","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-02 19:00","2019","01","02","19:00","2.2","","-1.6","","76","","25","","34","","","","93.25","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-02 20:00","2019","01","02","20:00","2.9","","-1.5","","73","","25","","36","","","","93.24","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-02 21:00","2019","01","02","21:00","2.4","","-1.6","","75","","26","","28","","","","93.25","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-02 22:00","2019","01","02","22:00","2.3","","-1.6","","76","","25","","24","","","","93.19","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-02 23:00","2019","01","02","23:00","1.1","","-2.1","","79","","25","","18","","","","93.19","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-03 00:00","2019","01","03","00:00","0.2","","-2.5","","82","","26","","15","","","","93.18","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-03 01:00","2019","01","03","01:00","-1.7","","-3.7","","86","","25","","16","","","","93.17","","","","-7","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-03 02:00","2019","01","03","02:00","-1.5","","-3.8","","84","","26","","17","","","","93.16","","","","-7","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-03 03:00","2019","01","03","03:00","-3.1","","-5.2","","86","","25","","12","","","","93.21","","","","-8","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-03 04:00","2019","01","03","04:00","-4.8","","-6.6","","87","","27","","15","","","","93.21","","","","-10","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-03 05:00","2019","01","03","05:00","-5.1","","-6.6","","89","","27","","2","","","","93.21","","","","-6","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-03 06:00","2019","01","03","06:00","-4.3","","-5.9","","89","","28","","5","","","","93.21","","","","-6","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-03 07:00","2019","01","03","07:00","-5.3","","-6.8","","89","","6","","2","","","","93.20","","","","-6","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-03 08:00","2019","01","03","08:00","-5.2","","-6.8","","89","","19","","9","","","","93.23","","","","-9","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-03 09:00","2019","01","03","09:00","-6.2","","-8.1","","87","","22","","6","","","","93.24","","","","-9","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-03 10:00","2019","01","03","10:00","-5.8","","-7.4","","89","","21","","9","","","","93.28","","","","-10","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-03 11:00","2019","01","03","11:00","-5.9","","-8.1","","84","","24","","14","","","","93.30","","","","-11","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-03 12:00","2019","01","03","12:00","-0.6","","-4.3","","76","","26","","10","","","","93.33","","","","-4","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-03 13:00","2019","01","03","13:00","0.6","","-3.2","","76","","27","","16","","","","93.31","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-03 14:00","2019","01","03","14:00","0.3","","-3.3","","77","","29","","16","","","","93.30","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-03 15:00","2019","01","03","15:00","0.9","","-3.1","","75","","29","","15","","","","93.34","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-03 16:00","2019","01","03","16:00","0.5","","-3.8","","73","","27","","9","","","","93.33","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-03 17:00","2019","01","03","17:00","-3.5","","-6.3","","81","","24","","12","","","","93.37","","","","-8","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-03 18:00","2019","01","03","18:00","-4.3","","-5.9","","89","","24","","2","","","","93.45","","","","-5","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-03 19:00","2019","01","03","19:00","-4.8","","-6.1","","90","","3","","3","","","","93.42","","","","-6","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-03 20:00","2019","01","03","20:00","-7.5","","-8.9","","89","","22","","9","","","","93.48","","","","-12","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-03 21:00","2019","01","03","21:00","-7.5","","-9.1","","88","","15","","2","","","","93.44","","","","-9","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-03 22:00","2019","01","03","22:00","-9.1","","-11.1","","86","","13","","7","","","","93.37","","","","-13","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-03 23:00","2019","01","03","23:00","-9.1","","-10.8","","88","","12","","8","","","","93.37","","","","-13","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-04 00:00","2019","01","04","00:00","-9.5","","-11.5","","86","","12","","11","","","","93.34","","","","-15","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-04 01:00","2019","01","04","01:00","-10.0","","-11.9","","86","","10","","12","","","","93.31","","","","-16","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-04 02:00","2019","01","04","02:00","-9.6","","-11.4","","87","","10","","10","","","","93.32","","","","-15","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-04 03:00","2019","01","04","03:00","-10.2","","-12.1","","86","","12","","9","","","","93.39","","","","-15","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-04 04:00","2019","01","04","04:00","-9.5","","-11.3","","87","","3","","10","","","","93.45","","","","-15","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-04 05:00","2019","01","04","05:00","-10.0","","-12.1","","85","","9","","7","","","","93.42","","","","-14","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-04 06:00","2019","01","04","06:00","-9.6","","-11.5","","86","","","","0","","","","93.45","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-04 07:00","2019","01","04","07:00","-11.7","","-13.8","","85","","19","","3","","","","93.48","","","","-14","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-04 08:00","2019","01","04","08:00","-10.1","","-12.1","","85","","11","","2","","","","93.52","","","","-11","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-04 09:00","2019","01","04","09:00","-8.9","","-10.7","","86","","14","","3","","","","93.49","","","","-11","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-04 10:00","2019","01","04","10:00","-7.5","","-9.2","","88","","9","","4","","","","93.50","","","","-10","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-04 11:00","2019","01","04","11:00","-7.4","","-9.1","","88","","14","","7","","","","93.49","","","","-11","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-04 12:00","2019","01","04","12:00","-6.3","","-8.0","","88","","13","","9","","","","93.40","","","","-11","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-04 13:00","2019","01","04","13:00","-5.8","","-7.5","","88","","13","","8","","","","93.30","","","","-10","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-04 14:00","2019","01","04","14:00","-3.7","","-5.2","","89","","13","","12","","","","93.20","","","","-8","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-04 15:00","2019","01","04","15:00","-2.7","","-4.1","","90","","15","","6","","","","93.15","","","","-5","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-04 16:00","2019","01","04","16:00","-1.7","","-3.4","","88","","18","","12","","","","93.15","","","","-6","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-04 17:00","2019","01","04","17:00","1.5","","-2.5","","75","","25","","22","","","","93.13","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-04 18:00","2019","01","04","18:00","0.4","","-3.1","","78","","25","","20","","","","93.15","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-04 19:00","2019","01","04","19:00","-2.1","","-4.8","","82","","25","","14","","","","93.19","","","","-7","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-04 20:00","2019","01","04","20:00","-4.1","","-6.0","","87","","29","","14","","","","93.26","","","","-9","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-04 21:00","2019","01","04","21:00","-6.4","","-8.3","","87","","32","","15","","","","93.39","","","","-12","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-04 22:00","2019","01","04","22:00","-8.3","","-9.8","","89","","33","","19","","","","93.46","","","","-16","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-04 23:00","2019","01","04","23:00","-6.2","","-7.7","","89","","34","","15","","","","93.58","","","","-12","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-05 00:00","2019","01","05","00:00","-5.0","","-6.5","","89","","31","","9","","","","93.68","","","","-9","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-05 01:00","2019","01","05","01:00","-5.0","","-6.5","","89","","33","","10","","","","93.80","","","","-9","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-05 02:00","2019","01","05","02:00","-7.9","","-9.6","","87","","31","","9","","","","93.97","","","","-12","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-05 03:00","2019","01","05","03:00","-6.3","","-7.9","","88","","31","","11","","","","94.11","","","","-11","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-05 04:00","2019","01","05","04:00","-5.9","","-7.4","","89","","35","","10","","","","94.22","","","","-10","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-05 05:00","2019","01","05","05:00","-5.5","","-7.0","","89","","1","","7","","","","94.29","","","","-9","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-05 06:00","2019","01","05","06:00","-5.4","","-7.0","","89","","32","","3","","","","94.36","","","","-7","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-05 07:00","2019","01","05","07:00","-5.4","","-7.0","","89","","34","","3","","","","94.45","","","","-7","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-05 08:00","2019","01","05","08:00","-5.1","","-6.7","","89","","29","","1","","","","94.55","","","","-6","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-05 09:00","2019","01","05","09:00","-5.4","","-6.9","","89","","30","","3","","","","94.67","","","","-7","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-05 10:00","2019","01","05","10:00","-5.3","","-6.8","","89","","36","","3","","","","94.77","","","","-7","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-05 11:00","2019","01","05","11:00","-4.9","","-6.4","","89","","0","","1","","","","94.83","","","","-5","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-05 12:00","2019","01","05","12:00","-4.2","","-5.7","","89","","9","","1","","","","94.83","","","","-5","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-05 13:00","2019","01","05","13:00","-3.1","","-4.7","","89","","19","","9","","","","94.80","","","","-7","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-05 14:00","2019","01","05","14:00","-3.2","","-5.4","","85","","19","","8","","","","94.78","","","","-6","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-05 15:00","2019","01","05","15:00","-3.7","","-6.1","","84","","16","","4","","","","94.78","","","","-5","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-05 16:00","2019","01","05","16:00","-3.4","","-5.2","","87","","14","","6","","","","94.81","","","","-6","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-05 17:00","2019","01","05","17:00","-3.4","","-5.2","","88","","13","","12","","","","94.81","","","","-8","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-05 18:00","2019","01","05","18:00","-3.4","","-5.4","","86","","15","","18","","","","94.83","","","","-9","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-05 19:00","2019","01","05","19:00","-4.2","","-5.7","","90","","14","","19","","","","94.79","","","","-10","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-05 20:00","2019","01","05","20:00","-3.6","","-5.5","","87","","14","","21","","","","94.73","","","","-10","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-05 21:00","2019","01","05","21:00","-5.6","","-7.2","","89","","14","","30","","","","94.67","","","","-14","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-05 22:00","2019","01","05","22:00","-5.8","","-7.4","","88","","14","","31","","","","94.65","","","","-14","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-05 23:00","2019","01","05","23:00","-5.9","","-7.5","","88","","14","","30","","","","94.56","","","","-14","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-06 00:00","2019","01","06","00:00","-6.4","","-8.0","","88","","13","","36","","","","94.45","","","","-16","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-06 01:00","2019","01","06","01:00","-5.7","","-7.5","","88","","14","","35","","","","94.34","","","","-14","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-06 02:00","2019","01","06","02:00","-5.9","","-7.7","","87","","14","","35","","","","94.22","","","","-15","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-06 03:00","2019","01","06","03:00","-6.5","","-8.4","","86","","14","","38","","","","94.18","","","","-16","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-06 04:00","2019","01","06","04:00","-6.5","","-8.5","","86","","13","","40","","","","94.03","","","","-16","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-06 05:00","2019","01","06","05:00","-5.9","","-7.9","","86","","13","","44","","","","93.85","","","","-16","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-06 06:00","2019","01","06","06:00","-5.7","","-7.7","","86","","13","","46","","","","93.70","","","","-16","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-06 07:00","2019","01","06","07:00","-5.8","","-7.9","","85","","13","","49","","","","93.60","","","","-16","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-06 08:00","2019","01","06","08:00","-6.2","","-8.3","","85","","13","","46","","","","93.48","","","","-16","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-06 09:00","2019","01","06","09:00","-6.1","","-8.3","","85","","13","","41","","","","93.43","","","","-16","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-06 10:00","2019","01","06","10:00","-5.7","","-7.8","","85","","14","","44","","","","93.26","","","","-15","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-06 11:00","2019","01","06","11:00","-5.8","","-7.9","","85","","14","","43","","","","93.15","","","","-15","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-06 12:00","2019","01","06","12:00","-6.1","","-8.3","","84","","14","","41","","","","93.05","","","","-16","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-06 13:00","2019","01","06","13:00","-5.8","","-8.1","","84","","14","","37","","","","92.94","","","","-15","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-06 14:00","2019","01","06","14:00","-5.6","","-7.8","","85","","13","","43","","","","92.70","","","","-15","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-06 15:00","2019","01","06","15:00","-4.7","","-6.8","","85","","14","","36","","","","92.68","","","","-13","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-06 16:00","2019","01","06","16:00","-4.2","","-6.2","","86","","14","","30","","","","92.65","","","","-12","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-06 17:00","2019","01","06","17:00","-3.9","","-5.8","","87","","15","","32","","","","92.62","","","","-12","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-06 18:00","2019","01","06","18:00","-3.6","","-5.5","","87","","14","","30","","","","92.57","","","","-11","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-06 19:00","2019","01","06","19:00","-3.9","","-5.7","","88","","14","","24","","","","92.54","","","","-11","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-06 20:00","2019","01","06","20:00","-3.7","","-5.5","","88","","14","","19","","","","92.53","","","","-10","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-06 21:00","2019","01","06","21:00","-4.2","","-6.0","","87","","14","","17","","","","92.47","","","","-10","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-06 22:00","2019","01","06","22:00","-5.4","","-7.2","","87","","14","","14","","","","92.50","","","","-11","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-06 23:00","2019","01","06","23:00","-5.0","","-7.1","","85","","18","","18","","","","92.46","","","","-11","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-07 00:00","2019","01","07","00:00","-0.6","","-5.4","","70","","24","","28","","","","92.44","","","","-7","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-07 01:00","2019","01","07","01:00","-0.2","","-6.3","","63","","25","","32","","","","92.44","","","","-7","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-07 02:00","2019","01","07","02:00","-0.6","","-7.3","","61","","25","","29","","","","92.47","","","","-7","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-07 03:00","2019","01","07","03:00","-1.2","","-7.4","","62","","26","","32","","","","92.50","","","","-8","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-07 04:00","2019","01","07","04:00","-2.5","","-8.1","","65","","25","","28","","","","92.51","","","","-10","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-07 05:00","2019","01","07","05:00","-4.5","","-8.8","","72","","28","","29","","","","92.55","","","","-12","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-07 06:00","2019","01","07","06:00","-4.7","","-7.5","","81","","28","","27","","","","92.59","","","","-12","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-07 07:00","2019","01","07","07:00","-4.1","","-6.8","","81","","26","","23","","","","92.60","","","","-11","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-07 08:00","2019","01","07","08:00","-2.9","","-6.3","","78","","28","","34","","","","92.64","","","","-11","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-07 09:00","2019","01","07","09:00","-3.3","","-6.6","","78","","28","","36","","","","92.70","","","","-11","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-07 10:00","2019","01","07","10:00","-4.0","","-7.8","","75","","30","","42","","","","92.79","","","","-13","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-07 11:00","2019","01","07","11:00","-4.9","","-8.3","","77","","29","","48","","","","92.88","","","","-15","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-07 12:00","2019","01","07","12:00","-5.8","","-8.9","","78","","30","","48","","","","92.94","","","","-16","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-07 13:00","2019","01","07","13:00","-6.0","","-9.6","","75","","31","","47","","","","93.02","","","","-16","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-07 14:00","2019","01","07","14:00","-5.4","","-9.0","","76","","31","","36","","","","93.10","","","","-14","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-07 15:00","2019","01","07","15:00","-5.9","","-10.2","","71","","30","","51","","","","93.18","","","","-16","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-07 16:00","2019","01","07","16:00","-7.0","","-11.0","","73","","31","","41","","","","93.32","","","","-17","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-07 17:00","2019","01","07","17:00","-8.8","","-12.4","","75","","31","","48","","","","93.44","","","","-20","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-07 18:00","2019","01","07","18:00","-9.6","","-13.4","","74","","30","","41","","","","93.60","","","","-20","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-07 19:00","2019","01","07","19:00","-11.0","","-14.9","","72","","30","","49","","","","93.75","","","","-23","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-01-07 20:00","2019","01","07","20:00","-11.7","","-16.3","","69","","30","","48","","","","93.85","","","","-24","","NA"
