"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-104.67","50.43","REGINA RCS","4016699","2019-09-01 16:00","2019","09","01","16:00","20.9","","5.7","","37","","12","","11","","","","95.13","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-01 17:00","2019","09","01","17:00","21.1","","5.5","","36","","9","","11","","","","95.10","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-01 18:00","2019","09","01","18:00","20.5","","3.9","","33","","9","","9","","","","95.09","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-01 19:00","2019","09","01","19:00","18.5","","6.2","","45","","9","","9","","","","95.08","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-01 20:00","2019","09","01","20:00","15.3","","6.3","","55","","10","","9","","","","95.07","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-01 21:00","2019","09","01","21:00","13.8","","6.8","","63","","9","","12","","","","95.12","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-01 22:00","2019","09","01","22:00","12.4","","6.3","","66","","11","","12","","","","95.12","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-01 23:00","2019","09","01","23:00","12.2","","6.2","","67","","10","","14","","","","95.12","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-02 00:00","2019","09","02","00:00","11.9","","6.5","","69","","11","","14","","","","95.09","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-02 01:00","2019","09","02","01:00","11.3","","7.5","","77","","11","","18","","","","95.06","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-02 02:00","2019","09","02","02:00","11.2","","7.7","","79","","11","","18","","","","95.02","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-02 03:00","2019","09","02","03:00","11.5","","8.0","","79","","13","","25","","","","94.93","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-02 04:00","2019","09","02","04:00","11.4","","8.2","","81","","13","","27","","","","94.89","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-02 05:00","2019","09","02","05:00","11.8","","8.5","","80","","14","","24","","","","94.89","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-02 06:00","2019","09","02","06:00","11.6","","8.4","","81","","13","","31","","","","94.64","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-02 07:00","2019","09","02","07:00","11.6","","8.2","","80","","14","","27","","","","94.69","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-02 08:00","2019","09","02","08:00","11.2","","9.1","","87","","12","","17","","","","94.65","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-02 09:00","2019","09","02","09:00","11.8","","9.8","","88","","13","","35","","","","94.46","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-02 10:00","2019","09","02","10:00","12.7","","10.5","","87","","14","","30","","","","94.42","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-02 11:00","2019","09","02","11:00","13.8","","11.0","","83","","15","","32","","","","94.30","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-02 12:00","2019","09","02","12:00","14.3","","11.4","","83","","16","","33","","","","94.25","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-02 13:00","2019","09","02","13:00","15.0","","12.2","","83","","18","","24","","","","94.18","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-02 14:00","2019","09","02","14:00","15.1","","13.3","","89","","20","","11","","","","94.17","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-02 15:00","2019","09","02","15:00","15.5","","13.7","","89","","22","","16","","","","94.15","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-02 16:00","2019","09","02","16:00","18.4","","14.2","","77","","26","","17","","","","94.10","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-02 17:00","2019","09","02","17:00","19.8","","12.9","","65","","30","","16","","","","94.08","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-02 18:00","2019","09","02","18:00","19.2","","12.5","","65","","31","","33","","","","94.06","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-02 19:00","2019","09","02","19:00","17.5","","11.2","","66","","32","","22","","","","94.16","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-02 20:00","2019","09","02","20:00","14.4","","10.0","","75","","33","","12","","","","94.24","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-02 21:00","2019","09","02","21:00","12.7","","9.7","","82","","32","","11","","","","94.32","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-02 22:00","2019","09","02","22:00","13.8","","8.9","","72","","31","","22","","","","94.36","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-02 23:00","2019","09","02","23:00","13.5","","8.9","","73","","31","","26","","","","94.40","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-03 00:00","2019","09","03","00:00","12.6","","9.1","","79","","30","","22","","","","94.45","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-03 01:00","2019","09","03","01:00","12.1","","9.0","","82","","31","","24","","","","94.48","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-03 02:00","2019","09","03","02:00","11.3","","8.9","","85","","30","","24","","","","94.53","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-03 03:00","2019","09","03","03:00","10.8","","8.6","","86","","31","","20","","","","94.56","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-03 04:00","2019","09","03","04:00","10.7","","8.8","","88","","30","","18","","","","94.63","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-03 05:00","2019","09","03","05:00","11.2","","9.1","","87","","30","","21","","","","94.72","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-03 06:00","2019","09","03","06:00","10.8","","8.6","","87","","30","","22","","","","94.79","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-03 07:00","2019","09","03","07:00","11.0","","8.9","","87","","31","","19","","","","94.88","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-03 08:00","2019","09","03","08:00","10.9","","8.8","","87","","32","","20","","","","94.94","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-03 09:00","2019","09","03","09:00","11.0","","8.8","","86","","30","","21","","","","95.01","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-03 10:00","2019","09","03","10:00","11.5","","9.1","","85","","32","","20","","","","95.05","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-03 11:00","2019","09","03","11:00","14.4","","9.6","","73","","34","","22","","","","95.06","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-03 12:00","2019","09","03","12:00","15.5","","9.3","","67","","34","","19","","","","95.06","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-03 13:00","2019","09","03","13:00","17.2","","9.7","","61","","33","","14","","","","95.06","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-03 14:00","2019","09","03","14:00","18.7","","9.1","","53","","32","","14","","","","95.04","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-03 15:00","2019","09","03","15:00","19.8","","8.3","","47","","32","","17","","","","95.03","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-03 16:00","2019","09","03","16:00","20.3","","6.6","","41","","32","","11","","","","95.00","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-03 17:00","2019","09","03","17:00","21.0","","6.0","","38","","30","","12","","","","94.97","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-03 18:00","2019","09","03","18:00","21.1","","6.6","","39","","29","","5","","","","94.93","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-03 19:00","2019","09","03","19:00","19.6","","7.0","","44","","22","","4","","","","94.93","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-03 20:00","2019","09","03","20:00","15.1","","7.5","","60","","18","","9","","","","94.94","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-03 21:00","2019","09","03","21:00","15.1","","7.4","","60","","15","","13","","","","94.94","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-03 22:00","2019","09","03","22:00","12.9","","6.9","","67","","17","","13","","","","94.92","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-03 23:00","2019","09","03","23:00","12.8","","7.0","","68","","17","","16","","","","94.89","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-04 00:00","2019","09","04","00:00","11.4","","6.6","","73","","17","","16","","","","94.85","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-04 01:00","2019","09","04","01:00","11.0","","6.6","","74","","18","","16","","","","94.83","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-04 02:00","2019","09","04","02:00","11.3","","6.7","","73","","17","","16","","","","94.81","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-04 03:00","2019","09","04","03:00","10.7","","6.7","","76","","17","","15","","","","94.77","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-04 04:00","2019","09","04","04:00","10.8","","6.2","","73","","15","","14","","","","94.72","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-04 05:00","2019","09","04","05:00","10.2","","6.1","","76","","14","","13","","","","94.70","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-04 06:00","2019","09","04","06:00","9.9","","5.8","","76","","14","","16","","","","94.67","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-04 07:00","2019","09","04","07:00","10.4","","6.0","","74","","13","","18","","","","94.63","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-04 08:00","2019","09","04","08:00","12.3","","6.8","","69","","13","","18","","","","94.59","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-04 09:00","2019","09","04","09:00","15.6","","8.1","","61","","16","","14","","","","94.62","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-04 10:00","2019","09","04","10:00","19.8","","8.6","","48","","15","","17","","","","94.53","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-04 11:00","2019","09","04","11:00","21.1","","7.6","","42","","16","","22","","","","94.38","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-04 12:00","2019","09","04","12:00","22.3","","7.6","","39","","19","","22","","","","94.39","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-04 13:00","2019","09","04","13:00","20.2","","10.4","","53","","15","","19","","","","94.24","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-04 14:00","2019","09","04","14:00","21.1","","11.0","","52","","16","","19","","","","94.27","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-04 15:00","2019","09","04","15:00","23.9","","9.5","","40","","16","","16","","","","94.17","","25","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-04 16:00","2019","09","04","16:00","25.3","","9.3","","36","","15","","15","","","","94.16","","26","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-04 17:00","2019","09","04","17:00","24.1","","10.5","","42","","5","","13","","","","94.15","","26","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-04 18:00","2019","09","04","18:00","18.4","","12.8","","70","","2","","28","","","","94.30","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-04 19:00","2019","09","04","19:00","18.6","","11.7","","64","","3","","25","","","","94.31","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-04 20:00","2019","09","04","20:00","17.7","","10.8","","64","","6","","22","","","","94.30","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-04 21:00","2019","09","04","21:00","16.7","","11.0","","69","","7","","23","","","","94.33","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-04 22:00","2019","09","04","22:00","15.9","","10.6","","70","","10","","18","","","","94.31","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-04 23:00","2019","09","04","23:00","14.8","","10.7","","77","","10","","13","","","","94.35","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-05 00:00","2019","09","05","00:00","13.5","","10.4","","81","","9","","11","","","","94.39","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-05 01:00","2019","09","05","01:00","9.4","","7.2","","86","","29","","10","","","","94.48","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-05 02:00","2019","09","05","02:00","8.7","","6.9","","89","","30","","8","","","","94.55","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-05 03:00","2019","09","05","03:00","8.7","","7.2","","90","","34","","3","","","","94.57","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-05 04:00","2019","09","05","04:00","7.9","","6.5","","91","","2","","5","","","","94.60","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-05 05:00","2019","09","05","05:00","9.3","","7.9","","91","","6","","6","","","","94.67","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-05 06:00","2019","09","05","06:00","9.4","","7.9","","91","","7","","5","","","","94.72","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-05 07:00","2019","09","05","07:00","8.4","","6.8","","90","","36","","3","","","","94.80","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-05 08:00","2019","09","05","08:00","11.3","","9.9","","91","","22","","2","","","","94.83","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-05 09:00","2019","09","05","09:00","13.9","","11.1","","83","","30","","2","","","","94.91","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-05 10:00","2019","09","05","10:00","16.8","","12.3","","75","","30","","16","","","","95.01","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-05 11:00","2019","09","05","11:00","19.0","","12.6","","66","","33","","16","","","","95.03","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-05 12:00","2019","09","05","12:00","20.6","","12.7","","61","","34","","22","","","","95.06","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-05 13:00","2019","09","05","13:00","22.6","","11.3","","49","","33","","25","","","","95.08","","25","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-05 14:00","2019","09","05","14:00","23.5","","12.1","","49","","32","","24","","","","95.11","","26","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-05 15:00","2019","09","05","15:00","23.2","","10.6","","45","","31","","24","","","","95.12","","25","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-05 16:00","2019","09","05","16:00","23.2","","9.4","","42","","31","","31","","","","95.15","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-05 17:00","2019","09","05","17:00","22.5","","9.4","","43","","32","","30","","","","95.16","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-05 18:00","2019","09","05","18:00","21.8","","9.5","","46","","32","","21","","","","95.19","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-05 19:00","2019","09","05","19:00","19.9","","9.6","","52","","33","","15","","","","95.22","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-05 20:00","2019","09","05","20:00","15.9","","9.0","","64","","34","","10","","","","95.27","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-05 21:00","2019","09","05","21:00","13.6","","8.9","","73","","35","","11","","","","95.34","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-05 22:00","2019","09","05","22:00","10.8","","7.5","","80","","30","","8","","","","95.38","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-05 23:00","2019","09","05","23:00","8.4","","5.1","","79","","28","","9","","","","95.38","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-06 00:00","2019","09","06","00:00","6.6","","4.4","","86","","27","","8","","","","95.43","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-06 01:00","2019","09","06","01:00","6.7","","4.8","","88","","29","","6","","","","95.48","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-06 02:00","2019","09","06","02:00","5.1","","3.3","","88","","25","","9","","","","95.53","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-06 03:00","2019","09","06","03:00","4.9","","3.1","","88","","29","","7","","","","95.52","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-06 04:00","2019","09","06","04:00","5.4","","3.7","","89","","35","","5","","","","95.53","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-06 05:00","2019","09","06","05:00","3.4","","1.7","","89","","25","","7","","","","95.54","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-06 06:00","2019","09","06","06:00","3.0","","1.4","","89","","25","","7","","","","95.57","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-06 07:00","2019","09","06","07:00","3.8","","2.1","","89","","26","","6","","","","95.61","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-06 08:00","2019","09","06","08:00","7.9","","5.9","","87","","0","","1","","","","95.61","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-06 09:00","2019","09","06","09:00","13.6","","8.8","","73","","0","","1","","","","95.62","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-06 10:00","2019","09","06","10:00","17.5","","8.4","","55","","17","","3","","","","95.62","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-06 11:00","2019","09","06","11:00","19.8","","7.2","","44","","12","","3","","","","95.59","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-06 12:00","2019","09","06","12:00","20.2","","5.6","","38","","32","","4","","","","95.54","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-06 13:00","2019","09","06","13:00","20.2","","5.2","","37","","1","","7","","","","95.53","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-06 14:00","2019","09","06","14:00","20.2","","3.6","","33","","32","","4","","","","95.47","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-06 15:00","2019","09","06","15:00","20.2","","4.7","","36","","4","","6","","","","95.45","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-06 16:00","2019","09","06","16:00","20.3","","3.8","","34","","28","","3","","","","95.41","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-06 17:00","2019","09","06","17:00","20.2","","4.6","","36","","17","","6","","","","95.38","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-06 18:00","2019","09","06","18:00","19.8","","5.3","","39","","12","","3","","","","95.36","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-06 19:00","2019","09","06","19:00","17.8","","7.6","","51","","7","","5","","","","95.35","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-06 20:00","2019","09","06","20:00","16.7","","7.4","","54","","6","","6","","","","95.35","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-06 21:00","2019","09","06","21:00","15.9","","8.4","","61","","8","","13","","","","95.34","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-06 22:00","2019","09","06","22:00","16.0","","6.5","","53","","8","","20","","","","95.36","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-06 23:00","2019","09","06","23:00","15.2","","6.8","","57","","8","","17","","","","95.40","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-07 00:00","2019","09","07","00:00","14.7","","6.6","","58","","8","","17","","","","95.39","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-07 01:00","2019","09","07","01:00","14.8","","6.0","","56","","9","","17","","","","95.39","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-07 02:00","2019","09","07","02:00","14.5","","6.0","","57","","10","","20","","","","95.35","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-07 03:00","2019","09","07","03:00","13.8","","6.3","","61","","10","","20","","","","95.31","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-07 04:00","2019","09","07","04:00","12.9","","7.1","","68","","9","","21","","","","95.28","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-07 05:00","2019","09","07","05:00","12.4","","7.6","","72","","12","","17","","","","95.29","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-07 06:00","2019","09","07","06:00","12.0","","7.6","","75","","11","","15","","","","95.33","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-07 07:00","2019","09","07","07:00","11.7","","7.1","","73","","11","","17","","","","95.37","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-07 08:00","2019","09","07","08:00","11.6","","7.2","","74","","11","","18","","","","95.40","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-07 09:00","2019","09","07","09:00","12.3","","7.0","","70","","11","","16","","","","95.45","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-07 10:00","2019","09","07","10:00","13.5","","6.7","","64","","11","","18","","","","95.48","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-07 11:00","2019","09","07","11:00","14.0","","6.8","","62","","14","","16","","","","95.48","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-07 12:00","2019","09","07","12:00","15.0","","6.4","","56","","12","","16","","","","95.46","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-07 13:00","2019","09","07","13:00","16.0","","6.5","","53","","15","","11","","","","95.43","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-07 14:00","2019","09","07","14:00","16.7","","6.4","","51","","17","","10","","","","95.42","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-07 15:00","2019","09","07","15:00","18.2","","6.4","","46","","21","","13","","","","95.41","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-07 16:00","2019","09","07","16:00","17.9","","6.4","","47","","20","","12","","","","95.39","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-07 17:00","2019","09","07","17:00","17.3","","5.3","","45","","19","","10","","","","95.37","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-07 18:00","2019","09","07","18:00","16.7","","5.1","","46","","19","","9","","","","95.35","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-07 19:00","2019","09","07","19:00","14.9","","5.3","","53","","19","","8","","","","95.35","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-07 20:00","2019","09","07","20:00","9.9","","5.1","","72","","18","","14","","","","95.38","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-07 21:00","2019","09","07","21:00","9.1","","6.1","","82","","19","","15","","","","95.40","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-07 22:00","2019","09","07","22:00","7.6","","5.5","","87","","19","","14","","","","95.39","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-07 23:00","2019","09","07","23:00","7.4","","5.6","","88","","18","","13","","","","95.39","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-08 00:00","2019","09","08","00:00","7.3","","5.4","","87","","16","","12","","","","95.36","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-08 01:00","2019","09","08","01:00","7.5","","5.8","","89","","16","","12","","","","95.33","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-08 02:00","2019","09","08","02:00","7.1","","5.2","","88","","17","","14","","","","95.31","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-08 03:00","2019","09","08","03:00","5.5","","3.6","","87","","15","","10","","","","95.27","","","","","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-09-08 04:00","2019","09","08","04:00","4.7","","2.7","","87","","15","","10","","","","95.24","","","","","","NA"
