"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-104.67","50.43","REGINA RCS","4016699","2019-03-01 00:00","2019","03","01","00:00","-18.5","","-21.6","","77","","10","","12","","","","94.78","","","","-26","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-03-01 01:00","2019","03","01","01:00","-18.1","","-20.9","","79","","11","","8","","","","94.85","","","","-24","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-03-01 02:00","2019","03","01","02:00","-20.0","","-23.1","","77","","12","","10","","","","94.87","","","","-27","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-03-01 03:00","2019","03","01","03:00","-16.9","","-19.6","","80","","14","","13","","","","94.88","","","","-25","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-03-01 04:00","2019","03","01","04:00","-18.2","","-21.1","","78","","16","","14","","","","94.87","","","","-27","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-03-01 05:00","2019","03","01","05:00","-17.6","","-20.4","","79","","14","","14","","","","94.90","","","","-26","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-03-01 06:00","2019","03","01","06:00","-17.4","","-20.2","","79","","15","","12","","","","94.94","","","","-25","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-03-01 07:00","2019","03","01","07:00","-17.5","","-20.3","","79","","17","","10","","","","95.00","","","","-24","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-03-01 08:00","2019","03","01","08:00","-20.7","","-23.8","","76","","32","","10","","","","95.10","","","","-28","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-03-01 09:00","2019","03","01","09:00","-24.0","","-27.3","","74","","31","","13","","","","95.22","","","","-33","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-03-01 10:00","2019","03","01","10:00","-22.0","","-25.3","","75","","34","","23","","","","95.29","","","","-34","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-03-01 11:00","2019","03","01","11:00","-20.0","","-23.1","","76","","32","","18","","","","95.38","","","","-30","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-03-01 12:00","2019","03","01","12:00","-18.8","","-21.9","","77","","33","","20","","","","95.45","","","","-29","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-03-01 13:00","2019","03","01","13:00","-16.8","","-20.0","","76","","33","","27","","","","95.54","","","","-28","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-03-01 14:00","2019","03","01","14:00","-17.0","","-20.1","","76","","33","","29","","","","95.60","","","","-28","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-03-01 15:00","2019","03","01","15:00","-17.8","","-21.1","","76","","32","","30","","","","95.68","","","","-30","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-03-01 16:00","2019","03","01","16:00","-18.3","","-21.5","","76","","33","","29","","","","95.73","","","","-30","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-03-01 17:00","2019","03","01","17:00","-19.1","","-22.4","","75","","33","","35","","","","95.83","","","","-32","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-03-01 18:00","2019","03","01","18:00","-19.8","","-23.2","","74","","33","","27","","","","95.94","","","","-32","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-03-01 19:00","2019","03","01","19:00","-21.7","","-25.2","","73","","34","","27","","","","96.04","","","","-34","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-03-01 20:00","2019","03","01","20:00","-23.0","","-26.5","","73","","33","","26","","","","96.14","","","","-36","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-03-01 21:00","2019","03","01","21:00","-24.4","","-28.0","","72","","32","","20","","","","96.22","","","","-36","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-03-01 22:00","2019","03","01","22:00","-26.3","","-29.9","","71","","33","","14","","","","96.28","","","","-36","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-03-01 23:00","2019","03","01","23:00","-26.5","","-30.1","","71","","31","","19","","","","96.33","","","","-38","","NA"
"-104.67","50.43","REGINA RCS","4016699","2019-03-02 00:00","2019","03","02","00:00","-28.9","","-32.8","","69","","31","","18","","","","96.36","","","","-41","","NA"
